episode_number,agent_wins,random_wins,draws
10,5013,3574,1413
20,5727,2920,1353
30,5758,2866,1376
40,5051,2674,2275
50,4987,2754,2259
60,4708,3880,1412
70,4678,3859,1463
80,4629,3901,1470
90,4687,3878,1435
100,4791,3774,1435
110,4676,3807,1517
120,4788,3792,1420
130,4837,3713,1450
140,4686,3831,1483
150,4642,3842,1516
160,4662,3814,1524
170,4713,3786,1501
180,4582,3899,1519
190,4685,3772,1543
200,4619,3891,1490
210,4735,3722,1543
220,4698,3777,1525
230,4652,3773,1575
240,4581,3857,1562
250,4677,3741,1582
260,4627,3812,1561
270,4665,3771,1564
280,4590,3606,1804
290,4768,3577,1655
300,4818,3584,1598
310,4812,3544,1644
320,4758,3562,1680
330,4826,3544,1630
340,5493,2786,1721
350,5633,2667,1700
360,5620,2671,1709
370,5623,2730,1647
380,5731,2794,1475
390,5810,2620,1570
400,5728,2701,1571
410,5706,2680,1614
420,5859,2676,1465
430,5687,2741,1572
440,6356,2236,1408
450,6214,2312,1474
460,6201,2315,1484
470,6215,2305,1480
480,6330,2329,1341
490,6298,2290,1412
500,6251,2327,1422
510,6266,2319,1415
520,6242,2364,1394
530,6240,2390,1370
540,6309,2326,1365
550,6352,2321,1327
560,6301,2387,1312
570,6264,2400,1336
580,6435,2220,1345
590,6247,2374,1379
600,6311,2347,1342
610,6454,2247,1299
620,6533,2127,1340
630,6529,2174,1297
640,6538,2159,1303
650,5314,2751,1935
660,5239,2820,1941
670,5206,2798,1996
680,5198,2927,1875
690,5336,2789,1875
700,5218,2849,1933
710,5231,2782,1987
720,5239,2785,1976
730,5332,2728,1940
740,5208,2819,1973
750,5291,2789,1920
760,5242,2829,1929
770,5238,2841,1921
780,5258,2775,1967
790,5231,2829,1940
800,5176,2851,1973
810,5206,2874,1920
820,5240,2858,1902
830,5244,2885,1871
840,5211,2842,1947
850,5216,2869,1915
860,5262,2809,1929
870,5300,2763,1937
880,5219,2829,1952
890,5303,2709,1988
900,5269,2865,1866
910,5341,2734,1925
920,5313,2748,1939
930,5307,2725,1968
940,5375,2702,1923
950,5482,2644,1874
960,5335,2804,1861
970,5404,2699,1897
980,5324,2751,1925
990,5408,2704,1888
1000,5334,2834,1832
1010,5350,2741,1909
1020,5397,2669,1934
1030,5298,2723,1979
1040,5279,2749,1972
1050,5217,2689,2094
1060,5276,2654,2070
1070,5236,2747,2017
1080,5347,2661,1992
1090,5182,2786,2032
1100,5262,2706,2032
1110,5284,2729,1987
1120,5289,2735,1976
1130,5255,2727,2018
1140,5311,2671,2018
1150,5212,2691,2097
1160,5201,2795,2004
1170,5184,2815,2001
1180,5238,2717,2045
1190,5358,2609,2033
1200,5401,2662,1937
1210,5412,2733,1855
1220,5372,2699,1929
1230,5418,2646,1936
1240,5286,2811,1903
1250,5350,2800,1850
1260,5446,2690,1864
1270,5448,2645,1907
1280,5430,2722,1848
1290,5612,2663,1725
1300,5592,2651,1757
1310,5579,2657,1764
1320,5586,2642,1772
1330,5528,2604,1868
1340,5744,2548,1708
1350,5835,2519,1646
1360,5669,2531,1800
1370,5699,2710,1591
1380,5698,2679,1623
1390,5668,2711,1621
1400,5636,2746,1618
1410,5729,2663,1608
1420,5903,2560,1537
1430,5869,2565,1566
1440,6000,2482,1518
1450,5868,2541,1591
1460,5916,2478,1606
1470,5954,2497,1549
1480,5976,2522,1502
1490,5991,2514,1495
1500,6020,2515,1465
1510,5970,2538,1492
1520,5942,2601,1457
1530,5913,2585,1502
1540,6025,2510,1465
1550,5960,2538,1502
1560,5990,2558,1452
1570,5969,2546,1485
1580,6105,2474,1421
1590,6025,2573,1402
1600,6091,2532,1377
1610,6037,2535,1428
1620,6081,2527,1392
1630,6070,2545,1385
1640,6169,2495,1336
1650,6038,2590,1372
1660,6042,2578,1380
1670,6106,2591,1303
1680,6067,2538,1395
1690,6131,2526,1343
1700,6049,2530,1421
1710,6174,2549,1277
1720,6177,2546,1277
1730,6111,2586,1303
1740,6154,2587,1259
1750,6213,2543,1244
1760,6232,2455,1313
1770,6208,2585,1207
1780,6192,2519,1289
1790,6377,2462,1161
1800,6293,2502,1205
1810,6577,2203,1220
1820,6651,2083,1266
1830,6615,2156,1229
1840,6679,2098,1223
1850,6618,2162,1220
1860,6636,2121,1243
1870,6661,2176,1163
1880,6673,2122,1205
1890,6422,2278,1300
1900,6716,2186,1098
1910,6671,2210,1119
1920,6650,2275,1075
1930,6587,2282,1131
1940,6214,2617,1169
1950,6298,2529,1173
1960,6214,2598,1188
1970,6226,2583,1191
1980,6241,2574,1185
1990,6237,2611,1152
2000,5960,2777,1263
2010,5941,2749,1310
2020,5988,2732,1280
2030,6433,2374,1193
2040,6457,2439,1104
2050,6456,2424,1120
2060,6445,2413,1142
2070,6412,2472,1116
2080,6436,2424,1140
2090,6438,2379,1183
2100,6417,2367,1216
2110,6366,2427,1207
2120,6331,2478,1191
2130,6361,2364,1275
2140,6462,2427,1111
2150,6503,2379,1118
2160,6355,2433,1212
2170,6371,2471,1158
2180,6368,2503,1129
2190,6372,2465,1163
2200,6423,2450,1127
2210,6443,2447,1110
2220,6440,2449,1111
2230,6358,2507,1135
2240,6444,2476,1080
2250,6421,2473,1106
2260,6389,2494,1117
2270,6461,2485,1054
2280,6348,2608,1044
2290,6259,2637,1104
2300,6282,2643,1075
2310,6321,2601,1078
2320,6408,2609,983
2330,6336,2578,1086
2340,6244,2676,1080
2350,6366,2529,1105
2360,6300,2646,1054
2370,6356,2590,1054
2380,6262,2622,1116
2390,6375,2565,1060
2400,6308,2542,1150
