episode_number,agent_wins,random_wins,draws
10,6357,2718,925
20,6391,2663,946
30,6372,2738,890
40,6446,2638,916
50,6450,2611,939
60,6430,2680,890
70,6355,2688,957
80,6466,2575,959
90,6452,2579,969
100,6412,2695,893
110,6546,2563,891
120,6503,2546,951
130,6549,2554,897
140,6500,2547,953
150,6420,2642,938
160,6443,2667,890
170,6497,2591,912
180,6446,2659,895
190,6457,2622,921
200,6376,2691,933
210,6499,2538,963
220,6464,2613,923
230,6387,2635,978
240,6403,2644,953
250,6424,2630,946
260,6383,2614,1003
270,6445,2643,912
280,6479,2613,908
290,6951,1896,1153
300,6877,1955,1168
310,6916,1978,1106
320,6889,1957,1154
330,6926,1936,1138
340,6837,1973,1190
350,6882,1890,1228
360,6824,1991,1185
370,6885,1932,1183
380,6876,1943,1181
390,6856,1993,1151
400,6853,1967,1180
410,6835,1955,1210
420,6859,1957,1184
430,6874,1943,1183
440,6871,1929,1200
450,6934,1868,1198
460,6940,1929,1131
470,6939,1883,1178
480,6943,1873,1184
490,6890,1923,1187
500,6908,1889,1203
510,6905,1935,1160
520,6849,2025,1126
530,6849,1973,1178
540,6980,1868,1152
550,6920,1915,1165
560,6888,1967,1145
570,6912,1950,1138
580,6914,1902,1184
590,6890,1917,1193
600,6982,1825,1193
610,6945,1927,1128
620,6975,1923,1102
630,6953,1898,1149
640,6944,1891,1165
650,6958,1887,1155
660,6949,1909,1142
670,6909,1920,1171
680,6859,1941,1200
690,6986,1889,1125
700,7018,1841,1141
710,7043,1930,1027
720,6962,2006,1032
730,6975,2032,993
740,7000,1979,1021
750,7023,1964,1013
760,6975,2049,976
770,7020,1983,997
780,7097,1908,995
790,6981,1972,1047
800,7062,1951,987
810,6967,2030,1003
820,6988,1990,1022
830,6959,1995,1046
840,7026,1966,1008
850,7094,1859,1047
860,6498,2135,1367
870,6565,2092,1343
880,6532,2044,1424
890,6482,2105,1413
900,6289,2264,1447
910,6245,2238,1517
920,6321,2192,1487
930,6275,2250,1475
940,6283,2201,1516
950,6461,2180,1359
960,6487,2110,1403
970,6399,2236,1365
980,6344,2319,1337
990,6267,2296,1437
1000,6321,2255,1424
1010,6409,2200,1391
1020,6365,2275,1360
1030,6399,2236,1365
1040,6337,2265,1398
1050,6296,2313,1391
1060,6442,2238,1320
1070,6380,2221,1399
1080,6311,2328,1361
1090,6344,2313,1343
1100,6479,2194,1327
1110,6338,2285,1377
1120,6330,2290,1380
1130,6419,2247,1334
1140,6439,2273,1288
1150,6358,2276,1366
1160,6226,2465,1309
1170,6275,2389,1336
1180,6284,2404,1312
1190,6355,2328,1317
1200,6278,2342,1380
1210,6344,2387,1269
1220,6282,2441,1277
1230,6282,2321,1397
1240,5998,2547,1455
1250,5968,2546,1486
1260,5966,2573,1461
1270,5890,2551,1559
1280,5916,2617,1467
1290,6051,2490,1459
1300,5925,2626,1449
1310,6028,2500,1472
1320,6056,2505,1439
1330,5894,2539,1567
1340,6102,2352,1546
1350,6177,2303,1520
1360,6008,2409,1583
1370,6173,2315,1512
1380,6058,2400,1542
1390,6043,2356,1601
1400,6023,2423,1554
1410,6075,2414,1511
1420,6003,2445,1552
1430,6111,2362,1527
1440,6079,2376,1545
1450,6050,2412,1538
1460,6087,2363,1550
1470,5991,2312,1697
1480,6064,2279,1657
1490,6042,2330,1628
1500,5850,2494,1656
1510,5832,2502,1666
1520,5865,2462,1673
1530,5836,2494,1670
1540,5834,2467,1699
1550,5898,2462,1640
