episode_number,agent_wins,random_wins,draws
10,5905,2957,1138
20,5967,2771,1262
30,6112,2652,1236
40,6389,2470,1141
50,7035,1954,1011
60,7027,1914,1059
70,7064,1912,1024
80,7099,1915,986
90,7059,1871,1070
100,6976,1905,1119
110,7063,1784,1153
120,7085,1854,1061
130,6425,2252,1323
140,6322,2477,1201
150,6371,2369,1260
160,6324,2436,1240
170,6259,2568,1173
180,6282,2519,1199
190,6069,2663,1268
200,6145,2724,1131
210,5980,2767,1253
220,6024,2778,1198
230,5899,2823,1278
240,5812,2905,1283
250,5795,3022,1183
260,5940,2930,1130
270,6130,2865,1005
280,6156,2853,991
290,6482,2740,778
300,6488,2716,796
310,6092,3232,676
320,5994,3289,717
330,5973,3342,685
340,5801,3288,911
350,6236,2835,929
360,6568,2487,945
370,6938,2160,902
380,6527,2587,886
390,6661,2495,844
400,6643,2548,809
410,6585,2599,816
420,6959,2221,820
430,6702,2452,846
440,6820,2297,883
450,6925,2244,831
460,6882,2389,729
470,6999,2240,761
480,6881,2396,723
490,6860,2489,651
500,6866,2436,698
510,6553,2631,816
520,7523,2032,445
530,7191,2319,490
540,7424,2041,535
550,7576,1917,507
560,8120,1354,526
570,8102,1352,546
580,7965,1486,549
590,7764,1481,755
600,7779,1555,666
610,7932,1332,736
620,7779,1462,759
630,7770,1527,703
640,7844,1447,709
650,7840,1382,778
660,7966,1293,741
670,8099,1345,556
680,7884,1758,358
690,8118,1528,354
700,8176,1454,370
710,8247,1397,356
720,8090,1582,328
730,7833,1902,265
740,7619,2098,283
750,7980,1809,211
760,7043,2488,469
770,7710,1984,306
780,7640,2035,325
790,8118,1649,233
800,7439,2155,406
810,7633,1985,382
820,8094,1691,215
830,8069,1724,207
840,7126,2506,368
850,7124,2463,413
860,8140,1647,213
870,8048,1731,221
880,7842,1960,198
890,8221,1490,289
900,8202,1566,232
910,8218,1476,306
920,7998,1665,337
930,8064,1564,372
940,8265,1390,345
950,8154,1408,438
960,7796,1613,591
970,8075,1431,494
980,8056,1431,513
990,8176,1466,358
1000,8362,1317,321
1010,8181,1450,369
1020,8430,1216,354
1030,8409,1237,354
1040,8411,1200,389
1050,8463,1186,351
1060,8435,1183,382
1070,8367,1218,415
1080,8288,1213,499
1090,8409,1141,450
1100,8383,1267,350
1110,8501,1157,342
1120,8490,1179,331
1130,8375,1220,405
1140,8493,1206,301
1150,8466,1176,358
1160,8297,1228,475
1170,8379,1226,395
