episode_number,agent_wins,random_wins,draws
10,7181,1771,1048
20,7296,1682,1022
30,7261,1774,965
40,7247,1757,996
50,7279,1786,935
60,7190,1771,1039
70,6632,2103,1265
80,6844,1947,1209
90,6729,2007,1264
100,6719,2027,1254
110,6546,2184,1270
120,6639,2147,1214
130,6667,2317,1016
140,6714,2238,1048
150,6576,2382,1042
160,6723,2315,962
170,6792,2287,921
180,6797,2295,908
190,6818,2249,933
200,6954,2182,864
210,7091,2054,855
220,6822,2253,925
230,6821,2249,930
240,6800,2259,941
250,6526,2292,1182
260,6459,2367,1174
270,6512,2342,1146
280,6644,2234,1122
290,6751,2135,1114
300,6758,2090,1152
310,6804,2040,1156
320,6753,2124,1123
330,6902,2074,1024
340,7050,1934,1016
350,7085,1891,1024
360,7225,1759,1016
370,7208,1879,913
380,7178,1888,934
390,7174,1857,969
400,7131,1890,979
410,7325,1768,907
420,7412,1674,914
430,7434,1655,911
440,7414,1654,932
450,7436,1698,866
460,7630,1460,910
470,7589,1492,919
480,7593,1503,904
490,7643,1485,872
500,7667,1465,868
510,7612,1507,881
520,7703,1461,836
530,7487,1623,890
540,7698,1482,820
550,7683,1477,840
560,7723,1437,840
570,7588,1551,861
580,7497,1581,922
590,7491,1603,906
600,7475,1573,952
610,7441,1618,941
620,7145,1940,915
630,7176,1945,879
640,6958,2181,861
650,7010,2148,842
660,6977,2141,882
670,6914,2242,844
680,6891,2218,891
690,6749,2405,846
700,6790,2392,818
710,6699,2433,868
720,6903,2310,787
730,6864,2285,851
740,6786,2370,844
750,6769,2392,839
760,6743,2383,874
770,4922,3596,1482
780,4971,3556,1473
790,5063,3545,1392
800,4864,3668,1468
810,4926,3563,1511
820,4988,3575,1437
830,4985,3512,1503
840,4948,3602,1450
850,4780,3792,1428
860,4750,3812,1438
870,4823,3732,1445
880,4816,3809,1375
890,5185,3513,1302
900,5082,3656,1262
910,5113,3652,1235
920,6033,3005,962
930,6202,2915,883
940,6298,2777,925
950,6231,2822,947
960,6364,2751,885
970,6260,2785,955
980,6114,2821,1065
990,6232,2796,972
1000,6335,2617,1048
1010,6471,2574,955
1020,6455,2477,1068
1030,6362,2441,1197
1040,6458,2360,1182
1050,6414,2418,1168
1060,6326,2437,1237
1070,5504,3217,1279
1080,5607,3190,1203
1090,5603,3089,1308
1100,5662,3016,1322
1110,5641,3131,1228
1120,5575,3102,1323
1130,5692,3140,1168
1140,5583,3194,1223
1150,5569,3184,1247
1160,5611,3049,1340
1170,5596,3043,1361
1180,5648,3036,1316
1190,5719,2934,1347
1200,5692,2967,1341
1210,5571,3060,1369
1220,5574,3040,1386
1230,5525,3086,1389
1240,5651,3035,1314
1250,5672,3022,1306
1260,5502,3135,1363
1270,5530,3200,1270
1280,6081,2903,1016
1290,6234,2842,924
1300,6130,2894,976
1310,5926,3068,1006
1320,6066,2965,969
1330,6105,3007,888
1340,5966,3063,971
1350,6070,2995,935
1360,6205,2896,899
1370,5785,3268,947
1380,5913,3263,824
1390,5687,3447,866
1400,5622,3523,855
1410,5474,3655,871
1420,5585,3577,838
1430,5605,3547,848
1440,5646,3516,838
1450,5537,3594,869
1460,5573,3589,838
1470,5424,3788,788
1480,5312,3866,822
1490,5310,3900,790
1500,5342,3848,810
1510,5263,3957,780
1520,5205,4024,771
1530,5223,4007,770
1540,5227,3950,823
1550,5211,3991,798
1560,5261,4012,727
1570,5176,4068,756
1580,5388,3947,665
1590,5597,3772,631
1600,5522,3870,608
1610,5576,3789,635
1620,5500,3880,620
1630,5456,3934,610
1640,5537,3817,646
1650,5398,3963,639
1660,6023,3362,615
1670,5837,3588,575
1680,5895,3537,568
1690,4609,4075,1316
1700,4535,4085,1380
1710,4522,4114,1364
1720,4468,4139,1393
1730,4385,4199,1416
1740,4433,4075,1492
1750,4377,4305,1318
1760,4444,4251,1305
1770,4464,4349,1187
1780,4509,4271,1220
1790,4701,4134,1165
1800,4645,4147,1208
1810,4887,3993,1120
1820,6038,2750,1212
1830,6020,2710,1270
1840,6039,2770,1191
1850,6051,2741,1208
1860,5985,2852,1163
1870,5797,3071,1132
1880,5653,3124,1223
1890,5686,3138,1176
1900,5474,3405,1121
1910,5357,3463,1180
1920,5345,3520,1135
1930,5331,3627,1042
1940,5233,3662,1105
1950,5261,3645,1094
1960,5265,3655,1080
1970,5244,3640,1116
1980,5038,3817,1145
1990,4826,3937,1237
2000,4766,4073,1161
2010,4797,4014,1189
2020,5198,3926,876
2030,5314,3833,853
2040,5221,3890,889
2050,5355,3764,881
2060,5233,3904,863
2070,5320,3791,889
2080,5334,3809,857
2090,5375,3821,804
2100,5425,3709,866
2110,5414,3709,877
2120,5413,3795,792
2130,5520,3684,796
2140,5540,3660,800
2150,5576,3591,833
2160,5573,3600,827
2170,5619,3593,788
2180,5815,3406,779
2190,5863,3345,792
2200,5881,3369,750
2210,5874,3384,742
2220,6054,3320,626
2230,6216,3162,622
2240,6334,3083,583
2250,6298,3140,562
2260,6504,2856,640
2270,6572,2781,647
2280,6572,2730,698
2290,6415,2654,931
2300,6509,2664,827
2310,6697,2434,869
2320,6657,2496,847
2330,6703,2440,857
2340,6745,2470,785
2350,6740,2457,803
2360,6867,2340,793
2370,6972,2277,751
2380,6860,2349,791
2390,6965,2274,761
2400,6961,2294,745
2410,7342,2015,643
2420,7377,2038,585
2430,7602,1844,554
2440,7600,1741,659
2450,7217,2088,695
2460,7371,1910,719
2470,7116,1984,900
2480,6847,2040,1113
2490,6794,2065,1141
2500,6785,2111,1104
2510,6578,2293,1129
2520,6562,2273,1165
2530,6501,2377,1122
2540,6669,2233,1098
2550,6406,2443,1151
2560,6500,2250,1250
2570,6457,2211,1332
2580,6385,2242,1373
2590,6171,2447,1382
2600,6091,2355,1554
2610,6108,2206,1686
2620,6239,2491,1270
2630,6280,2415,1305
2640,6240,2504,1256
2650,6582,2277,1141
2660,6642,2219,1139
2670,6524,2316,1160
2680,6639,2510,851
2690,6623,2459,918
2700,6625,2460,915
2710,6169,3000,831
2720,5930,3007,1063
2730,6026,2998,976
2740,5799,3094,1107
2750,5950,2765,1285
2760,5803,2838,1359
2770,5835,2841,1324
2780,5762,2823,1415
2790,5655,2884,1461
2800,5731,2869,1400
