episode_number,agent_wins,random_wins,draws
10,6583,2422,995
20,6539,2508,953
30,6599,2462,939
40,6460,2561,979
50,6471,2551,978
60,6509,2510,981
70,6500,2493,1007
80,6800,2339,861
90,6781,2337,882
100,6737,2314,949
110,6635,2463,902
120,6788,2272,940
130,6740,2325,935
140,6772,2276,952
150,6855,2244,901
160,6848,2236,916
170,6768,2298,934
180,6725,2340,935
190,6736,2363,901
200,6677,2426,897
210,6722,2385,893
220,6670,2422,908
230,6662,2447,891
240,6781,2368,851
250,5833,2981,1186
260,5893,2980,1127
270,5953,2840,1207
280,5817,2973,1210
290,5822,2963,1215
300,5858,3001,1141
310,5862,3125,1013
320,5755,3210,1035
330,5787,3061,1152
340,5917,3063,1020
350,5920,3046,1034
360,6046,2999,955
370,6099,2970,931
380,6054,2951,995
390,6055,2936,1009
400,5925,3093,982
410,6072,2930,998
420,6149,2859,992
430,6090,2893,1017
440,6224,2806,970
450,6170,2814,1016
460,6189,2807,1004
470,6108,2893,999
480,6179,2800,1021
490,6075,2933,992
500,6114,2828,1058
510,6101,2813,1086
520,6105,2881,1014
530,6188,2760,1052
540,6106,2848,1046
550,6174,2798,1028
560,6165,2792,1043
570,6190,2746,1064
580,6071,2856,1073
590,6116,2771,1113
600,5941,2917,1142
610,6038,2842,1120
620,5995,2913,1092
630,6109,2833,1058
640,6169,2767,1064
650,6219,2729,1052
660,6211,2718,1071
670,6273,2640,1087
680,6236,2727,1037
690,6390,2549,1061
700,6302,2659,1039
710,6276,2635,1089
720,6264,2606,1130
730,6297,2649,1054
740,6257,2648,1095
750,6328,2616,1056
760,6457,2454,1089
770,6606,2361,1033
780,6441,2493,1066
790,6520,2424,1056
800,6494,2410,1096
810,6541,2359,1100
820,6675,2316,1009
830,6576,2338,1086
840,6620,2300,1080
850,6680,2230,1090
860,6542,2377,1081
870,6561,2389,1050
880,6509,2379,1112
890,6586,2334,1080
900,6586,2303,1111
910,6701,2257,1042
920,6751,2212,1037
930,6691,2144,1165
940,6652,2234,1114
950,6636,2228,1136
960,6762,2137,1101
970,6781,2111,1108
980,6854,2067,1079
990,6840,2043,1117
1000,6739,2148,1113
1010,6856,2053,1091
1020,6706,2158,1136
1030,6823,2109,1068
1040,6817,2082,1101
1050,6885,1986,1129
1060,6878,1985,1137
1070,6863,2044,1093
1080,6868,2014,1118
1090,6846,2030,1124
1100,6780,2067,1153
1110,6722,2080,1198
1120,6841,1974,1185
1130,6800,1981,1219
1140,6762,2041,1197
1150,6777,2062,1161
1160,6689,2156,1155
1170,6697,2088,1215
1180,6722,2094,1184
1190,6752,2034,1214
1200,6694,2076,1230
1210,6717,2068,1215
1220,6623,2107,1270
1230,6710,2060,1230
1240,6670,2084,1246
1250,6662,2063,1275
1260,6733,2075,1192
1270,6789,2002,1209
1280,6755,2050,1195
1290,6700,2074,1226
1300,6634,2089,1277
1310,6666,2103,1231
1320,6615,2208,1177
1330,6748,2117,1135
1340,6834,1977,1189
1350,6743,2052,1205
1360,6703,2021,1276
1370,6710,2091,1199
1380,6813,1994,1193
1390,6778,2048,1174
1400,6789,1992,1219
1410,6825,2021,1154
1420,6802,2003,1195
1430,6823,2064,1113
1440,6861,2003,1136
1450,6765,2013,1222
1460,6798,2082,1120
1470,6824,2017,1159
