episode_number,agent_wins,random_wins,draws
10,4811,3703,1486
20,5168,3605,1227
30,6455,2481,1064
40,6524,2452,1024
50,6518,2495,987
60,6560,2404,1036
70,6946,1743,1311
80,6935,1771,1294
90,6857,1979,1164
100,6893,1901,1206
110,6794,1927,1279
120,6766,1992,1242
130,6803,1964,1233
140,6788,1951,1261
150,6813,1897,1290
160,6896,1833,1271
170,6905,1889,1206
180,6918,1859,1223
190,6856,1950,1194
200,6910,1880,1210
210,6852,1918,1230
220,6912,1934,1154
230,6970,1833,1197
240,6945,1883,1172
250,7010,1830,1160
260,6945,1895,1160
270,6982,1881,1137
280,6975,1849,1176
290,6974,1897,1129
300,7006,1835,1159
310,7009,1840,1151
320,7057,1756,1187
330,6546,2356,1098
340,6502,2363,1135
350,6503,2327,1170
360,6556,2321,1123
370,6501,2377,1122
380,6578,2294,1128
390,6506,2313,1181
400,6482,2336,1182
410,6572,2247,1181
420,6574,2304,1122
430,6642,2239,1119
440,6565,2323,1112
450,6568,2284,1148
460,6504,2285,1211
470,6600,2261,1139
480,6587,2245,1168
490,6465,2359,1176
500,6659,2213,1128
510,6648,2268,1084
520,6574,2291,1135
530,6532,2315,1153
540,6478,2433,1089
550,6423,2383,1194
560,6425,2403,1172
570,6284,2508,1208
580,6375,2446,1179
590,6401,2510,1089
600,6383,2487,1130
610,6427,2422,1151
620,6432,2394,1174
630,6376,2597,1027
640,6306,2584,1110
650,6258,2566,1176
660,6227,2631,1142
670,6233,2645,1122
680,6254,2638,1108
690,6232,2649,1119
700,6236,2664,1100
710,6139,2764,1097
720,6174,2682,1144
730,6204,2689,1107
740,6209,2693,1098
750,6125,2750,1125
760,6316,2586,1098
770,6283,2586,1131
780,6253,2632,1115
790,6261,2647,1092
800,6265,2633,1102
810,6226,2654,1120
820,6246,2691,1063
830,6262,2642,1096
840,6199,2710,1091
850,6240,2679,1081
860,6223,2652,1125
870,6274,2613,1113
880,6227,2682,1091
890,6265,2637,1098
900,6205,2710,1085
910,6240,2655,1105
920,6246,2676,1078
930,6210,2695,1095
940,6217,2689,1094
950,6203,2677,1120
960,6238,2625,1137
970,6291,2606,1103
980,6318,2585,1097
990,6323,2591,1086
1000,6297,2577,1126
1010,6361,2547,1092
1020,6279,2605,1116
1030,6031,2802,1167
1040,6059,2764,1177
1050,6067,2780,1153
1060,6171,2671,1158
1070,6162,2674,1164
1080,6087,2737,1176
1090,6138,2710,1152
1100,6217,2630,1153
1110,6137,2714,1149
1120,6206,2644,1150
1130,6181,2657,1162
1140,6175,2647,1178
1150,6242,2619,1139
1160,6200,2645,1155
1170,6232,2623,1145
1180,6246,2644,1110
1190,6295,2599,1106
1200,6165,2675,1160
1210,6155,2684,1161
1220,6231,2627,1142
1230,6211,2683,1106
1240,6174,2664,1162
1250,6215,2621,1164
1260,6272,2618,1110
1270,6162,2726,1112
1280,6174,2764,1062
1290,6167,2714,1119
1300,6118,2742,1140
1310,6224,2652,1124
1320,6186,2651,1163
1330,6330,2626,1044
1340,6217,2605,1178
1350,6256,2640,1104
1360,6212,2612,1176
1370,6150,2775,1075
1380,6187,2668,1145
1390,6209,2701,1090
1400,6905,1820,1275
1410,6950,1794,1256
1420,6827,1910,1263
1430,6826,1849,1325
1440,6862,1858,1280
1450,6863,1851,1286
1460,6821,1872,1307
1470,6856,1862,1282
1480,6868,1835,1297
1490,6802,1886,1312
1500,6904,1824,1272
1510,6889,1792,1319
1520,6764,1929,1307
1530,6804,1928,1268
1540,6807,1871,1322
1550,6892,1881,1227
1560,6735,1936,1329
1570,6871,1829,1300
1580,6885,1857,1258
1590,6876,1873,1251
1600,6859,1842,1299
1610,6816,1823,1361
1620,6864,1843,1293
1630,6851,1853,1296
1640,6820,1892,1288
1650,6859,1830,1311
1660,6914,1820,1266
1670,6755,1917,1328
1680,6844,1822,1334
1690,6748,1895,1357
1700,6928,1773,1299
1710,6850,1860,1290
1720,6782,1871,1347
1730,6878,1830,1292
1740,6823,1857,1320
1750,6856,1827,1317
1760,6898,1792,1310
1770,6892,1846,1262
1780,6864,1835,1301
1790,6824,1892,1284
1800,6773,1846,1381
1810,6817,1843,1340
