episode_number,agent_wins,random_wins,draws
10,3864,2255,3881
20,2896,2627,4477
30,2932,2579,4489
40,2909,2584,4507
50,3966,2373,3661
60,3966,2374,3660
70,3900,2365,3735
80,3942,2412,3646
90,4154,2366,3480
100,4147,2388,3465
110,4134,2293,3573
120,4086,2349,3565
130,4058,2376,3566
140,4043,2405,3552
150,3952,2463,3585
160,4056,2437,3507
170,4019,2496,3485
180,2784,3105,4111
190,2732,3077,4191
200,2637,3141,4222
210,2792,3280,3928
220,2768,3217,4015
230,2837,3209,3954
240,2792,3229,3979
250,2694,3241,4065
260,2815,3259,3926
270,2892,3257,3851
280,2836,3377,3787
290,2911,3326,3763
300,2872,3367,3761
310,2859,3275,3866
320,2875,3321,3804
330,2815,3346,3839
340,2835,3324,3841
350,2855,3322,3823
360,2870,3295,3835
370,2866,3211,3923
380,2796,3299,3905
390,2846,3243,3911
400,2826,3285,3889
410,2805,3273,3922
420,2748,3243,4009
430,2791,3243,3966
440,2751,3221,4028
450,2799,3238,3963
460,2879,3235,3886
470,2985,3259,3756
480,2835,3231,3934
490,3021,3177,3802
500,3086,3153,3761
510,3423,2903,3674
520,3576,2844,3580
530,3537,2883,3580
540,3475,2890,3635
550,3472,2864,3664
560,3450,2861,3689
570,3431,2945,3624
580,2891,3466,3643
590,3008,3344,3648
600,2928,3470,3602
610,2965,3421,3614
620,2884,3459,3657
630,2858,3493,3649
640,2807,3507,3686
650,2932,3483,3585
660,2952,3357,3691
670,2948,3327,3725
680,2956,3310,3734
690,2952,3236,3812
700,3040,3089,3871
710,2994,3156,3850
720,3074,3086,3840
730,3066,3045,3889
740,3165,2899,3936
750,3271,2874,3855
760,3224,2909,3867
770,3177,2950,3873
780,3244,2953,3803
790,3316,2962,3722
800,3408,2864,3728
810,3223,2947,3830
820,3253,3002,3745
830,3190,2976,3834
840,3039,3117,3844
850,2950,3170,3880
860,2922,3207,3871
870,3171,3043,3786
880,3139,2803,4058
890,3665,2332,4003
900,3882,2225,3893
910,3627,2351,4022
920,3722,2373,3905
930,3695,2401,3904
940,3765,2419,3816
950,4157,2209,3634
960,3917,2225,3858
970,3265,2216,4519
980,3821,2487,3692
990,3002,2828,4170
1000,3662,2199,4139
1010,3085,2878,4037
1020,3335,2450,4215
1030,2922,2661,4417
1040,2887,2729,4384
1050,2899,2067,5034
1060,3345,2820,3835
1070,2967,3098,3935
1080,3003,2854,4143
1090,3429,2410,4161
1100,3405,2688,3907
1110,3653,2672,3675
1120,3280,2294,4426
1130,3009,2695,4296
1140,3109,2667,4224
1150,2946,2896,4158
1160,2518,2964,4518
1170,3528,2514,3958
1180,2640,2719,4641
1190,3112,2372,4516
1200,2853,2659,4488
1210,3027,2468,4505
1220,2831,2593,4576
1230,2910,2426,4664
1240,2973,2716,4311
1250,2675,3144,4181
1260,2802,2883,4315
1270,3122,2644,4234
1280,3599,2362,4039
1290,2583,3606,3811
1300,3342,2683,3975
1310,3204,2800,3996
1320,3386,2411,4203
1330,3304,2969,3727
1340,3640,2477,3883
1350,2970,2876,4154
1360,3216,2511,4273
1370,3366,2454,4180
1380,3557,3122,3321
1390,3200,2607,4193
1400,3521,2425,4054
1410,3482,2507,4011
1420,3335,2885,3780
1430,3283,3245,3472
1440,2938,2955,4107
1450,2912,2908,4180
1460,2758,2822,4420
1470,3567,2433,4000
1480,3485,2362,4153
1490,3048,2298,4654
1500,4018,2565,3417
1510,3128,2866,4006
1520,2864,2723,4413
1530,3075,3035,3890
1540,3648,2349,4003
1550,3089,2338,4573
1560,4685,2460,2855
1570,3683,2558,3759
1580,2800,3682,3518
1590,3053,2480,4467
1600,3360,2767,3873
1610,3355,2735,3910
1620,3182,2765,4053
1630,2819,2856,4325
1640,4317,2272,3411
1650,3217,2873,3910
1660,3390,2471,4139
1670,3004,2836,4160
1680,3150,3372,3478
1690,2238,2758,5004
1700,3190,2238,4572
1710,3952,1968,4080
1720,3265,3003,3732
1730,3327,2558,4115
1740,3578,2463,3959
1750,3411,1819,4770
1760,2698,3069,4233
1770,3695,3033,3272
1780,3116,2276,4608
1790,3004,2995,4001
1800,3189,2754,4057
1810,3332,2572,4096
1820,2756,3226,4018
1830,2719,2965,4316
1840,3419,2380,4201
1850,2930,3395,3675
1860,3817,2405,3778
1870,3285,2907,3808
1880,3576,2889,3535
1890,3153,2321,4526
1900,3373,2468,4159
1910,2508,2452,5040
1920,3141,2829,4030
1930,2969,2627,4404
1940,3266,2884,3850
1950,3000,2544,4456
1960,3350,2608,4042
1970,2753,1682,5565
1980,3551,2470,3979
1990,3081,3078,3841
2000,2933,2477,4590
2010,2955,1861,5184
2020,3256,2067,4677
2030,2734,3047,4219
2040,3736,3019,3245
2050,3329,2500,4171
2060,2708,3202,4090
2070,2917,2897,4186
2080,3146,3155,3699
2090,2971,2951,4078
2100,3377,2456,4167
2110,3048,2311,4641
2120,2501,2317,5182
2130,3615,2336,4049
2140,3073,2601,4326
2150,3970,2386,3644
2160,2643,3406,3951
2170,3341,2739,3920
2180,2797,3397,3806
2190,3457,2508,4035
2200,3257,2410,4333
2210,3343,2303,4354
2220,3347,2741,3912
2230,3309,2934,3757
2240,3304,2613,4083
2250,3967,2321,3712
2260,2901,3412,3687
2270,4208,2600,3192
2280,3087,3345,3568
2290,3468,2657,3875
2300,3360,2442,4198
2310,3542,2450,4008
2320,3454,2531,4015
2330,2901,3021,4078
2340,3617,2780,3603
2350,4068,2542,3390
2360,2708,2926,4366
2370,2709,3430,3861
2380,3858,2301,3841
2390,3135,2487,4378
2400,2823,2251,4926
2410,2751,2363,4886
2420,3184,2519,4297
2430,2597,2881,4522
2440,3175,2565,4260
2450,3367,2445,4188
2460,3632,2614,3754
2470,2985,2759,4256
2480,3003,2912,4085
2490,2819,2146,5035
2500,3482,2979,3539
2510,3374,2273,4353
2520,4083,2603,3314
2530,2772,3154,4074
2540,2607,2608,4785
2550,2882,2479,4639
2560,4142,2232,3626
2570,3890,2078,4032
2580,2859,2954,4187
2590,4054,2728,3218
2600,3944,2909,3147
2610,2910,2625,4465
2620,3432,2964,3604
2630,2888,2669,4443
2640,6072,1714,2214
2650,2839,3125,4036
2660,3734,2659,3607
2670,2313,3124,4563
2680,4668,2329,3003
2690,3393,2489,4118
2700,3897,2322,3781
2710,3952,2059,3989
2720,4399,2494,3107
2730,5921,1613,2466
2740,3346,2603,4051
2750,2522,3578,3900
2760,3053,3118,3829
2770,3390,2938,3672
2780,2350,3230,4420
2790,2589,3491,3920
2800,6401,1490,2109
2810,2535,3730,3735
2820,2925,4153,2922
2830,2956,2991,4053
2840,3813,2974,3213
2850,5068,2173,2759
2860,3956,2422,3622
2870,3590,3241,3169
2880,3090,2702,4208
2890,3554,2199,4247
2900,3216,2658,4126
2910,4420,2715,2865
2920,3083,2085,4832
2930,3414,2371,4215
2940,5664,1993,2343
2950,6380,1666,1954
2960,5177,1766,3057
2970,4480,1963,3557
2980,3671,2415,3914
2990,3974,2447,3579
3000,2969,2708,4323
3010,5476,2033,2491
3020,3784,2414,3802
3030,3911,2636,3453
3040,3805,2740,3455
3050,2966,2906,4128
3060,4665,2798,2537
3070,4005,2511,3484
3080,3004,1883,5113
3090,4174,2451,3375
3100,3868,2742,3390
3110,3779,2985,3236
3120,3760,2850,3390
3130,3713,2257,4030
3140,3561,2050,4389
3150,3460,2491,4049
3160,5194,2023,2783
3170,3467,3212,3321
3180,4494,2065,3441
3190,3493,2422,4085
3200,3608,2668,3724
3210,2792,2696,4512
3220,4754,2217,3029
3230,4524,2551,2925
3240,4449,2178,3373
3250,2979,3055,3966
3260,3739,2565,3696
3270,6731,1213,2056
3280,6845,1373,1782
3290,5263,2123,2614
3300,5066,1813,3121
3310,6521,1461,2018
3320,3620,2731,3649
3330,3866,2659,3475
3340,4192,2971,2837
3350,6254,1738,2008
3360,5509,1946,2545
3370,6284,1641,2075
3380,6507,1583,1910
3390,6000,1786,2214
3400,6781,1380,1839
3410,3205,3232,3563
3420,4888,2733,2379
3430,4252,2826,2922
3440,4132,2839,3029
3450,3908,2343,3749
3460,5533,2130,2337
3470,3832,3258,2910
3480,3350,2580,4070
3490,4059,2753,3188
3500,3597,2546,3857
3510,4424,2733,2843
3520,3961,2491,3548
3530,6017,1928,2055
3540,5191,2260,2549
3550,3600,2448,3952
3560,6106,1779,2115
3570,4762,2187,3051
3580,3691,2669,3640
3590,5092,1943,2965
3600,6748,1467,1785
3610,4627,2654,2719
3620,6431,1485,2084
3630,6210,1695,2095
3640,4010,2323,3667
3650,4860,1984,3156
3660,6288,1924,1788
3670,6077,1804,2119
3680,6668,1439,1893
3690,6347,1657,1996
3700,7032,1271,1697
3710,6421,1543,2036
3720,6108,1724,2168
3730,6933,1343,1724
3740,6794,1504,1702
3750,6966,1451,1583
3760,6055,1810,2135
3770,6327,1612,2061
3780,5845,1776,2379
3790,6891,1232,1877
3800,6930,1322,1748
3810,6079,1907,2014
3820,4487,2491,3022
3830,6897,1282,1821
3840,6428,1327,2245
3850,6688,1389,1923
3860,5538,2048,2414
3870,6917,1466,1617
3880,6865,1342,1793
3890,6877,1450,1673
3900,6532,1641,1827
3910,5044,2288,2668
3920,6810,1417,1773
3930,6821,1413,1766
3940,5775,1545,2680
3950,6806,1507,1687
3960,6637,1603,1760
3970,7011,1313,1676
3980,6936,1364,1700
3990,4815,1693,3492
4000,7009,1326,1665
4010,6766,1397,1837
4020,5582,1808,2610
4030,4992,2286,2722
4040,6149,1791,2060
