episode_number,agent_wins,random_wins,draws
10,6876,1903,1221
20,6010,2658,1332
30,5950,2763,1287
40,6168,2684,1148
50,6169,2732,1099
60,6217,2765,1018
70,6184,2797,1019
80,6311,2655,1034
90,6189,2773,1038
100,6105,2830,1065
110,6147,2757,1096
120,6063,2866,1071
130,6048,2840,1112
140,6118,2898,984
150,6127,2861,1012
160,5901,2819,1280
170,5926,2791,1283
180,6020,2735,1245
190,5893,2852,1255
200,5887,2940,1173
210,5886,2928,1186
220,6005,2861,1134
230,5902,2880,1218
240,5879,2974,1147
250,5925,2880,1195
260,5947,2920,1133
270,5998,2831,1171
280,5942,2952,1106
290,6067,2791,1142
300,6099,2906,995
310,6088,2805,1107
320,6072,2904,1024
330,6038,2869,1093
340,5975,2932,1093
350,6110,2961,929
360,6106,2926,968
370,6052,2941,1007
380,6483,2368,1149
390,6384,2495,1121
400,6501,2411,1088
410,6592,2353,1055
420,6547,2550,903
430,6510,2611,879
440,6435,2657,908
450,6439,2759,802
460,6529,2751,720
470,6545,2713,742
480,6511,2770,719
490,6460,2750,790
500,6586,2661,753
510,6586,2674,740
520,6572,2522,906
530,6586,2571,843
540,6607,2622,771
550,6535,2649,816
560,6643,2600,757
570,6625,2571,804
580,6658,2530,812
590,6695,2529,776
600,6672,2512,816
610,6797,2359,844
620,6846,2348,806
630,6966,2344,690
640,7017,2232,751
650,7176,2100,724
660,7157,2160,683
670,7060,2208,732
680,7158,2119,723
690,6998,2226,776
700,7001,2227,772
710,7106,2150,744
720,6996,2247,757
730,7123,2187,690
740,7172,2155,673
750,7220,2102,678
760,7329,2039,632
770,7313,2051,636
780,7330,2010,660
790,7302,2010,688
800,7381,1989,630
810,7327,1986,687
820,7335,2038,627
830,7339,2062,599
840,7311,2086,603
850,7330,2039,631
860,7321,2072,607
870,7384,1987,629
880,7371,2067,562
890,7331,2059,610
900,7281,2047,672
910,7173,2165,662
920,7240,2095,665
930,7258,2036,706
940,7221,2132,647
950,7170,2123,707
960,7249,2074,677
970,7146,2168,686
980,7159,2132,709
990,7262,2092,646
1000,7151,2140,709
1010,7194,2120,686
1020,7107,2185,708
1030,7097,2220,683
1040,7202,2114,684
1050,7215,2133,652
1060,7143,2144,713
1070,7139,2110,751
1080,7344,1953,703
1090,7124,1983,893
1100,7226,1946,828
1110,7208,1996,796
1120,7198,1958,844
1130,7175,1994,831
1140,7093,2046,861
1150,7134,2025,841
1160,6973,2159,868
1170,7011,2121,868
1180,7134,1987,879
1190,7010,2148,842
1200,7021,2091,888
1210,7037,2116,847
1220,7146,2000,854
1230,7105,2067,828
1240,7063,2115,822
1250,7058,2055,887
1260,7127,2014,859
1270,7082,2080,838
1280,7002,2163,835
1290,7009,2186,805
1300,6995,2178,827
1310,6999,2143,858
1320,7012,2113,875
1330,7007,2155,838
1340,7001,2173,826
1350,7050,2094,856
1360,6998,2147,855
1370,7098,2076,826
1380,7036,2064,900
1390,7142,2149,709
1400,6988,2270,742
1410,7013,2181,806
1420,7063,2174,763
1430,7066,2157,777
1440,7005,2186,809
1450,7052,2122,826
1460,7029,2142,829
1470,7028,2206,766
1480,7100,2099,801
1490,6895,2231,874
1500,7071,2153,776
1510,7042,2142,816
