episode_number,agent_wins,random_wins,draws
10,5253,2894,1853
20,6367,2457,1176
30,6397,2409,1194
40,6352,2357,1291
50,6402,2338,1260
60,6398,2256,1346
70,6496,2254,1250
80,6483,2251,1266
90,6434,2289,1277
100,6476,2238,1286
110,6455,2277,1268
120,6497,2231,1272
130,6473,2187,1340
140,6454,2221,1325
150,6453,2267,1280
160,6492,2224,1284
170,6359,2285,1356
180,6462,2200,1338
190,6316,2355,1329
200,6344,2338,1318
210,6357,2348,1295
220,6434,2266,1300
230,6354,2267,1379
240,6242,2354,1404
250,6246,2352,1402
260,6255,2356,1389
270,6306,2304,1390
280,6274,2327,1399
290,6216,2328,1456
300,6293,2310,1397
310,6319,2267,1414
320,6324,2301,1375
330,6315,2311,1374
340,6301,2307,1392
350,6212,2350,1438
360,6268,2320,1412
370,6324,2210,1466
380,6382,2258,1360
390,6258,2240,1502
400,6293,2269,1438
410,6349,2280,1371
420,6265,2346,1389
430,6263,2327,1410
440,6226,2360,1414
450,6362,2218,1420
460,6366,2184,1450
470,6424,2218,1358
480,6522,2150,1328
490,6440,2190,1370
500,6627,2095,1278
510,6643,2104,1253
520,6692,2108,1200
530,6667,2171,1162
540,6645,2120,1235
550,6803,1921,1276
560,6866,1931,1203
570,6824,1939,1237
580,6837,1992,1171
590,6868,1944,1188
600,6904,1960,1136
610,6943,1928,1129
620,7062,1842,1096
630,6885,1938,1177
640,6977,1890,1133
650,6990,1899,1111
660,7041,1835,1124
670,7020,1831,1149
680,7003,1668,1329
690,6819,1825,1356
700,6981,1692,1327
710,6931,1743,1326
720,6794,1845,1361
730,7202,1615,1183
740,7127,1618,1255
750,7108,1658,1234
760,7112,1781,1107
770,7070,1820,1110
780,7064,1805,1131
790,7121,1769,1110
800,7128,1707,1165
810,7108,1839,1053
820,7045,1788,1167
830,7143,1738,1119
840,7019,1846,1135
850,7083,1721,1196
860,7046,1663,1291
870,6985,1746,1269
880,7060,1710,1230
890,7016,1698,1286
900,6994,1702,1304
910,7049,1735,1216
920,7113,1700,1187
930,7194,1690,1116
940,7153,1715,1132
950,7135,1827,1038
960,7106,1753,1141
970,7143,1767,1090
980,7165,1741,1094
990,7193,1756,1051
1000,7228,1750,1022
1010,7237,1737,1026
1020,7203,1747,1050
1030,7147,1773,1080
1040,7226,1757,1017
1050,7120,1745,1135
1060,7111,1767,1122
1070,7271,1666,1063
1080,7241,1730,1029
1090,7203,1713,1084
1100,7193,1714,1093
1110,7189,1734,1077
1120,7228,1653,1119
1130,7130,1817,1053
1140,7269,1687,1044
1150,7254,1690,1056
1160,6993,1862,1145
1170,7058,1840,1102
1180,7080,1773,1147
1190,7090,1773,1137
1200,6992,1809,1199
1210,6967,1819,1214
1220,7873,1194,933
1230,7878,1190,932
1240,7722,1434,844
1250,7807,1343,850
1260,7799,1324,877
1270,7795,1328,877
1280,7813,1310,877
1290,7820,1331,849
1300,7807,1335,858
1310,7840,1293,867
1320,7836,1294,870
1330,7836,1317,847
1340,7690,1332,978
1350,7749,1355,896
1360,7710,1362,928
1370,7807,1313,880
1380,7690,1382,928
1390,7839,1255,906
1400,7737,1343,920
1410,7723,1351,926
1420,7713,1430,857
1430,7654,1382,964
1440,7821,1262,917
1450,7696,1413,891
1460,7738,1344,918
1470,7686,1386,928
1480,7740,1326,934
1490,7658,1412,930
1500,7665,1412,923
1510,7507,1488,1005
1520,7466,1530,1004
1530,7624,1369,1007
1540,7483,1485,1032
1550,7539,1446,1015
1560,7536,1466,998
1570,7561,1434,1005
1580,7546,1442,1012
1590,7509,1519,972
1600,7544,1459,997
1610,7524,1439,1037
1620,7501,1513,986
1630,7602,1381,1017
1640,7716,1231,1053
1650,7721,1258,1021
1660,7813,1149,1038
1670,7778,1194,1028
1680,7950,1106,944
1690,7944,1089,967
1700,7973,1059,968
1710,7512,1182,1306
1720,7597,1257,1146
1730,7521,1258,1221
1740,7513,1213,1274
1750,7609,1229,1162
1760,7485,1386,1129
1770,7500,1314,1186
1780,7489,1310,1201
1790,7386,1408,1206
1800,7330,1404,1266
1810,7248,1492,1260
1820,7264,1454,1282
1830,7369,1451,1180
1840,7168,1587,1245
1850,7206,1520,1274
1860,7200,1555,1245
1870,7294,1548,1158
1880,7270,1527,1203
1890,7141,1665,1194
1900,6954,1914,1132
1910,6940,1935,1125
1920,6879,1953,1168
1930,6906,1962,1132
1940,7175,1729,1096
1950,7278,1753,969
1960,6751,2249,1000
1970,6562,2329,1109
1980,6576,2361,1063
1990,6437,2486,1077
2000,6528,2419,1053
2010,6473,2487,1040
2020,6575,2352,1073
2030,6536,2398,1066
2040,6538,2447,1015
