episode_number,agent_wins,random_wins,draws
10,5977,2607,1416
20,6089,2682,1229
30,6123,2600,1277
40,6142,2638,1220
50,6020,2712,1268
60,6104,2583,1313
70,6142,2630,1228
80,5822,2949,1229
90,5824,2905,1271
100,5773,2980,1247
110,5754,3047,1199
120,5670,2997,1333
130,5723,3051,1226
140,5634,3101,1265
150,5695,3047,1258
160,5845,2918,1237
170,5720,3044,1236
180,6298,2418,1284
190,6295,2478,1227
200,6321,2419,1260
210,6280,2477,1243
220,6301,2486,1213
230,6240,2432,1328
240,6208,2493,1299
250,6560,2252,1188
260,6538,2280,1182
270,6501,2315,1184
280,6659,2113,1228
290,6661,2152,1187
300,6650,2138,1212
310,6611,2240,1149
320,6605,2205,1190
330,7199,1873,928
340,7307,1844,849
350,7083,2036,881
360,7036,2059,905
370,7130,2033,837
380,7118,1990,892
390,7175,2038,787
400,7166,1990,844
410,7145,2067,788
420,7157,2199,644
430,7111,2242,647
440,6949,2368,683
450,6677,2708,615
460,6598,2780,622
470,6707,2655,638
480,6569,2811,620
490,6680,2700,620
500,6642,2831,527
510,6567,2932,501
520,6470,3042,488
530,6500,3037,463
540,6571,2951,478
550,6538,2969,493
560,6418,3096,486
570,6452,3063,485
580,6488,3048,464
590,6447,3087,466
600,6472,3039,489
610,6566,2999,435
620,6417,3148,435
630,6312,3200,488
640,6272,3310,418
650,6563,3001,436
660,6388,3166,446
670,6433,3136,431
680,6423,3116,461
690,6405,3176,419
700,5440,3841,719
710,5683,3687,630
720,5802,3569,629
730,5734,3648,618
740,5792,3585,623
750,5695,3639,666
760,5754,3603,643
770,5799,3572,629
780,7209,1825,966
790,7106,1955,939
800,7255,1819,926
810,7441,1682,877
820,7673,1402,925
830,7762,1357,881
840,7686,1405,909
850,7692,1396,912
860,7693,1395,912
870,7872,1292,836
880,7746,1329,925
890,7766,1360,874
900,7825,1301,874
910,7755,1341,904
920,7813,1271,916
930,7847,1283,870
940,7786,1349,865
950,7792,1355,853
960,7725,1399,876
970,7787,1361,852
980,7646,1496,858
990,7635,1478,887
1000,7322,1866,812
1010,7394,1854,752
1020,7410,1844,746
1030,7361,1947,692
1040,7033,2123,844
1050,7001,2142,857
1060,7175,2095,730
1070,7116,2095,789
1080,7062,2162,776
1090,7023,2211,766
1100,7069,2150,781
1110,7076,2166,758
1120,7145,2181,674
1130,6639,2540,821
1140,6565,2651,784
1150,6545,2627,828
1160,6639,2600,761
1170,6552,2707,741
1180,6660,2527,813
1190,6582,2774,644
1200,6585,2744,671
1210,6603,2724,673
1220,6587,2742,671
1230,6645,2715,640
1240,6513,2792,695
1250,6568,2801,631
1260,6185,3195,620
1270,6147,3267,586
1280,6098,3305,597
1290,6126,3275,599
1300,5811,3701,488
1310,5932,3575,493
1320,5929,3592,479
1330,6021,3490,489
1340,5929,3536,535
1350,6015,3526,459
1360,6076,3435,489
1370,6117,3406,477
1380,5994,3498,508
1390,6118,3380,502
1400,6068,3435,497
1410,6031,3477,492
1420,6025,3464,511
1430,6033,3436,531
1440,6041,3507,452
1450,6203,3323,474
1460,6020,3465,515
1470,5933,3535,532
1480,6198,3215,587
1490,6296,3151,553
1500,6202,3235,563
1510,6196,3224,580
1520,6359,3086,555
1530,6338,3064,598
1540,6191,3193,616
1550,6299,3050,651
1560,6372,3025,603
1570,6191,3219,590
1580,5967,3501,532
1590,5967,3514,519
1600,5899,3517,584
1610,6007,3426,567
1620,6150,3419,431
1630,6108,3445,447
1640,6179,3405,416
1650,6163,3425,412
1660,6230,3379,391
1670,6138,3473,389
1680,6180,3407,413
1690,6352,3254,394
1700,6206,3397,397
1710,6377,3175,448
1720,6231,3325,444
1730,6414,3161,425
1740,6409,3165,426
1750,6329,3282,389
1760,6416,3148,436
1770,6222,3360,418
1780,6173,3341,486
1790,6355,3232,413
1800,6306,3278,416
1810,6273,3278,449
1820,6243,3315,442
1830,6248,3285,467
1840,6326,3207,467
1850,6478,3025,497
1860,6367,3099,534
1870,6393,3048,559
1880,6392,3083,525
1890,6371,3112,517
1900,6179,3226,595
1910,6264,2965,771
1920,6194,3014,792
1930,6354,2828,818
1940,6371,2825,804
1950,6268,2904,828
1960,6307,2870,823
1970,6315,2794,891
1980,6354,2746,900
1990,6352,2815,833
2000,6351,2784,865
2010,6330,2784,886
2020,6362,2783,855
2030,6286,2838,876
2040,6339,2820,841
2050,6466,2701,833
2060,6427,2731,842
2070,6443,2735,822
2080,6486,2712,802
2090,6521,2566,913
2100,6509,2604,887
2110,6532,2589,879
2120,6575,2541,884
2130,6472,2611,917
2140,6340,2774,886
2150,6358,2757,885
2160,6336,2759,905
2170,6313,2789,898
2180,6366,2761,873
2190,6407,2732,861
2200,6327,2786,887
2210,6267,2828,905
2220,6422,2730,848
2230,6513,2607,880
2240,6475,2714,811
2250,6483,2654,863
2260,6494,2662,844
2270,6434,2691,875
2280,6411,2741,848
2290,6410,2717,873
2300,6340,2790,870
2310,6543,2643,814
2320,6488,2695,817
2330,6551,2616,833
2340,6541,2618,841
2350,6690,2552,758
2360,6657,2542,801
2370,6692,2539,769
2380,6624,2571,805
2390,6835,2359,806
2400,6828,2389,783
2410,6778,2409,813
2420,6754,2406,840
2430,6800,2348,852
2440,6715,2440,845
2450,6665,2482,853
2460,6935,2245,820
2470,6877,2295,828
2480,7003,2220,777
2490,7027,2209,764
2500,7131,2090,779
2510,7045,2191,764
2520,7062,2156,782
2530,7133,2097,770
2540,7069,2138,793
2550,7015,2159,826
2560,7015,2207,778
2570,7201,2046,753
2580,7485,1842,673
2590,7515,1816,669
2600,7452,1872,676
2610,7238,2235,527
2620,7320,2235,445
2630,7334,2214,452
2640,7489,2052,459
2650,7554,2002,444
2660,7432,2055,513
2670,7473,1993,534
2680,7487,1998,515
2690,7431,2001,568
2700,7433,2004,563
2710,7545,1878,577
2720,7787,1513,700
2730,7908,1459,633
2740,7789,1530,681
2750,7905,1458,637
2760,7846,1508,646
2770,7749,1523,728
2780,7793,1494,713
2790,7838,1476,686
2800,7696,1596,708
2810,7810,1543,647
2820,7877,1447,676
2830,7952,1482,566
2840,7827,1519,654
2850,7855,1535,610
2860,7781,1506,713
2870,7900,1398,702
2880,7936,1363,701
2890,7951,1364,685
2900,7980,1283,737
2910,8123,1313,564
2920,8137,1282,581
2930,8103,1255,642
2940,8162,1211,627
2950,8171,1218,611
2960,8161,1210,629
2970,8236,1187,577
2980,8039,1404,557
2990,8066,1386,548
3000,8041,1418,541
3010,8065,1426,509
3020,8061,1378,561
3030,8046,1400,554
3040,8011,1392,597
3050,8154,1294,552
3060,8285,1165,550
3070,8188,1220,592
3080,8215,1186,599
3090,8209,1216,575
3100,8232,1190,578
3110,8208,1231,561
3120,8149,1323,528
3130,8202,1336,462
3140,8331,1134,535
3150,8205,1263,532
3160,8175,1281,544
3170,8182,1277,541
3180,8303,1193,504
3190,8272,1189,539
3200,8305,1120,575
3210,8390,1159,451
3220,8358,1145,497
3230,8415,1132,453
3240,8383,1156,461
3250,8356,1155,489
3260,8331,1169,500
3270,8344,1136,520
3280,8357,1142,501
3290,8276,1192,532
3300,8318,1105,577
3310,8328,1183,489
3320,8330,1148,522
3330,8380,1090,530
3340,8245,1218,537
3350,8416,1041,543
3360,8413,1055,532
3370,8356,1053,591
3380,8364,1063,573
3390,8408,1049,543
3400,8433,1062,505
3410,8472,977,551
3420,8544,975,481
3430,8428,1007,565
3440,8432,1007,561
3450,8511,995,494
3460,8439,977,584
3470,8438,1001,561
3480,8456,1052,492
3490,8507,960,533
3500,8426,1016,558
3510,8459,1031,510
3520,8483,1004,513
3530,8462,991,547
3540,8469,976,555
3550,8465,1002,533
3560,8464,1019,517
3570,8501,1000,499
3580,8533,946,521
3590,8508,969,523
3600,8600,922,478
3610,8421,1062,517
3620,8455,1032,513
3630,8437,1100,463
3640,8470,996,534
3650,8366,1149,485
3660,8415,1109,476
3670,8317,1190,493
3680,8359,1166,475
3690,8332,1136,532
3700,8424,1094,482
3710,8455,1111,434
3720,8395,1135,470
3730,8419,1092,489
3740,8421,1115,464
3750,7083,1918,999
3760,7077,1946,977
3770,7127,1818,1055
3780,7195,1843,962
3790,7199,1906,895
3800,8242,1230,528
3810,8285,1180,535
3820,8242,1245,513
3830,7158,1901,941
3840,8254,1227,519
3850,8174,1233,593
3860,8218,1233,549
3870,8399,1192,409
3880,8403,1192,405
3890,8253,1254,493
3900,8218,1235,547
3910,8334,1041,625
3920,8695,866,439
3930,8662,910,428
3940,8661,911,428
3950,8717,875,408
3960,8699,873,428
3970,8661,864,475
3980,8700,872,428
3990,8589,897,514
4000,8652,861,487
4010,8645,911,444
4020,8631,883,486
4030,7227,1879,894
4040,7238,1854,908
4050,7133,1972,895
4060,8632,884,484
4070,8625,867,508
4080,7543,1560,897
4090,8616,878,506
4100,8657,846,497
4110,7299,1836,865
4120,7616,1472,912
4130,7651,1455,894
4140,7614,1485,901
4150,7600,1489,911
4160,7546,1526,928
4170,8660,838,502
4180,8640,856,504
4190,7297,1866,837
4200,8688,799,513
4210,8646,869,485
4220,8687,782,531
4230,8645,828,527
4240,8641,864,495
4250,8720,797,483
4260,8679,832,489
4270,7196,2176,628
4280,8702,776,522
4290,8644,820,536
4300,8650,817,533
4310,8707,815,478
4320,6917,2381,702
4330,8707,850,443
4340,8680,792,528
4350,8646,826,528
4360,8777,814,409
4370,8790,779,431
4380,8773,769,458
4390,8789,743,468
4400,8836,640,524
4410,8811,698,491
4420,8887,632,481
4430,8850,660,490
4440,8825,683,492
4450,8854,672,474
4460,8867,669,464
4470,8849,643,508
4480,8841,654,505
4490,8556,749,695
4500,8457,798,745
4510,5087,4193,720
4520,4928,4343,729
4530,5968,3402,630
4540,6034,3308,658
4550,5993,3374,633
4560,5949,3369,682
4570,4795,4233,972
4580,4762,4274,964
4590,4722,4261,1017
4600,4797,4240,963
4610,4783,4253,964
4620,4715,4284,1001
4630,4630,4354,1016
4640,4938,4023,1039
4650,4788,4193,1019
4660,4921,4071,1008
4670,5036,3939,1025
4680,5006,3961,1033
4690,5137,3696,1167
4700,5191,3611,1198
4710,5327,3474,1199
4720,5309,3510,1181
4730,5548,3420,1032
4740,5727,3298,975
4750,5736,3249,1015
4760,5888,3017,1095
4770,5752,3126,1122
4780,5794,3076,1130
4790,5810,3039,1151
4800,5924,2902,1174
4810,5997,2796,1207
4820,6189,2737,1074
4830,6480,2551,969
4840,6456,2513,1031
4850,6538,2480,982
4860,6483,2577,940
4870,8446,1269,285
4880,8451,1287,262
4890,8368,1345,287
4900,8366,1366,268
4910,8347,1304,349
4920,8262,1321,417
4930,8298,1070,632
4940,8219,1157,624
4950,8218,1122,660
4960,8322,1048,630
4970,8344,1096,560
4980,8303,1074,623
4990,8333,1010,657
5000,8223,1092,685
5010,8316,1052,632
5020,8241,1098,661
5030,8226,1084,690
5040,8258,1018,724
5050,8212,1184,604
5060,8337,1079,584
5070,8256,1112,632
5080,8151,1243,606
5090,6979,2067,954
5100,6952,2116,932
5110,7051,1996,953
5120,6980,2095,925
5130,7208,1936,856
5140,7114,2005,881
5150,7068,1959,973
5160,7159,1938,903
5170,7259,1856,885
5180,7247,1837,916
5190,7294,1711,995
5200,7343,1695,962
5210,7430,1657,913
5220,7303,1773,924
5230,7286,1710,1004
5240,7338,1705,957
5250,7404,1601,995
5260,7505,1514,981
5270,7452,1594,954
5280,7973,1295,732
5290,8054,1269,677
5300,8125,1278,597
5310,7936,1439,625
5320,7577,1505,918
5330,8095,1316,589
5340,7533,1527,940
5350,7505,1492,1003
5360,7520,1442,1038
5370,7459,1522,1019
5380,7494,1435,1071
5390,7371,1491,1138
5400,7443,1461,1096
5410,7472,1413,1115
5420,7415,1500,1085
5430,7425,1412,1163
5440,7516,1230,1254
5450,7623,1192,1185
5460,7528,1303,1169
5470,7504,1386,1110
5480,7692,1247,1061
5490,7691,1213,1096
5500,7741,1336,923
5510,7668,1446,886
5520,7701,1429,870
5530,7786,1344,870
5540,7868,1257,875
5550,7951,1257,792
5560,8139,1101,760
5570,8119,1144,737
5580,8139,1041,820
5590,7885,1581,534
5600,8261,1088,651
5610,7892,1554,554
5620,7910,1543,547
5630,7828,1694,478
5640,7985,1520,495
5650,7965,1526,509
5660,7930,1535,535
5670,7928,1599,473
5680,7986,1501,513
5690,7934,1539,527
5700,7943,1566,491
5710,7944,1604,452
5720,7970,1578,452
5730,7966,1582,452
5740,7996,1573,431
5750,8048,1441,511
5760,7991,1522,487
5770,8019,1465,516
5780,8064,1378,558
5790,8058,1348,594
5800,8095,1443,462
5810,8059,1451,490
5820,7912,1576,512
5830,7942,1522,536
5840,8025,1463,512
5850,7998,1501,501
5860,8063,1406,531
5870,7971,1497,532
5880,7968,1496,536
5890,8067,1417,516
5900,7972,1549,479
5910,7977,1520,503
5920,7974,1486,540
5930,7909,1583,508
5940,7942,1537,521
5950,7973,1511,516
5960,7956,1512,532
5970,8304,1172,524
5980,8095,1321,584
5990,8101,1324,575
6000,8232,1168,600
6010,8074,1389,537
6020,8085,1366,549
6030,8121,1327,552
6040,8039,1329,632
6050,8098,1337,565
6060,8081,1330,589
6070,8102,1306,592
6080,8141,1311,548
6090,8069,1357,574
6100,8100,1299,601
6110,8003,1389,608
6120,7929,1562,509
6130,8068,1307,625
6140,8141,1264,595
6150,8046,1357,597
6160,7880,1589,531
6170,7880,1584,536
6180,7864,1606,530
6190,7902,1538,560
6200,7950,1517,533
6210,7811,1616,573
6220,7814,1623,563
6230,7845,1620,535
6240,7885,1578,537
6250,7925,1532,543
6260,7961,1497,542
6270,7908,1555,537
6280,7937,1511,552
6290,7967,1500,533
6300,7987,1483,530
6310,7959,1527,514
6320,7986,1462,552
6330,7869,1567,564
6340,7920,1546,534
6350,7961,1478,561
6360,7907,1568,525
6370,7929,1588,483
6380,7897,1614,489
6390,7984,1547,469
6400,7807,1646,547
6410,7952,1534,514
6420,8106,1508,386
6430,8012,1531,457
6440,8287,1368,345
6450,8293,1350,357
6460,8201,1424,375
6470,8107,1458,435
6480,8327,1316,357
6490,8313,1397,290
6500,8465,1253,282
6510,8477,1205,318
6520,8493,1169,338
6530,8541,1158,301
6540,8499,1197,304
6550,8537,1206,257
6560,8657,1096,247
6570,8617,1114,269
6580,8605,1179,216
6590,8594,1161,245
6600,8695,1063,242
6610,8671,1077,252
6620,8602,1138,260
6630,8664,1081,255
6640,8624,1149,227
6650,8674,1085,241
6660,8681,1093,226
6670,8668,1083,249
6680,8730,1057,213
6690,8701,1029,270
6700,8675,1082,243
6710,8785,957,258
6720,8696,1083,221
6730,8666,1081,253
6740,8813,938,249
6750,8816,913,271
6760,8820,841,339
6770,8770,794,436
6780,8669,840,491
6790,8753,796,451
6800,8763,791,446
6810,8841,752,407
6820,8722,811,467
6830,8783,780,437
6840,8748,777,475
