episode_number,agent_wins,random_wins,draws
10,5125,3392,1483
20,5323,3566,1111
30,5435,3461,1104
40,5405,3553,1042
50,5543,3434,1023
60,5390,3562,1048
70,5480,3448,1072
80,5405,3557,1038
90,5459,3531,1010
100,5827,2696,1477
110,5788,2690,1522
120,5863,2665,1472
130,5683,2646,1671
140,5807,2608,1585
150,5774,3280,946
160,5630,3416,954
170,5721,3308,971
180,5673,3314,1013
190,5626,3431,943
200,5709,3348,943
210,5608,3376,1016
220,5650,3428,922
230,5586,3436,978
240,5633,3395,972
250,5643,3340,1017
260,5576,3387,1037
270,5579,3424,997
280,5612,3411,977
290,5596,3391,1013
300,5536,3554,910
310,5462,3531,1007
320,5552,3493,955
330,5507,3513,980
340,5718,3376,906
350,5755,3334,911
360,5688,3393,919
370,5705,3338,957
380,5799,3276,925
390,5811,3279,910
400,5730,3321,949
410,5928,3100,972
420,5861,3175,964
430,5917,3123,960
440,5860,3134,1006
450,5872,3153,975
460,5892,3154,954
470,5705,3435,860
480,5744,3235,1021
490,5669,3211,1120
500,5674,3192,1134
510,5799,3029,1172
520,5675,3150,1175
530,5657,3136,1207
540,5574,3206,1220
550,5741,3110,1149
560,5724,3007,1269
570,5717,3048,1235
580,5741,3182,1077
590,5800,3096,1104
600,5799,3125,1076
610,5808,3081,1111
620,6723,2224,1053
630,6648,2271,1081
640,6725,2266,1009
650,6675,2253,1072
660,6896,1998,1106
670,6939,1965,1096
680,6956,1971,1073
690,6861,2054,1085
700,6932,1986,1082
710,6975,1903,1122
720,6836,1997,1167
730,7101,1850,1049
740,6950,1908,1142
750,6898,1953,1149
760,7033,1827,1140
770,7154,1754,1092
780,7126,1805,1069
790,7236,1719,1045
800,7195,1764,1041
810,7120,1787,1093
820,7221,1707,1072
830,7080,1778,1142
840,7096,1752,1152
850,6914,2025,1061
860,6970,1993,1037
870,6991,1944,1065
880,6926,1963,1111
890,6961,2001,1038
900,6891,2044,1065
910,6927,2012,1061
920,5699,3247,1054
930,5850,3081,1069
940,5674,3236,1090
950,5796,3133,1071
960,5838,3026,1136
970,5755,3107,1138
980,5858,3002,1140
990,5898,2966,1136
1000,6151,2755,1094
1010,6131,2734,1135
1020,6138,2801,1061
1030,6027,2809,1164
1040,6082,2814,1104
1050,6029,2839,1132
1060,6039,2775,1186
1070,6089,2737,1174
1080,6041,2768,1191
1090,6149,2750,1101
1100,5909,2964,1127
1110,5805,3097,1098
1120,5881,2956,1163
1130,5915,2991,1094
1140,5868,3056,1076
1150,6008,2902,1090
1160,5951,2946,1103
1170,5973,2942,1085
1180,5994,2937,1069
1190,5977,2920,1103
1200,6030,2945,1025
1210,5956,2917,1127
