episode_number,agent_wins,random_wins,draws
10,5960,2514,1526
20,5992,2523,1485
30,6062,2527,1411
40,5945,2586,1469
50,5975,2528,1497
60,5967,2724,1309
70,5923,2722,1355
80,4684,3907,1409
90,5064,3117,1819
100,5061,3145,1794
110,5076,3169,1755
120,4981,3161,1858
130,4972,3135,1893
140,5077,3063,1860
150,5080,3011,1909
160,5053,3143,1804
170,5086,3072,1842
180,4858,3168,1974
190,5073,2943,1984
200,5046,2937,2017
210,5169,3031,1800
220,5144,3035,1821
230,5245,2905,1850
240,5207,3033,1760
250,5403,2938,1659
260,5313,2911,1776
270,5349,2979,1672
280,5362,2997,1641
290,5565,2831,1604
300,5344,2939,1717
310,5628,2772,1600
320,5865,2576,1559
330,5936,2606,1458
340,5884,2690,1426
350,5727,2668,1605
360,5858,2610,1532
370,5900,2531,1569
380,5936,2485,1579
390,6028,2494,1478
400,6028,2320,1652
410,5935,2379,1686
420,5773,2500,1727
430,5798,2395,1807
440,5836,2436,1728
450,5820,2433,1747
460,5766,2446,1788
470,5735,2491,1774
480,5873,2440,1687
490,5846,2447,1707
500,5788,2485,1727
510,5752,2358,1890
520,5708,2492,1800
530,5819,2352,1829
540,5739,2432,1829
550,5775,2441,1784
560,5809,2415,1776
570,5768,2435,1797
580,5763,2445,1792
590,5798,2449,1753
600,5761,2386,1853
610,5974,2224,1802
620,6065,2090,1845
630,6026,2102,1872
640,6080,2127,1793
650,6088,2135,1777
660,5955,2223,1822
670,6097,2165,1738
680,6071,2129,1800
690,6065,2215,1720
700,5975,2225,1800
710,6067,2120,1813
720,6124,2134,1742
730,6060,2253,1687
740,6098,2249,1653
750,6072,2209,1719
760,6121,2221,1658
770,6047,2236,1717
780,6076,2246,1678
790,6033,2210,1757
800,6037,2254,1709
810,5963,2300,1737
820,6038,2280,1682
830,6020,2315,1665
840,5991,2369,1640
850,6186,2297,1517
860,5921,2648,1431
870,6092,2438,1470
880,6169,2354,1477
890,6095,2399,1506
900,6034,2439,1527
910,5854,2538,1608
920,5803,2662,1535
930,5791,2668,1541
940,5785,2615,1600
950,5963,2544,1493
960,5909,2672,1419
970,5820,2746,1434
980,5863,2738,1399
990,5852,2689,1459
1000,5840,2728,1432
1010,5868,2713,1419
1020,5800,2766,1434
1030,5705,2803,1492
1040,5800,2841,1359
1050,5264,4085,651
1060,5295,4007,698
1070,5296,4035,669
1080,5242,4070,688
1090,5293,4017,690
1100,5237,4069,694
1110,5188,4156,656
1120,5293,4089,618
1130,5292,3967,741
1140,5288,4041,671
1150,5208,4096,696
1160,5951,2872,1177
1170,5841,2985,1174
1180,5862,2975,1163
1190,5752,3062,1186
1200,5920,2894,1186
1210,5990,2860,1150
1220,5888,2945,1167
1230,5876,2966,1158
1240,5828,2984,1188
1250,5830,2989,1181
1260,5726,3080,1194
1270,5750,3031,1219
1280,5833,2977,1190
1290,5900,2868,1232
1300,5812,2954,1234
1310,6085,2630,1285
1320,6250,2486,1264
1330,6157,2605,1238
1340,6125,2622,1253
1350,6119,2567,1314
1360,6101,2534,1365
1370,6146,2565,1289
1380,6130,2588,1282
1390,6089,2597,1314
1400,6069,2653,1278
1410,6201,2589,1210
1420,6277,2552,1171
1430,6231,2623,1146
1440,6194,2585,1221
1450,6148,2648,1204
1460,6054,2714,1232
1470,6245,2587,1168
1480,6322,2591,1087
1490,6261,2633,1106
1500,6230,2636,1134
