episode_number,agent_wins,random_wins,draws
10,5463,3275,1262
20,6826,1927,1247
30,6814,1944,1242
40,6986,1994,1020
50,7010,1971,1019
60,6946,1958,1096
70,5954,3253,793
80,5934,3270,796
90,5852,2558,1590
100,5814,2639,1547
110,6057,2534,1409
120,6103,2491,1406
130,6043,2519,1438
140,6058,2794,1148
150,6020,2821,1159
160,5982,2837,1181
170,6078,2790,1132
180,6119,2745,1136
190,6104,2713,1183
200,6160,2693,1147
210,6194,2739,1067
220,6220,2666,1114
230,6194,2706,1100
240,6247,2718,1035
250,6286,2710,1004
260,6373,2577,1050
270,6561,2440,999
280,6487,2466,1047
290,6481,2491,1028
300,7197,1956,847
310,6813,1626,1561
320,6835,1705,1460
330,6781,1639,1580
340,6758,1722,1520
350,7060,1677,1263
360,6870,1773,1357
370,6949,1792,1259
380,6643,1871,1486
390,6651,1821,1528
400,6599,1853,1548
410,6510,1908,1582
420,6749,1717,1534
430,6711,1655,1634
440,6902,1693,1405
450,6930,1717,1353
460,6564,2012,1424
470,6154,2621,1225
480,6240,2579,1181
490,6241,2588,1171
500,6318,2578,1104
510,6238,2612,1150
520,6270,2539,1191
530,6197,2605,1198
540,6268,2627,1105
550,6274,2593,1133
560,6747,2379,874
570,6521,2502,977
580,6456,2506,1038
590,6438,2553,1009
600,6407,2485,1108
610,6293,2545,1162
620,6222,2433,1345
630,6223,2545,1232
640,6219,2573,1208
650,6056,2681,1263
660,5960,2704,1336
670,6088,2622,1290
680,6157,2596,1247
690,6262,2520,1218
700,6108,2573,1319
710,6087,2592,1321
720,5972,2586,1442
730,6127,2554,1319
740,5957,2656,1387
750,6022,2594,1384
760,6169,2440,1391
770,6185,2452,1363
780,6341,2349,1310
790,6220,2393,1387
800,6384,2227,1389
810,6395,2187,1418
820,6529,2136,1335
830,6347,2283,1370
840,6477,2196,1327
850,6240,2328,1432
860,6366,2299,1335
870,6301,2304,1395
880,6427,2205,1368
890,6596,2196,1208
900,6649,2109,1242
910,6911,2035,1054
920,6764,2120,1116
930,6810,2065,1125
940,7134,2036,830
950,6696,2590,714
960,6501,2669,830
970,6578,2656,766
980,6412,2672,916
990,6216,2773,1011
1000,6164,2786,1050
1010,6159,2602,1239
1020,6233,2634,1133
1030,6127,2623,1250
1040,6089,2687,1224
1050,6016,2754,1230
1060,5749,2917,1334
1070,5890,2760,1350
1080,5789,2833,1378
1090,5931,2843,1226
1100,5826,2920,1254
1110,5837,2842,1321
1120,5727,2883,1390
1130,5759,2921,1320
1140,5940,2923,1137
1150,5822,2950,1228
