episode_number,agent_wins,random_wins,draws
10,5526,3146,1328
20,6835,1892,1273
30,7482,1729,789
40,7448,1740,812
50,7320,1733,947
60,6920,1964,1116
70,6665,2145,1190
80,6892,1958,1150
90,5673,2831,1496
100,5531,2992,1477
110,5444,3006,1550
120,5247,3453,1300
130,4713,3875,1412
140,4685,3946,1369
150,4889,3896,1215
160,5608,2983,1409
170,5472,3209,1319
180,5886,2703,1411
190,5798,2844,1358
200,5721,2992,1287
210,6725,2001,1274
220,6769,2015,1216
230,5823,2911,1266
240,5938,2565,1497
250,6095,2453,1452
260,5755,2781,1464
270,5457,3008,1535
280,5232,3615,1153
290,5287,3829,884
300,5241,3751,1008
310,4882,4112,1006
320,5479,3183,1338
330,6045,2841,1114
340,6041,2604,1355
350,6154,2553,1293
360,5546,3118,1336
370,5429,3153,1418
380,5544,3186,1270
390,5778,2974,1248
400,5896,2749,1355
410,7201,1708,1091
420,6009,2962,1029
430,6005,3127,868
440,5968,3142,890
450,5786,3244,970
460,5716,3326,958
470,6962,1900,1138
480,6900,1954,1146
490,5410,3750,840
500,5140,3910,950
510,5049,3857,1094
520,5334,3562,1104
530,5656,3080,1264
540,6107,2453,1440
550,5436,3313,1251
560,5451,3290,1259
570,5471,3083,1446
580,6441,2095,1464
590,6244,2419,1337
600,6490,2041,1469
610,6287,2408,1305
620,5968,2819,1213
630,5495,3415,1090
640,5393,3497,1110
650,5537,3406,1057
660,6146,2974,880
670,6179,3085,736
680,5779,3121,1100
690,6133,2699,1168
700,6157,2671,1172
710,5395,3201,1404
720,5334,3206,1460
730,5268,3223,1509
740,5587,3070,1343
750,7173,1769,1058
760,7127,1901,972
770,7003,2036,961
780,7034,1946,1020
790,6558,2333,1109
800,5700,3038,1262
810,5620,3137,1243
820,5429,3240,1331
830,5388,3487,1125
840,6052,2768,1180
850,5955,2453,1592
860,5462,3257,1281
870,5719,3046,1235
880,5805,2958,1237
890,5979,2858,1163
900,6275,2687,1038
910,6483,2330,1187
920,6372,2391,1237
930,6356,2424,1220
940,6211,2526,1263
950,5368,3289,1343
960,5461,3344,1195
970,5308,3461,1231
980,5420,3399,1181
990,5397,3411,1192
1000,5807,3161,1032
1010,6305,2791,904
1020,6439,2546,1015
1030,6411,2735,854
1040,6799,2296,905
1050,5431,3202,1367
1060,5402,3241,1357
1070,5396,3342,1262
1080,6612,2283,1105
1090,6427,2357,1216
1100,6480,2260,1260
1110,6306,2363,1331
1120,6032,2923,1045
1130,5713,2806,1481
1140,5374,3218,1408
1150,5428,3210,1362
1160,5396,3270,1334
1170,5336,3335,1329
1180,5318,3333,1349
1190,5403,3234,1363
1200,5395,3195,1410
1210,5186,3517,1297
1220,5289,3435,1276
1230,5284,3458,1258
1240,5213,3549,1238
1250,5406,3286,1308
1260,5343,3375,1282
1270,5376,3349,1275
1280,5425,3430,1145
1290,5291,3450,1259
1300,4813,3911,1276
1310,5997,2766,1237
1320,5885,2796,1319
1330,6029,2704,1267
1340,6011,2742,1247
1350,5856,2780,1364
1360,5090,3485,1425
1370,5171,3515,1314
1380,5146,3556,1298
1390,5021,3505,1474
1400,4858,3789,1353
1410,5067,3724,1209
1420,5783,2512,1705
1430,5879,2449,1672
1440,5868,2492,1640
1450,5579,3132,1289
1460,5147,3620,1233
1470,5264,3473,1263
1480,5431,3458,1111
1490,5634,3303,1063
1500,5931,2509,1560
1510,5908,2544,1548
1520,6084,2710,1206
1530,5247,3426,1327
1540,5370,3292,1338
