episode_number,agent_wins,random_wins,draws
10,6814,1967,1219
20,5279,2959,1762
30,5882,2558,1560
40,5523,3164,1313
50,5346,2865,1789
60,5490,3257,1253
70,5598,3282,1120
80,5301,4013,686
90,6161,2379,1460
100,6935,1859,1206
110,6857,1909,1234
120,6812,1950,1238
130,6166,2745,1089
140,6228,2126,1646
150,6192,2130,1678
160,5084,3262,1654
170,5173,3283,1544
180,6515,2050,1435
190,6404,2135,1461
200,6145,3014,841
210,6202,2672,1126
220,5974,2857,1169
230,6117,2471,1412
240,6109,2503,1388
250,5963,2737,1300
260,5227,3227,1546
270,5445,3193,1362
280,5789,3026,1185
290,5321,3454,1225
300,6023,2701,1276
310,6366,2469,1165
320,6815,1977,1208
330,6768,2014,1218
340,6806,1853,1341
350,6721,1976,1303
360,6445,1895,1660
370,5312,3395,1293
380,5013,3710,1277
390,5603,2474,1923
400,5020,3670,1310
410,5556,3174,1270
420,5550,3243,1207
430,5925,2143,1932
440,5424,3279,1297
450,6316,2534,1150
460,7030,1874,1096
470,7046,1875,1079
480,6163,2542,1295
490,5159,3471,1370
500,4994,3495,1511
510,5691,3124,1185
520,5818,2908,1274
530,5289,3310,1401
540,5865,3005,1130
550,5931,2753,1316
560,6677,2025,1298
570,6768,2000,1232
580,6968,1938,1094
590,5738,2959,1303
600,5877,2853,1270
610,6034,2684,1282
620,6102,2607,1291
630,6075,2704,1221
640,6180,2568,1252
650,5378,3191,1431
660,5312,3396,1292
670,6132,2567,1301
680,6086,2586,1328
690,6071,2636,1293
700,5992,2723,1285
710,6105,2605,1290
720,5316,3381,1303
730,5393,3373,1234
740,5304,3417,1279
750,5351,3407,1242
760,6096,2605,1299
770,6129,2599,1272
780,6063,2627,1310
790,6957,1936,1107
800,6903,1915,1182
810,5405,3340,1255
820,6964,1915,1121
830,6897,1975,1128
840,6943,1920,1137
850,6947,1949,1104
860,6976,1879,1145
870,5842,2901,1257
880,6903,1967,1130
890,5972,2714,1314
900,5301,3363,1336
910,6070,2648,1282
920,5432,3342,1226
930,7025,1914,1061
940,6883,1954,1163
950,5967,2792,1241
960,6118,2628,1254
970,6963,1874,1163
980,6067,2614,1319
990,6128,2622,1250
1000,6050,2653,1297
1010,5819,2877,1304
1020,5303,3354,1343
1030,6104,2615,1281
1040,6062,2638,1300
1050,6029,2669,1302
1060,6016,2653,1331
1070,6048,2616,1336
1080,6979,1865,1156
1090,6048,2666,1286
1100,5193,3028,1779
1110,6121,2610,1269
1120,6074,2651,1275
1130,6212,2740,1048
1140,6069,2666,1265
1150,5961,2703,1336
1160,6120,2605,1275
1170,5382,3361,1257
1180,6369,2818,813
1190,6118,2604,1278
1200,6104,2614,1282
1210,5361,3259,1380
1220,6089,2682,1229
1230,5304,3417,1279
1240,6197,2690,1113
1250,6041,2676,1283
1260,6059,2686,1255
1270,6092,2661,1247
1280,6051,2661,1288
1290,5386,3322,1292
1300,6120,2569,1311
1310,4675,3896,1429
1320,5315,3369,1316
1330,5247,3474,1279
1340,6169,2584,1247
1350,5415,3307,1278
1360,4794,3831,1375
1370,6939,1948,1113
1380,6101,2670,1229
1390,6941,1910,1149
1400,5305,3419,1276
1410,6935,1951,1114
1420,5642,3035,1323
1430,6064,2663,1273
1440,5283,3407,1310
1450,6869,1962,1169
1460,4846,3723,1431
1470,5271,3440,1289
1480,6056,2663,1281
1490,6159,2591,1250
1500,6099,2634,1267
1510,6906,1908,1186
1520,6924,1913,1163
1530,6969,1921,1110
1540,6056,2714,1230
1550,5320,3414,1266
1560,6933,1915,1152
1570,5758,3330,912
1580,6117,2606,1277
1590,5337,3393,1270
1600,6935,1909,1156
1610,6402,2274,1324
1620,5389,3371,1240
1630,6079,2586,1335
1640,6896,1986,1118
1650,6009,2640,1351
1660,5389,3299,1312
1670,5305,3426,1269
1680,6082,2643,1275
1690,4874,3764,1362
1700,6023,2696,1281
1710,5368,3380,1252
1720,5328,3402,1270
1730,5303,3374,1323
1740,5340,3381,1279
1750,4918,3738,1344
1760,6027,2704,1269
1770,6113,2618,1269
1780,5409,3362,1229
1790,4715,3878,1407
1800,6921,1933,1146
1810,6122,2602,1276
1820,6917,1964,1119
1830,6111,2591,1298
1840,4782,3863,1355
1850,5390,3337,1273
1860,5141,3539,1320
1870,4704,3923,1373
1880,6107,2594,1299
1890,6146,2566,1288
1900,4715,3933,1352
1910,5432,3279,1289
1920,6092,2614,1294
1930,5365,3349,1286
1940,6134,2599,1267
1950,5951,2739,1310
1960,6044,2613,1343
1970,6072,2702,1226
1980,5295,3399,1306
1990,6104,2619,1277
2000,6003,2667,1330
2010,6044,2683,1273
2020,6952,1918,1130
2030,6118,2587,1295
2040,6126,2615,1259
2050,5384,3280,1336
2060,5814,3280,906
2070,5982,3109,909
2080,5395,3259,1346
2090,5379,3350,1271
2100,5410,3303,1287
2110,5813,3243,944
2120,5269,3440,1291
2130,6092,2637,1271
2140,6036,2684,1280
2150,4793,3824,1383
2160,6947,1910,1143
2170,6032,2688,1280
2180,5247,3456,1297
2190,6057,2683,1260
2200,6110,2640,1250
2210,5353,3369,1278
2220,5138,3000,1862
2230,6079,2663,1258
2240,6132,2586,1282
2250,5851,3202,947
2260,6110,2608,1282
2270,5302,2881,1817
2280,6406,2807,787
2290,5461,3277,1262
2300,6929,1945,1126
2310,6124,2623,1253
2320,5417,3396,1187
2330,5841,3170,989
2340,6041,2688,1271
2350,6095,2598,1307
2360,5719,3270,1011
2370,5436,3274,1290
2380,6053,2657,1290
2390,5360,3543,1097
2400,5329,3372,1299
2410,6091,2655,1254
2420,5324,3357,1319
2430,5351,3369,1280
2440,6016,2681,1303
2450,6114,2634,1252
2460,4794,3849,1357
2470,5345,3351,1304
2480,5721,3320,959
2490,6083,2632,1285
2500,5344,3411,1245
2510,6052,2614,1334
2520,5369,3381,1250
2530,6107,2624,1269
2540,5155,3060,1785
2550,6094,2618,1288
2560,5302,3434,1264
2570,6101,2616,1283
2580,6067,2647,1286
2590,6297,2329,1374
2600,5373,3357,1270
2610,5375,3280,1345
2620,6063,2575,1362
2630,6085,2568,1347
2640,5428,3314,1258
2650,6024,2650,1326
2660,6028,2704,1268
2670,5317,3376,1307
2680,6066,2690,1244
2690,6395,2199,1406
2700,6132,2637,1231
2710,5437,3398,1165
2720,5844,3226,930
2730,5315,3396,1289
2740,6320,2300,1380
2750,5399,3323,1278
2760,5332,3533,1135
2770,5410,3350,1240
2780,5427,3286,1287
2790,5394,3348,1258
2800,6028,2663,1309
2810,6095,2615,1290
2820,5311,3338,1351
2830,6907,1980,1113
2840,5983,2684,1333
2850,6126,2619,1255
2860,6135,2603,1262
2870,6088,2633,1279
2880,6112,2611,1277
2890,6096,2546,1358
2900,5966,3028,1006
2910,5334,3389,1277
2920,6042,2674,1284
2930,6027,2664,1309
2940,6078,2614,1308
2950,5331,3380,1289
2960,6023,2710,1267
2970,5355,3380,1265
2980,5342,3303,1355
2990,6088,2649,1263
3000,5412,3281,1307
3010,6010,2676,1314
3020,5317,3357,1326
3030,6086,2620,1294
3040,5996,2674,1330
3050,6943,1944,1113
3060,6066,2667,1267
3070,6133,2565,1302
3080,6160,2594,1246
3090,6119,2620,1261
3100,5311,2888,1801
3110,6050,2645,1305
3120,6972,1929,1099
3130,6114,2581,1305
3140,6968,1901,1131
3150,6098,2604,1298
3160,5388,3256,1356
3170,6041,2668,1291
3180,6116,2609,1275
3190,6143,2637,1220
3200,5361,3363,1276
3210,5954,2712,1334
3220,5402,3324,1274
3230,6942,1941,1117
3240,6052,2573,1375
3250,5312,3395,1293
3260,6033,2697,1270
3270,6166,2600,1234
3280,6024,2653,1323
3290,5299,3410,1291
3300,5316,3390,1294
3310,5260,3399,1341
3320,6022,2704,1274
3330,6496,2764,740
3340,5976,2697,1327
3350,6025,2678,1297
3360,6361,2435,1204
3370,6061,2700,1239
3380,6135,2613,1252
3390,6014,2689,1297
3400,6397,2397,1206
3410,5368,3287,1345
3420,6449,2798,753
3430,5331,3337,1332
3440,6778,2092,1130
3450,6132,2636,1232
3460,6925,1900,1175
3470,5307,3354,1339
3480,6421,2821,758
3490,5337,3399,1264
3500,5411,3334,1255
3510,6077,2688,1235
3520,6907,1939,1154
3530,5344,3380,1276
3540,6123,2595,1282
3550,6932,1917,1151
3560,6154,2573,1273
3570,6016,2701,1283
3580,5492,3227,1281
3590,6095,2667,1238
3600,6174,2569,1257
3610,6094,2645,1261
3620,6911,1940,1149
3630,6102,2619,1279
3640,5336,3326,1338
3650,5345,3399,1256
3660,5411,3291,1298
3670,5471,3290,1239
3680,6115,2586,1299
3690,5464,3338,1198
3700,6973,1925,1102
3710,5548,3194,1258
3720,6963,1859,1178
3730,6913,1936,1151
3740,5325,3423,1252
3750,5479,3259,1262
3760,5357,3338,1305
3770,6870,1978,1152
3780,6940,1899,1161
3790,6909,1885,1206
3800,6934,1889,1177
3810,6938,1909,1153
3820,6071,2625,1304
3830,6983,1936,1081
3840,7015,1839,1146
3850,6931,1974,1095
3860,6207,2492,1301
3870,6561,2233,1206
3880,6085,2669,1246
3890,6136,2639,1225
3900,5444,3192,1364
3910,5932,2858,1210
3920,5811,2931,1258
3930,5441,3266,1293
3940,6399,2378,1223
3950,6940,1944,1116
3960,5257,3437,1306
3970,6165,2569,1266
3980,6851,1977,1172
3990,6139,2633,1228
4000,5313,3397,1290
4010,6087,2692,1221
4020,6170,2587,1243
4030,6095,2723,1182
4040,6131,2620,1249
4050,5291,3382,1327
4060,6951,1878,1171
4070,6009,2678,1313
4080,6046,2679,1275
4090,6104,2710,1186
4100,6889,1955,1156
4110,6428,2398,1174
4120,6146,2555,1299
4130,6056,2681,1263
4140,6114,2573,1313
4150,6156,2604,1240
4160,6088,2623,1289
4170,5281,3471,1248
