episode_number,agent_wins,random_wins,draws
10,6662,2347,991
20,6697,2361,942
30,6708,2361,931
40,6761,2310,929
50,5322,3255,1423
60,6723,2416,861
70,6804,2345,851
80,6752,2276,972
90,6762,2319,919
100,6540,2477,983
110,6688,2404,908
120,6650,2402,948
130,6752,2285,963
140,6735,2376,889
150,6790,2299,911
160,6702,2391,907
170,6583,2439,978
180,6789,2283,928
190,6687,2436,877
200,6687,2379,934
210,6721,2308,971
220,6675,2418,907
230,6650,2403,947
240,6730,2383,887
250,6669,2389,942
260,6654,2384,962
270,6694,2364,942
280,6708,2381,911
290,6703,2374,923
300,6629,2395,976
310,6691,2381,928
320,6634,2421,945
330,6741,2346,913
340,6730,2326,944
350,6725,2342,933
360,6748,2287,965
370,6774,2350,876
380,6744,2301,955
390,6762,2310,928
400,6689,2396,915
410,6723,2341,936
420,6784,2312,904
430,6780,2328,892
440,6734,2414,852
450,6655,2413,932
460,7001,1953,1046
470,7059,1897,1044
480,7003,1987,1010
490,7024,1920,1056
500,7040,1959,1001
510,7082,1899,1019
520,7033,1923,1044
530,6985,1925,1090
540,7117,1891,992
550,6990,1917,1093
560,7035,1912,1053
570,7165,1809,1026
580,7090,1859,1051
590,7016,1955,1029
600,6920,1967,1113
610,6801,2065,1134
620,6886,1987,1127
630,6884,2028,1088
640,6879,1962,1159
650,6907,1969,1124
660,6870,2019,1111
670,6815,2139,1046
680,6935,1972,1093
690,6856,2061,1083
700,6821,2066,1113
710,6763,2082,1155
720,6852,2028,1120
730,6765,2099,1136
740,6796,2037,1167
750,6793,2083,1124
760,6721,2122,1157
770,6777,2052,1171
780,6738,2067,1195
790,6763,2087,1150
800,6835,2062,1103
810,6718,2077,1205
820,6807,2019,1174
830,6761,2049,1190
840,6788,2072,1140
850,6773,2046,1181
860,6799,2038,1163
870,6810,1941,1249
880,6767,2045,1188
890,6768,2044,1188
900,6748,2037,1215
910,6777,2056,1167
920,6875,1980,1145
930,6907,1952,1141
940,6805,2043,1152
950,6798,2027,1175
960,6784,2037,1179
970,6823,2006,1171
980,6816,2026,1158
990,6768,2048,1184
1000,6889,1933,1178
1010,6821,2007,1172
1020,6731,2047,1222
1030,6783,2064,1153
1040,6822,1999,1179
1050,6803,2035,1162
1060,6803,2048,1149
1070,6734,2074,1192
1080,6762,2058,1180
1090,6902,2000,1098
1100,6781,2039,1180
1110,6817,2019,1164
1120,7016,1912,1072
1130,6986,1919,1095
1140,7047,1935,1018
1150,7106,1897,997
1160,7003,2006,991
1170,7098,1898,1004
1180,7017,1952,1031
1190,7135,1844,1021
1200,7018,1927,1055
1210,7175,1788,1037
1220,7044,1909,1047
1230,7054,1882,1064
1240,7107,1905,988
1250,6995,1994,1011
1260,7162,1907,931
1270,7126,1937,937
1280,7109,1914,977
1290,7257,1805,938
1300,7262,1761,977
1310,7252,1810,938
1320,7329,1751,920
1330,7272,1794,934
1340,7235,1854,911
1350,7267,1768,965
1360,7255,1831,914
1370,7325,1780,895
1380,7259,1808,933
1390,7300,1786,914
1400,7319,1798,883
1410,7327,1761,912
1420,7312,1814,874
1430,7243,1869,888
1440,7335,1750,915
1450,7195,1860,945
1460,7246,1858,896
1470,7258,1844,898
1480,7240,1832,928
1490,7267,1801,932
1500,7305,1851,844
1510,7267,1802,931
1520,7153,1924,923
1530,7313,1808,879
1540,7064,1965,971
1550,7146,1878,976
1560,7099,1965,936
1570,7136,1891,973
1580,7165,1911,924
1590,7084,1972,944
1600,7069,1929,1002
1610,7053,1973,974
1620,7063,1979,958
1630,7067,1968,965
1640,7108,1933,959
1650,7006,2017,977
1660,7046,2007,947
1670,7037,2058,905
1680,7105,1978,917
1690,7007,2005,988
1700,7102,1941,957
1710,6967,2003,1030
1720,7030,2015,955
1730,7102,1920,978
1740,7029,2015,956
1750,7090,1928,982
1760,7069,1989,942
1770,7017,2023,960
1780,7010,2018,972
1790,7017,1991,992
1800,7138,1892,970
1810,7021,1982,997
1820,6996,1975,1029
1830,7070,1871,1059
1840,7094,1968,938
1850,7111,1906,983
1860,7176,1866,958
1870,7106,1869,1025
1880,7075,1916,1009
1890,7053,1986,961
1900,7119,1878,1003
1910,7068,1998,934
1920,7098,1964,938
1930,7071,1925,1004
1940,7099,1962,939
1950,7102,1947,951
1960,7117,1836,1047
1970,7059,1938,1003
1980,7037,2011,952
1990,7049,2016,935
2000,7067,2012,921
2010,7069,1977,954
2020,7030,1993,977
2030,7044,1980,976
2040,7064,1972,964
2050,7047,1995,958
2060,7038,1998,964
2070,6970,2066,964
2080,7061,1994,945
2090,7010,2021,969
2100,7007,1998,995
2110,7069,1974,957
2120,7099,1916,985
2130,7049,1965,986
2140,7055,1926,1019
2150,7049,2014,937
