episode_number,agent_wins,random_wins,draws
10,5714,2617,1669
20,5945,2604,1451
30,6196,2459,1345
40,6163,2527,1310
50,7113,1883,1004
60,6946,1946,1108
70,7165,1640,1195
80,7182,1620,1198
90,7070,1710,1220
100,6537,2234,1229
110,7030,1703,1267
120,7041,1740,1219
130,6996,1891,1113
140,7038,1867,1095
150,7018,1940,1042
160,6941,2022,1037
170,7104,1869,1027
180,7055,1863,1082
190,7051,1916,1033
200,6885,2052,1063
210,5386,3044,1570
220,5453,3010,1537
230,5159,3237,1604
240,5093,3410,1497
250,4934,3507,1559
260,4997,3479,1524
270,5121,3410,1469
280,5114,3422,1464
290,4932,3517,1551
300,5103,3431,1466
310,7121,1719,1160
320,7020,1772,1208
330,7094,1826,1080
340,7156,1773,1071
350,7075,1845,1080
360,7126,1655,1219
370,7127,1751,1122
380,6972,1921,1107
390,6988,1876,1136
400,6928,1930,1142
410,6987,1875,1138
420,7042,1835,1123
430,7075,1842,1083
440,7136,1917,947
450,7135,1795,1070
460,7184,1862,954
470,7134,1924,942
480,7188,1893,919
490,7175,1811,1014
500,7214,1768,1018
510,7303,1828,869
520,7356,1692,952
530,7439,1690,871
540,7215,1808,977
550,7187,1891,922
560,7082,1895,1023
570,6955,2001,1044
580,7085,1862,1053
590,6961,1912,1127
600,6933,2116,951
610,7078,2022,900
620,7062,2036,902
630,6937,2101,962
640,6932,2101,967
650,6848,2216,936
660,6755,2175,1070
670,6858,2073,1069
680,6861,2082,1057
690,6822,2093,1085
700,6704,2050,1246
710,6716,2058,1226
720,6827,1938,1235
730,6841,1923,1236
740,6805,1978,1217
750,6685,2092,1223
760,6457,2204,1339
770,6600,2100,1300
780,6591,2152,1257
790,6655,2154,1191
800,6547,2200,1253
810,6738,2090,1172
820,6591,2289,1120
830,6739,2123,1138
840,6701,2186,1113
850,6764,2196,1040
860,6991,2098,911
870,6975,2174,851
880,6963,2111,926
890,6510,2639,851
900,6546,2676,778
910,6590,2665,745
920,6725,2454,821
930,6787,2224,989
940,6970,2011,1019
950,6744,2244,1012
960,6779,2149,1072
970,6598,2282,1120
980,6411,2388,1201
990,6394,2445,1161
1000,6657,2216,1127
1010,6678,2139,1183
1020,6935,2027,1038
1030,6862,2188,950
1040,6933,2079,988
1050,7030,2056,914
1060,7122,2080,798
1070,6856,2227,917
1080,7060,2085,855
1090,7091,2070,839
1100,7723,1731,546
1110,8109,1426,465
1120,7796,1564,640
1130,7926,1441,633
1140,7727,1438,835
1150,7560,1647,793
1160,7408,1703,889
1170,7415,1726,859
1180,7214,1774,1012
1190,7227,1810,963
1200,7384,1763,853
1210,7416,1709,875
1220,8003,1269,728
1230,8195,1159,646
1240,8192,1285,523
1250,7908,1337,755
1260,7521,1756,723
1270,7457,1962,581
1280,5816,3264,920
1290,5802,3201,997
1300,5873,3164,963
1310,5803,3187,1010
1320,5848,3234,918
1330,5806,3235,959
1340,5615,3366,1019
1350,5914,3231,855
1360,6101,3041,858
1370,6817,1982,1201
1380,6257,2530,1213
1390,6238,2594,1168
1400,5823,3793,384
1410,4449,4692,859
1420,5084,4282,634
1430,5293,4228,479
1440,4827,4475,698
1450,4467,4660,873
1460,4467,4751,782
1470,5560,3413,1027
1480,4801,4026,1173
1490,5277,4018,705
1500,4543,4678,779
1510,5785,2704,1511
1520,5224,2659,2117
1530,5846,2544,1610
1540,5784,2397,1819
