episode_number,agent_wins,random_wins,draws
10,6356,2298,1346
20,6266,2309,1425
30,6129,2498,1373
40,6039,2441,1520
50,5851,2495,1654
60,5804,2541,1655
70,6038,2439,1523
80,5979,2407,1614
90,6067,2361,1572
100,6143,2346,1511
110,6330,2142,1528
120,6401,2167,1432
130,6665,1941,1394
140,6697,1985,1318
150,6730,2237,1033
160,7042,2004,954
170,6983,2003,1014
180,6971,2029,1000
190,7210,2007,783
200,7060,2112,828
210,7077,2105,818
220,7057,2144,799
230,7090,2153,757
240,7050,2165,785
250,6660,2214,1126
260,6257,2587,1156
270,6305,2545,1150
280,6075,2737,1188
290,6059,2828,1113
300,5950,2932,1118
310,6045,2874,1081
320,5894,2981,1125
330,5949,2926,1125
340,5956,2948,1096
350,6009,2870,1121
360,6155,2755,1090
370,5966,2920,1114
380,5710,3036,1254
390,5961,2862,1177
400,5560,3552,888
410,5602,3651,747
420,5703,3490,807
430,5684,3542,774
440,5279,3745,976
450,5221,3727,1052
460,5266,3649,1085
470,5243,3693,1064
480,5065,3734,1201
490,5062,3748,1190
500,5011,3582,1407
510,5149,3360,1491
520,5226,3166,1608
530,5080,3379,1541
540,5274,3226,1500
550,5355,3110,1535
560,5326,3210,1464
570,5468,3028,1504
580,5620,2937,1443
590,5636,2729,1635
600,5933,2456,1611
610,6413,2111,1476
620,5638,2562,1800
630,5619,2728,1653
640,5667,2875,1458
650,6118,2737,1145
660,6232,2611,1157
670,6311,2543,1146
680,6690,2260,1050
690,6459,2520,1021
700,7269,1780,951
710,7151,1627,1222
720,6762,2050,1188
730,5826,2763,1411
740,6535,2506,959
750,6877,1928,1195
760,6265,2423,1312
770,6291,2366,1343
780,6718,2097,1185
790,7090,1796,1114
800,7003,1799,1198
810,7074,1828,1098
820,6984,1791,1225
830,6264,2304,1432
840,7002,1848,1150
850,6792,1989,1219
860,6997,1714,1289
870,6932,1819,1249
880,6877,1841,1282
890,6627,2025,1348
900,6498,2108,1394
910,6542,2345,1113
920,6836,1905,1259
930,6871,2052,1077
940,7585,1570,845
950,6490,2215,1295
960,6737,2011,1252
970,6579,2340,1081
980,6447,2708,845
990,6145,2757,1098
1000,6218,2719,1063
1010,6673,2105,1222
1020,6538,2257,1205
1030,6359,2920,721
1040,5202,3242,1556
1050,6431,2638,931
1060,8108,1237,655
1070,8022,1282,696
1080,7510,1538,952
1090,6269,2648,1083
1100,7423,1642,935
1110,6890,1972,1138
1120,6587,2515,898
1130,7503,1835,662
1140,7475,1627,898
1150,7869,1556,575
1160,7985,1319,696
1170,6626,2076,1298
1180,7265,2054,681
1190,7736,1563,701
1200,6198,2703,1099
1210,7347,1669,984
1220,5868,2562,1570
1230,7426,1898,676
1240,7900,1505,595
1250,7798,1574,628
1260,8214,1168,618
1270,8004,1341,655
1280,7856,1518,626
1290,7835,1497,668
1300,7947,1487,566
1310,8203,1135,662
1320,7592,1825,583
1330,7097,2108,795
1340,7067,1992,941
1350,7949,1497,554
1360,8003,1328,669
1370,7889,1495,616
1380,7748,1566,686
1390,7789,1515,696
1400,7755,1628,617
1410,7877,1527,596
1420,7868,1562,570
1430,7437,1902,661
1440,7673,1710,617
1450,7896,1509,595
1460,8001,1423,576
1470,7853,1523,624
1480,7499,1810,691
1490,7712,1719,569
1500,7977,1461,562
1510,7856,1532,612
1520,7692,1610,698
1530,7873,1513,614
1540,7942,1466,592
1550,8279,1131,590
1560,7970,1411,619
1570,7954,1493,553
1580,7830,1603,567
1590,7983,1489,528
1600,8017,1423,560
1610,7969,1468,563
1620,8015,1410,575
1630,8279,1145,576
1640,7947,1476,577
1650,7910,1480,610
1660,7989,1426,585
1670,8297,1136,567
1680,7991,1447,562
1690,7951,1466,583
1700,7976,1446,578
1710,8001,1453,546
1720,7905,1520,575
1730,7989,1441,570
1740,7966,1493,541
1750,7860,1570,570
1760,7976,1480,544
1770,7908,1531,561
1780,7954,1488,558
1790,8008,1457,535
1800,8032,1339,629
1810,7994,1472,534
1820,7951,1461,588
1830,8032,1392,576
1840,7918,1590,492
1850,7973,1473,554
1860,8024,1449,527
1870,7969,1466,565
1880,7941,1454,605
1890,7956,1483,561
1900,7873,1610,517
1910,8016,1470,514
1920,7987,1451,562
1930,7978,1512,510
1940,7866,1639,495
1950,7884,1630,486
1960,7801,1697,502
1970,7842,1629,529
1980,7906,1606,488
1990,7988,1480,532
2000,8067,1445,488
2010,8048,1441,511
2020,8114,1375,511
2030,8154,1461,385
2040,8220,1349,431
2050,8208,1447,345
2060,8167,1464,369
2070,8092,1475,433
2080,7999,1501,500
2090,8027,1504,469
2100,8001,1589,410
2110,8153,1477,370
2120,8067,1433,500
2130,7820,1664,516
2140,7733,1726,541
2150,8339,1367,294
2160,8828,771,401
2170,8709,869,422
2180,8242,1240,518
2190,8322,1124,554
2200,8232,1203,565
2210,8334,1115,551
2220,8470,1025,505
2230,8614,962,424
2240,8807,837,356
2250,8296,1139,565
2260,8819,810,371
2270,8802,779,419
2280,8842,829,329
2290,8563,1135,302
2300,8824,888,288
2310,8624,961,415
2320,8780,892,328
2330,8896,847,257
2340,8958,747,295
2350,8746,927,327
2360,8576,957,467
2370,8698,829,473
2380,8702,841,457
2390,8997,668,335
2400,8736,912,352
2410,8440,1150,410
2420,8342,1237,421
2430,8779,888,333
2440,8581,1001,418
2450,8720,925,355
2460,9079,660,261
2470,9105,608,287
2480,8986,679,335
2490,9043,697,260
2500,8785,902,313
2510,9040,687,273
2520,8939,724,337
2530,9062,626,312
2540,9036,701,263
2550,9111,616,273
2560,9110,618,272
2570,8937,763,300
2580,8646,942,412
2590,8687,933,380
2600,8469,1098,433
2610,8783,879,338
2620,9109,645,246
2630,9066,647,287
2640,8939,796,265
2650,8648,974,378
2660,8405,1233,362
2670,8554,1081,365
2680,8807,882,311
2690,8970,766,264
2700,9053,687,260
2710,9038,676,286
2720,9106,624,270
2730,9088,617,295
2740,8951,786,263
2750,9142,593,265
2760,9089,618,293
2770,9096,605,299
2780,9061,668,271
2790,9110,604,286
2800,9109,618,273
2810,8929,790,281
2820,8771,893,336
2830,8512,1105,383
2840,8722,929,349
2850,8599,1054,347
2860,8728,922,350
2870,8742,900,358
2880,8623,1048,329
2890,8970,781,249
2900,9047,649,304
2910,9008,733,259
2920,9092,632,276
2930,9102,623,275
2940,9099,617,284
2950,9087,636,277
2960,9182,577,241
2970,9096,638,266
2980,8971,689,340
2990,8904,715,381
3000,9068,646,286
3010,9117,607,276
3020,9076,645,279
