episode_number,agent_wins,random_wins,draws
10,5238,2788,1974
20,5428,3774,798
30,5395,3787,818
40,6556,2524,920
50,6469,2601,930
60,6515,2580,905
70,6533,2530,937
80,7369,1580,1051
90,6335,2516,1149
100,6499,2362,1139
110,7345,1594,1061
120,7330,1667,1003
130,7315,1696,989
140,7327,1657,1016
150,7489,1543,968
160,7459,1579,962
170,7557,1591,852
180,7556,1587,857
190,7187,1830,983
200,7271,1739,990
210,6195,2898,907
220,6135,2888,977
230,6277,2742,981
240,6231,2863,906
250,6283,2747,970
260,6403,2655,942
270,6386,2714,900
280,6373,2673,954
290,6436,2580,984
300,6485,2631,884
310,6366,2730,904
320,6229,2826,945
330,6357,2717,926
340,6394,2684,922
350,6514,2400,1086
360,6421,2401,1178
370,6447,2414,1139
380,6452,2429,1119
390,6479,2387,1134
400,6381,2436,1183
410,6322,2500,1178
420,6284,2511,1205
430,6417,2492,1091
440,6329,2574,1097
450,6360,2519,1121
460,6301,2512,1187
470,6407,2473,1120
480,6440,2470,1090
490,6393,2537,1070
500,6281,2359,1360
510,6384,2399,1217
520,6399,2377,1224
530,6304,2546,1150
540,6306,2573,1121
550,6293,2537,1170
560,6302,2591,1107
570,6391,2521,1088
580,6253,2586,1161
590,6242,2574,1184
600,6383,2496,1121
610,6289,2530,1181
620,6461,2392,1147
630,6551,2408,1041
640,6556,2398,1046
650,6534,2477,989
660,6495,2292,1213
670,6465,2394,1141
680,6580,2359,1061
690,6611,2367,1022
700,6386,2523,1091
710,6357,2514,1129
720,6411,2502,1087
730,6512,2452,1036
740,6373,2562,1065
750,6429,2534,1037
760,6433,2555,1012
770,6392,2527,1081
780,6500,2447,1053
790,6388,2633,979
800,6311,2592,1097
810,6400,2497,1103
820,6372,2557,1071
830,6356,2560,1084
840,6128,2793,1079
850,6154,2783,1063
860,6076,2791,1133
870,6074,2848,1078
880,6086,2816,1098
890,6105,2836,1059
900,6107,2793,1100
910,6126,2803,1071
920,6187,2753,1060
930,6287,2778,935
940,5922,3014,1064
950,5827,3125,1048
960,5767,3017,1216
970,5768,3012,1220
980,5775,3026,1199
990,5743,3051,1206
1000,5794,3057,1149
1010,5695,3075,1230
