episode_number,agent_wins,random_wins,draws
10,7379,1450,1171
20,7421,1481,1098
30,7457,1478,1065
40,7473,1463,1064
50,7516,1480,1004
60,7435,1510,1055
70,7407,1559,1034
80,7376,1614,1010
90,7449,1504,1047
100,7527,1478,995
110,7382,1573,1045
120,7502,1539,959
130,7431,1535,1034
140,7416,1566,1018
150,7452,1539,1009
160,7495,1486,1019
170,7383,1597,1020
180,7390,1577,1033
190,7392,1616,992
200,7414,1546,1040
210,7340,1572,1088
220,7336,1618,1046
230,7541,1454,1005
240,7269,1589,1142
250,7217,1673,1110
260,7207,1657,1136
270,7219,1655,1126
280,7295,1588,1117
290,7305,1538,1157
300,7245,1509,1246
310,6835,1781,1384
320,6744,1749,1507
330,6961,1581,1458
340,6929,1575,1496
350,6935,1759,1306
360,6960,1681,1359
370,6916,1755,1329
380,6801,1916,1283
390,6849,1835,1316
400,6848,1816,1336
410,6880,1828,1292
420,6890,1809,1301
430,6852,1708,1440
440,6929,1657,1414
450,6898,1757,1345
460,6920,1643,1437
470,7014,1651,1335
480,6989,1683,1328
490,7016,1686,1298
500,6964,1691,1345
510,6970,1675,1355
520,7041,1625,1334
530,7040,1642,1318
540,7029,1623,1348
550,7058,1610,1332
560,7085,1600,1315
570,7009,1598,1393
580,7035,1631,1334
590,7038,1570,1392
600,7029,1591,1380
610,7020,1611,1369
620,7148,1411,1441
630,7215,1359,1426
640,7149,1406,1445
650,7152,1410,1438
660,7257,1331,1412
670,7206,1410,1384
680,7175,1366,1459
690,7206,1341,1453
700,7271,1328,1401
710,7242,1355,1403
720,7207,1455,1338
730,7176,1499,1325
740,7218,1449,1333
750,7217,1492,1291
760,7264,1475,1261
770,7117,1589,1294
780,7371,1590,1039
790,7347,1524,1129
800,7365,1555,1080
810,7413,1570,1017
820,7247,1632,1121
830,7334,1512,1154
840,7357,1543,1100
850,7221,1690,1089
860,7303,1599,1098
870,7228,1622,1150
880,7233,1634,1133
890,7232,1614,1154
900,7252,1604,1144
910,7320,1646,1034
