episode_number,agent_wins,random_wins,draws
10,6098,2493,1409
20,6121,2456,1423
30,6124,2480,1396
40,6170,2375,1455
50,6209,2359,1432
60,6286,2357,1357
70,6237,2381,1382
80,6361,2287,1352
90,6287,2347,1366
100,6354,2305,1341
