episode_number,agent_wins,random_wins,draws
10,5807,3033,1160
20,5788,2988,1224
30,5701,2999,1300
40,5291,2978,1731
50,5171,3066,1763
60,7077,1894,1029
70,6914,2021,1065
80,7032,1801,1167
90,6805,1911,1284
100,5153,3070,1777
110,5185,3067,1748
120,5098,3070,1832
130,6328,2216,1456
140,6298,2243,1459
150,6461,2259,1280
160,6475,2222,1303
170,6423,2236,1341
180,6363,2224,1413
190,6130,2444,1426
200,6041,2706,1253
210,5821,3046,1133
220,5721,3097,1182
230,5467,3257,1276
240,5600,2918,1482
250,5680,2988,1332
260,5659,3071,1270
270,5611,3203,1186
280,5363,3341,1296
290,5548,3237,1215
300,5577,3128,1295
310,5493,3249,1258
320,5550,3160,1290
330,5362,3437,1201
340,5643,3079,1278
350,6070,2546,1384
360,6328,2310,1362
370,6561,2130,1309
380,6223,2505,1272
390,5345,3442,1213
400,5390,3548,1062
410,5368,3523,1109
420,5831,3178,991
430,6040,3014,946
440,5653,3131,1216
450,5674,2769,1557
460,5957,2672,1371
470,6002,2669,1329
480,6222,2523,1255
490,5372,3320,1308
500,5880,2941,1179
510,6935,1987,1078
520,6712,2132,1156
530,7003,1917,1080
540,5081,4130,789
550,4670,3888,1442
560,5284,3948,768
570,5000,3649,1351
580,6277,2460,1263
590,5204,3650,1146
600,6198,2644,1158
610,7040,1778,1182
620,6451,2577,972
630,6343,2381,1276
640,5435,3267,1298
650,7097,1862,1041
660,5507,3376,1117
670,5204,3597,1199
680,4650,3957,1393
690,6937,1937,1126
700,6039,2721,1240
710,5220,3912,868
720,5095,3832,1073
730,6980,1945,1075
740,4962,4166,872
750,5284,4059,657
760,5220,3500,1280
770,4450,4245,1305
780,5241,3601,1158
790,6009,3231,760
800,6943,1914,1143
810,5713,3341,946
820,5144,3509,1347
830,6160,2559,1281
840,4633,4645,722
850,6146,2459,1395
860,6783,2007,1210
870,6035,2932,1033
880,4583,4022,1395
890,6939,1777,1284
900,5908,2645,1447
910,6329,2557,1114
920,6938,2159,903
930,6817,2141,1042
940,7252,1876,872
950,5671,3463,866
960,5420,3308,1272
970,4384,4483,1133
980,6155,2680,1165
990,5260,4126,614
1000,6701,2494,805
1010,5998,2803,1199
1020,5048,4224,728
1030,5756,2995,1249
1040,4625,4419,956
1050,4605,4509,886
1060,5197,4174,629
1070,6501,2732,767
1080,6242,2434,1324
1090,5761,2319,1920
1100,4925,4187,888
1110,5325,3929,746
1120,5392,2793,1815
1130,6417,2222,1361
1140,5269,3048,1683
1150,6367,2473,1160
1160,5981,2630,1389
1170,5604,2524,1872
1180,5131,3263,1606
1190,6668,2351,981
1200,6288,2689,1023
1210,6122,2426,1452
1220,6167,2410,1423
1230,7155,1790,1055
1240,4826,4204,970
1250,6170,2510,1320
1260,5187,3047,1766
1270,6206,2899,895
1280,7153,1862,985
1290,6774,2427,799
1300,6815,2344,841
1310,5190,2861,1949
1320,5598,3463,939
1330,6886,1999,1115
1340,5304,2807,1889
1350,4926,3744,1330
1360,6025,2705,1270
1370,6087,2445,1468
1380,7069,1979,952
1390,5887,3327,786
1400,5690,3677,633
1410,5128,3215,1657
1420,5337,3036,1627
1430,5367,3522,1111
1440,7471,1797,732
1450,6482,2408,1110
1460,5590,2514,1896
