episode_number,agent_wins,random_wins,draws
10,6741,2176,1083
20,6543,2321,1136
30,6534,2323,1143
40,6340,2563,1097
50,6458,2511,1031
60,6224,2565,1211
70,6343,2548,1109
80,6295,2560,1145
90,6277,2565,1158
100,6280,2536,1184
110,6281,2596,1123
120,6222,2686,1092
130,6400,2528,1072
140,6419,2494,1087
150,6531,2471,998
160,6463,2521,1016
170,6556,2493,951
180,6694,2317,989
190,6653,2359,988
200,6632,2340,1028
210,6724,2239,1037
220,6792,2233,975
230,6843,2148,1009
240,6758,2255,987
250,6779,2198,1023
260,6751,2258,991
270,6695,2259,1046
280,6769,2185,1046
290,6742,2207,1051
300,6870,2115,1015
310,6779,2173,1048
320,6794,2212,994
330,6838,2181,981
340,6958,2003,1039
350,6964,1965,1071
360,7021,1963,1016
370,6976,1966,1058
380,7024,1914,1062
390,6966,1928,1106
400,6961,1989,1050
410,6984,1975,1041
420,6896,1962,1142
430,6875,2008,1117
440,6964,1936,1100
450,7018,1909,1073
460,6880,2029,1091
470,6796,2028,1176
480,7039,1798,1163
490,6895,1924,1181
500,7009,1880,1111
510,6984,1853,1163
520,6952,1912,1136
530,7042,1858,1100
540,6981,1869,1150
550,6980,1850,1170
560,7008,1822,1170
570,7014,1842,1144
580,6980,1849,1171
590,6960,1886,1154
600,7024,1747,1229
610,6989,1867,1144
620,6923,1868,1209
630,6955,1902,1143
640,6974,1830,1196
650,7093,1774,1133
660,6966,1888,1146
670,7259,1680,1061
680,7140,1815,1045
690,7145,1746,1109
700,7184,1770,1046
710,7165,1768,1067
720,7104,1814,1082
730,7185,1780,1035
740,7140,1794,1066
750,7270,1725,1005
760,7077,1813,1110
770,7132,1819,1049
780,7193,1793,1014
790,7209,1783,1008
800,7140,1791,1069
810,7274,1699,1027
820,7217,1779,1004
830,7214,1734,1052
840,7202,1783,1015
850,7157,1819,1024
860,7258,1686,1056
870,7140,1860,1000
880,7265,1718,1017
890,7193,1764,1043
900,7190,1789,1021
910,7170,1823,1007
920,7183,1823,994
930,5800,2862,1338
940,5868,2799,1333
950,5840,2835,1325
960,5713,2985,1302
970,5697,2987,1316
980,5677,3048,1275
990,5637,3076,1287
1000,5576,3112,1312
1010,5643,3055,1302
1020,5856,2877,1267
1030,5831,2886,1283
1040,5888,2874,1238
1050,5836,2868,1296
1060,5888,2906,1206
1070,5759,2998,1243
1080,5726,2951,1323
1090,5880,2862,1258
1100,5609,3114,1277
1110,5678,3057,1265
1120,5690,3065,1245
1130,5658,3090,1252
1140,5704,3039,1257
1150,5710,2988,1302
1160,5635,3082,1283
1170,5782,2870,1348
1180,5869,2764,1367
1190,5812,2800,1388
1200,5715,2919,1366
1210,5839,2784,1377
1220,5729,2863,1408
1230,5680,2949,1371
1240,5758,2831,1411
1250,5655,2974,1371
1260,5635,2947,1418
1270,5788,2831,1381
1280,5803,2785,1412
1290,5764,2837,1399
1300,5698,2904,1398
1310,5737,2960,1303
1320,5697,3008,1295
1330,5827,2900,1273
1340,5762,2997,1241
1350,5666,3082,1252
1360,5668,3134,1198
1370,5682,3089,1229
1380,5828,3190,982
1390,5892,3164,944
1400,5972,3099,929
1410,5969,3056,975
1420,6086,2978,936
1430,5999,2994,1007
1440,5966,3101,933
1450,5858,3194,948
1460,6052,2875,1073
1470,5879,2959,1162
1480,6015,2906,1079
1490,6041,2923,1036
1500,6067,2860,1073
1510,6000,2873,1127
1520,6091,2836,1073
1530,6109,2867,1024
1540,6034,2876,1090
1550,5958,2929,1113
1560,5919,3008,1073
1570,5998,2972,1030
1580,5875,3038,1087
1590,5861,3071,1068
1600,5977,2974,1049
1610,5808,3083,1109
1620,5951,2960,1089
1630,5941,2974,1085
1640,5850,3056,1094
1650,5893,2994,1113
1660,5901,3017,1082
1670,5828,3097,1075
1680,5871,3066,1063
1690,5867,3048,1085
1700,5924,3027,1049
1710,5949,3028,1023
1720,5943,3056,1001
1730,5851,3092,1057
1740,5912,3013,1075
1750,5903,3096,1001
1760,5870,3183,947
1770,5859,3135,1006
1780,5837,3129,1034
1790,5932,3126,942
1800,5967,3068,965
1810,5792,3176,1032
1820,5937,3152,911
1830,5918,3139,943
1840,5937,3114,949
1850,5978,3066,956
1860,6104,3030,866
1870,6149,3036,815
1880,6115,3014,871
1890,6136,2979,885
1900,6122,3030,848
1910,6076,3025,899
1920,6166,2949,885
1930,6135,3070,795
1940,6086,3040,874
1950,6025,3081,894
1960,6093,3011,896
1970,6067,3036,897
1980,6159,2929,912
1990,6108,2966,926
2000,6292,2885,823
2010,6160,2966,874
2020,6068,3090,842
2030,6110,3019,871
2040,6195,2860,945
2050,6145,2900,955
2060,6114,2914,972
2070,6155,2894,951
2080,6043,2981,976
2090,6283,2798,919
2100,6092,2984,924
2110,6105,2895,1000
2120,6153,2893,954
2130,6179,2883,938
2140,6125,2934,941
2150,6048,3129,823
2160,6117,3001,882
2170,6088,3071,841
2180,6101,3059,840
2190,6133,3014,853
2200,6129,2975,896
2210,6132,3025,843
2220,6145,2979,876
2230,6095,3079,826
2240,6185,2971,844
2250,6130,3044,826
2260,6054,3045,901
2270,6109,2997,894
2280,6077,3074,849
2290,6109,2998,893
2300,6102,2995,903
2310,6236,2960,804
2320,6112,3001,887
2330,6055,3120,825
2340,6166,2890,944
2350,6139,2996,865
2360,6010,3065,925
2370,6065,2972,963
2380,6223,2942,835
2390,6087,2996,917
2400,6254,2859,887
2410,6394,2767,839
2420,6266,2849,885
2430,6226,2868,906
2440,6348,2725,927
2450,6310,2784,906
2460,6214,2873,913
2470,6248,2884,868
2480,6322,2789,889
2490,6218,2853,929
2500,6285,2867,848
2510,6270,2826,904
2520,6252,2829,919
2530,6161,2857,982
2540,6289,2780,931
2550,6253,2834,913
2560,6237,2889,874
2570,6240,2788,972
2580,6219,2849,932
2590,6107,2941,952
2600,6251,2804,945
2610,6247,2785,968
2620,6277,2859,864
2630,6112,2928,960
2640,6277,2826,897
2650,6342,2746,912
2660,6194,2811,995
2670,6075,2882,1043
2680,6052,2886,1062
2690,6180,2779,1041
