episode_number,agent_wins,random_wins,draws
10,6152,2745,1103
20,6503,2789,708
30,5424,2824,1752
40,5616,2915,1469
50,6032,2484,1484
60,6431,2620,949
70,6412,2545,1043
80,5310,3390,1300
90,5342,3106,1552
100,5353,3183,1464
110,5295,3350,1355
120,6250,2920,830
130,6012,2983,1005
140,5797,2670,1533
150,6406,2194,1400
160,5315,3423,1262
170,5931,2573,1496
180,6118,2668,1214
190,6073,2613,1314
200,5167,3807,1026
210,6204,2475,1321
220,6268,2572,1160
230,5977,3020,1003
240,6904,1944,1152
250,5225,3175,1600
260,6717,1937,1346
270,5098,3247,1655
280,5900,3123,977
290,6043,2514,1443
300,4860,3748,1392
310,4965,3306,1729
320,6111,2620,1269
330,5088,3003,1909
340,5920,2721,1359
350,5016,3376,1608
360,6034,2672,1294
370,4560,3911,1529
380,6360,3131,509
390,5597,3011,1392
400,5371,3420,1209
410,5219,3940,841
420,7367,1997,636
430,5888,2574,1538
440,5499,3792,709
450,5797,2989,1214
460,5594,2819,1587
470,6697,2195,1108
480,6748,2304,948
490,5926,2544,1530
500,6304,2460,1236
510,6914,2254,832
520,5593,2691,1716
530,5790,2245,1965
540,7684,1412,904
550,6330,2845,825
560,6630,2123,1247
570,6690,2147,1163
580,5348,3695,957
590,5515,2841,1644
600,6779,2466,755
610,6087,2885,1028
620,5220,3158,1622
630,6507,2187,1306
640,7678,1554,768
650,7351,1963,686
660,7843,1427,730
670,7663,1586,751
680,6211,2833,956
690,7714,1537,749
700,7414,1991,595
710,7501,1821,678
720,7775,1595,630
730,7964,1447,589
740,7626,1707,667
750,7746,1474,780
760,7841,1540,619
770,7908,1538,554
780,7810,1637,553
790,7770,1439,791
800,7839,1614,547
810,7779,1638,583
820,7803,1647,550
830,7802,1658,540
840,7855,1604,541
850,7824,1474,702
860,7834,1446,720
870,7923,1601,476
880,7828,1483,689
890,7763,1546,691
900,7833,1481,686
910,7853,1602,545
920,7897,1605,498
930,7745,1691,564
940,7798,1670,532
950,7802,1562,636
960,7795,1699,506
970,8101,1290,609
980,7878,1561,561
990,7821,1640,539
1000,7778,1658,564
1010,7887,1454,659
1020,7861,1664,475
1030,7840,1759,401
1040,7897,1523,580
1050,7939,1472,589
1060,7988,1485,527
1070,7878,1412,710
1080,7875,1393,732
1090,7993,1308,699
1100,8149,1406,445
1110,8174,1340,486
1120,8247,1319,434
1130,7922,1447,631
1140,8279,1314,407
1150,8165,1316,519
1160,8321,1271,408
1170,8364,1186,450
1180,8310,1289,401
1190,8364,1207,429
1200,8272,1251,477
1210,8355,1216,429
1220,8339,1246,415
1230,8225,1271,504
1240,8274,1282,444
1250,8316,1262,422
1260,8394,1201,405
1270,8268,1304,428
1280,8420,1167,413
1290,8373,1188,439
1300,8287,1261,452
1310,8329,1277,394
1320,8331,1264,405
1330,8379,1175,446
1340,8393,1162,445
1350,8194,1394,412
1360,8367,1236,397
1370,8405,1159,436
1380,8241,1265,494
1390,8266,1287,447
1400,8534,1121,345
1410,8155,1678,167
1420,8251,1399,350
1430,8620,1134,246
1440,8329,1252,419
1450,8353,1404,243
1460,8837,964,199
1470,8748,1009,243
1480,8534,1112,354
1490,8550,1191,259
1500,8344,1196,460
1510,8811,1000,189
1520,8497,1226,277
1530,8309,1197,494
1540,8513,1221,266
1550,8416,1160,424
1560,8437,1090,473
1570,8337,1190,473
1580,8368,1162,470
1590,8512,1088,400
1600,8574,1144,282
1610,8530,1148,322
1620,8861,854,285
1630,8850,873,277
1640,8498,1069,433
1650,8379,1195,426
1660,8602,1128,270
1670,8754,964,282
1680,8794,927,279
1690,8536,936,528
1700,8949,806,245
1710,8850,877,273
1720,8865,870,265
1730,8985,707,308
1740,8823,981,196
1750,8582,915,503
1760,8479,1014,507
1770,8468,995,537
1780,8512,926,562
1790,8394,1119,487
1800,8914,834,252
1810,8910,854,236
1820,8975,784,241
1830,8918,840,242
1840,8882,846,272
1850,8906,835,259
1860,8921,829,250
1870,8865,877,258
1880,8947,832,221
1890,8845,931,224
1900,8826,919,255
1910,8904,826,270
1920,9084,636,280
1930,9125,631,244
1940,8867,927,206
1950,8852,912,236
1960,8863,916,221
1970,8907,883,210
1980,8943,683,374
1990,9233,615,152
2000,9252,598,150
2010,9199,627,174
2020,9167,660,173
2030,8896,935,169
2040,8887,917,196
2050,9224,623,153
2060,9245,625,130
2070,8946,888,166
2080,9211,658,131
2090,8953,937,110
2100,9284,598,118
2110,9391,496,113
2120,9082,814,104
2130,9300,588,112
2140,9307,579,114
2150,9311,569,120
2160,9365,516,119
2170,9360,530,110
2180,9457,432,111
2190,9430,458,112
2200,9386,501,113
2210,9349,535,116
2220,9054,869,77
2230,9405,470,125
2240,9363,522,115
2250,9367,513,120
2260,9395,479,126
2270,9406,489,105
2280,9386,495,119
2290,9093,798,109
2300,9378,505,117
2310,9404,476,120
2320,9354,522,124
2330,9050,854,96
2340,9050,859,91
2350,9097,803,100
2360,9088,835,77
2370,9064,836,100
2380,9074,837,89
2390,9328,554,118
2400,9058,852,90
2410,9372,476,152
2420,9385,516,99
2430,9402,499,99
2440,9064,835,101
2450,9074,830,96
2460,9151,774,75
2470,9093,816,91
2480,9305,581,114
2490,9166,739,95
2500,9346,542,112
2510,9344,550,106
2520,9194,718,88
2530,9148,752,100
2540,9209,702,89
2550,9347,543,110
2560,9379,474,147
2570,9388,481,131
2580,9189,710,101
2590,9129,780,91
2600,9203,708,89
2610,9154,750,96
2620,9136,761,103
2630,9176,729,95
2640,9185,722,93
2650,9142,757,101
2660,9172,735,93
2670,9198,711,91
2680,9180,711,109
2690,9095,808,97
2700,9217,695,88
2710,9172,722,106
2720,9134,764,102
2730,9069,828,103
2740,9153,752,95
2750,9162,721,117
2760,9187,707,106
2770,9169,736,95
2780,9156,748,96
2790,9165,739,96
2800,9081,826,93
2810,9144,754,102
2820,9221,678,101
2830,9263,644,93
2840,9099,805,96
2850,9138,761,101
2860,9182,720,98
2870,9171,730,99
2880,9095,776,129
2890,9141,758,101
2900,9119,800,81
2910,9130,778,92
2920,9136,756,108
2930,9135,765,100
2940,9116,781,103
2950,9142,750,108
2960,9141,770,89
2970,9147,756,97
2980,9129,828,43
2990,9173,719,108
3000,9109,792,99
3010,9093,786,121
3020,9085,799,116
3030,9015,865,120
3040,9042,860,98
3050,8972,910,118
3060,9009,879,112
3070,9036,904,60
3080,8959,910,131
3090,9022,857,121
3100,9039,851,110
3110,9010,870,120
3120,9021,848,131
3130,8981,878,141
3140,9027,899,74
3150,8990,888,122
3160,8980,946,74
3170,9042,816,142
3180,9033,834,133
3190,9009,779,212
3200,9052,760,188
3210,9032,857,111
3220,9005,835,160
3230,9056,750,194
3240,9017,793,190
3250,8949,919,132
3260,9037,774,189
3270,9033,873,94
3280,8987,891,122
3290,8971,839,190
3300,9051,744,205
3310,9047,799,154
3320,9008,852,140
3330,8947,871,182
3340,9024,790,186
3350,8990,830,180
3360,8997,829,174
3370,9064,846,90
3380,8974,897,129
3390,9029,828,143
3400,8974,860,166
3410,8986,840,174
3420,9021,809,170
3430,9081,761,158
3440,9014,792,194
3450,9058,765,177
3460,9036,791,173
3470,9148,764,88
3480,9034,868,98
3490,9046,765,189
3500,9038,814,148
3510,9081,745,174
3520,9133,769,98
3530,9088,810,102
3540,9052,857,91
3550,9104,784,112
3560,9092,815,93
3570,9070,802,128
3580,9068,811,121
3590,9068,823,109
3600,9099,809,92
3610,9089,782,129
3620,9085,784,131
3630,9086,794,120
3640,9092,792,116
3650,9077,811,112
3660,9050,825,125
3670,9057,825,118
3680,9077,777,146
3690,9080,803,117
3700,9073,782,145
3710,9093,772,135
3720,9073,804,123
3730,9125,766,109
3740,9065,802,133
3750,9059,827,114
3760,9028,906,66
3770,9011,913,76
3780,9086,870,44
3790,9062,816,122
3800,9013,917,70
3810,9072,803,125
3820,9070,808,122
3830,9102,794,104
3840,9136,758,106
3850,9079,853,68
3860,8983,952,65
3870,9073,858,69
3880,9082,852,66
3890,9029,890,81
3900,9130,813,57
3910,8985,934,81
3920,9032,888,80
3930,9031,891,78
3940,9056,865,79
3950,9079,849,72
3960,9188,756,56
3970,9095,844,61
3980,9094,805,101
3990,9009,914,77
4000,9090,842,68
4010,9086,852,62
4020,9101,841,58
4030,9057,876,67
4040,9099,811,90
4050,9152,781,67
4060,9085,853,62
4070,9082,839,79
4080,9142,800,58
4090,9063,869,68
4100,9141,780,79
4110,9075,858,67
4120,9070,863,67
4130,9091,841,68
4140,9089,833,78
4150,9097,824,79
4160,9109,829,62
4170,9142,798,60
4180,9096,831,73
4190,9132,790,78
4200,9088,847,65
4210,9086,863,51
4220,9091,848,61
4230,9119,763,118
4240,9114,824,62
4250,9110,836,54
4260,9148,787,65
4270,9074,845,81
4280,9050,880,70
4290,9063,872,65
4300,9102,837,61
4310,9052,808,140
