episode_number,agent_wins,random_wins,draws
10,6280,2842,878
20,6523,2590,887
30,6415,2619,966
40,6795,2252,953
50,7008,1851,1141
60,6977,1867,1156
70,6937,1947,1116
80,6969,1988,1043
90,7294,1626,1080
100,7399,1474,1127
110,7389,1460,1151
120,7371,1480,1149
130,7194,1622,1184
140,5930,2655,1415
150,5894,2663,1443
160,5874,2647,1479
170,5928,2555,1517
180,5934,2681,1385
190,5857,2713,1430
200,5977,2680,1343
210,6200,2423,1377
220,6100,2556,1344
230,6255,2348,1397
240,6280,2330,1390
250,6285,2335,1380
260,6350,2278,1372
270,6374,2296,1330
280,6310,2236,1454
290,6403,2191,1406
300,6368,2321,1311
310,6718,1960,1322
320,6771,1993,1236
330,6795,1948,1257
340,6856,1884,1260
350,6713,1969,1318
360,6683,2035,1282
370,6681,2038,1281
380,6675,2046,1279
390,6505,2171,1324
400,6621,2085,1294
410,6653,2082,1265
420,6556,2166,1278
430,6663,2107,1230
440,6580,2186,1234
450,6649,2194,1157
460,6560,2240,1200
470,6523,2284,1193
480,6385,2432,1183
490,6375,2399,1226
500,6323,2451,1226
510,6199,2543,1258
520,6308,2514,1178
530,6407,2427,1166
540,6310,2473,1217
550,6345,2451,1204
560,6217,2449,1334
570,6281,2477,1242
580,6198,2524,1278
590,6208,2503,1289
600,6257,2370,1373
610,6288,2424,1288
620,6289,2341,1370
630,6322,2334,1344
640,6415,2415,1170
650,6370,2400,1230
660,6465,2355,1180
670,6447,2357,1196
680,6410,2381,1209
690,6577,2302,1121
700,6321,2535,1144
710,6304,2492,1204
720,6287,2578,1135
730,6350,2539,1111
740,6336,2579,1085
750,6429,2552,1019
760,6388,2572,1040
770,6395,2559,1046
780,6408,2518,1074
790,6461,2527,1012
800,6559,2401,1040
810,6414,2552,1034
820,6430,2487,1083
830,6443,2497,1060
840,6549,2390,1061
850,6328,2534,1138
860,6416,2504,1080
870,6459,2408,1133
880,6447,2471,1082
890,6489,2430,1081
900,6453,2445,1102
910,6457,2483,1060
920,6515,2416,1069
930,6380,2504,1116
940,6492,2373,1135
950,6480,2416,1104
960,6531,2359,1110
970,6493,2391,1116
980,6495,2396,1109
990,6554,2390,1056
1000,6580,2365,1055
1010,6669,2407,924
1020,6624,2529,847
1030,6627,2516,857
1040,6659,2548,793
1050,6741,2477,782
1060,6810,2430,760
1070,6692,2531,777
1080,6784,2461,755
1090,6913,2364,723
1100,6869,2385,746
1110,6814,2441,745
1120,6706,2538,756
1130,6725,2505,770
1140,5768,3573,659
1150,5538,3695,767
1160,5597,3613,790
1170,5498,3667,835
1180,5583,3628,789
1190,5672,3511,817
1200,5534,3665,801
1210,5476,3716,808
1220,5458,3708,834
1230,5356,3838,806
1240,4584,4091,1325
1250,4693,4018,1289
1260,4657,4055,1288
1270,4590,4048,1362
1280,4686,4031,1283
1290,4628,4120,1252
1300,4893,3930,1177
1310,4806,4243,951
1320,4829,4149,1022
1330,5144,3651,1205
1340,5175,3590,1235
1350,5107,3642,1251
1360,5150,3647,1203
1370,5166,3628,1206
1380,4982,3801,1217
1390,4934,3889,1177
1400,4920,3922,1158
1410,4869,4155,976
1420,4698,4323,979
1430,4831,4387,782
1440,5113,3536,1351
1450,5293,3344,1363
1460,5259,3137,1604
1470,5240,3112,1648
1480,5322,3088,1590
1490,5242,3124,1634
1500,5589,2437,1974
1510,5801,2360,1839
1520,6047,2420,1533
1530,6408,2252,1340
1540,6536,2194,1270
1550,6265,2492,1243
1560,6222,2447,1331
1570,6081,2545,1374
1580,6361,2412,1227
1590,6841,1977,1182
1600,6845,1991,1164
1610,6954,1935,1111
1620,6947,1900,1153
1630,6897,1962,1141
1640,6902,2008,1090
1650,7017,1875,1108
1660,6662,2114,1224
1670,6251,2552,1197
1680,6256,2457,1287
1690,6892,2015,1093
1700,6922,1962,1116
1710,6931,1927,1142
1720,6970,1901,1129
1730,6894,1934,1172
1740,6940,1919,1141
1750,6915,1976,1109
1760,6877,1942,1181
1770,5435,3354,1211
1780,5377,3307,1316
1790,5962,2753,1285
1800,6331,2459,1210
1810,6840,1974,1186
1820,6926,1912,1162
1830,6858,1954,1188
1840,6948,1968,1084
1850,6932,1980,1088
1860,6842,1976,1182
1870,6892,1927,1181
1880,7368,1819,813
