episode_number,agent_wins,random_wins,draws
2980,9085,645,270
2990,9066,679,255
3000,8936,771,293
3010,8772,720,508
3020,9072,604,324
3030,9095,589,316
3040,8896,575,529
3050,9102,572,326
3060,9018,609,373
3070,9049,625,326
3080,8950,721,329
3090,8991,733,276
3100,8904,827,269
3110,8866,849,285
3120,8988,760,252
3130,8921,767,312
3140,8879,822,299
3150,8863,816,321
3160,8889,796,315
3170,8840,840,320
3180,8845,770,385
3190,8854,754,392
3200,8858,750,392
3210,8748,845,407
3220,8853,725,422
3230,8964,675,361
3240,9107,550,343
3250,9076,544,380
3260,8915,578,507
3270,8939,777,284
3280,8780,814,406
3290,8951,686,363
3300,8957,759,284
3310,8792,813,395
3320,8777,813,410
3330,8797,802,401
3340,8833,746,421
3350,8807,774,419
3360,8993,685,322
3370,8784,877,339
3380,8923,786,291
3390,8882,818,300
3400,8891,736,373
3410,8778,911,311
3420,8931,741,328
3430,8894,792,314
3440,8983,731,286
3450,8923,826,251
3460,8878,849,273
3470,8937,709,354
3480,8872,856,272
3490,8903,805,292
3500,8862,779,359
3510,9026,718,256
3520,9016,793,191
3530,8814,870,316
3540,9035,776,189
3550,9004,793,203
3560,8883,742,375
3570,8836,780,384
3580,8785,818,397
3590,8867,761,372
3600,8791,807,402
3610,8745,805,450
3620,8849,789,362
3630,8813,810,377
3640,8777,870,353
3650,8804,749,447
3660,8767,817,416
3670,8896,703,401
3680,8620,1005,375
3690,8739,840,421
3700,8792,814,394
3710,8683,928,389
3720,8630,900,470
3730,8755,751,494
3740,8778,719,503
3750,8797,796,407
3760,8694,865,441
3770,8719,787,494
3780,8707,838,455
3790,8647,884,469
3800,8794,720,486
3810,8660,888,452
3820,8626,923,451
3830,8611,880,509
3840,8817,742,441
3850,8599,911,490
3860,8722,862,416
3870,8761,844,395
3880,8668,844,488
3890,8630,890,480
3900,8637,917,446
3910,8671,873,456
3920,8596,945,459
3930,8680,859,461
3940,8725,860,415
3950,8608,927,465
3960,8699,870,431
3970,8843,765,392
3980,8716,856,428
3990,8631,965,404
4000,8693,878,429
4010,8630,931,439
4020,8717,838,445
4030,8843,807,350
4040,8737,859,404
4050,8775,803,422
4060,8755,847,398
4070,8752,857,391
4080,8756,755,489
4090,8794,760,446
4100,8632,867,501
4110,8701,861,438
4120,8686,877,437
4130,8804,796,400
4140,8775,852,373
4150,8779,849,372
4160,8917,679,404
4170,8774,786,440
4180,8820,783,397
4190,8793,738,469
4200,8604,908,488
4210,8648,843,509
4220,8791,739,470
4230,8768,761,471
4240,8818,754,428
4250,8786,743,471
4260,8862,728,410
4270,8832,816,352
4280,9007,590,403
4290,8908,661,431
4300,8741,772,487
4310,8773,800,427
4320,8784,742,474
4330,8883,729,388
4340,8959,658,383
4350,8940,641,419
4360,8959,664,377
4370,8925,693,382
4380,8901,706,393
4390,8949,660,391
4400,8909,703,388
4410,9022,646,332
4420,8942,627,431
4430,9050,628,322
4440,9028,660,312
4450,8967,630,403
4460,9023,634,343
4470,9043,612,345
4480,9054,622,324
4490,9045,612,343
4500,9009,641,350
4510,9080,552,368
4520,9009,588,403
4530,9017,620,363
4540,9068,572,360
4550,9001,628,371
4560,9038,588,374
4570,8995,622,383
4580,9024,620,356
4590,9076,577,347
4600,8928,664,408
4610,8969,661,370
4620,8971,617,412
4630,9056,582,362
4640,9062,587,351
4650,9115,548,337
4660,9082,584,334
4670,9005,607,388
4680,9048,604,348
4690,9079,551,370
4700,9041,601,358
4710,9037,598,365
4720,9067,556,377
4730,9140,499,361
4740,9045,609,346
4750,9209,441,350
4760,8989,612,399
4770,8899,639,462
4780,9085,558,357
4790,9059,567,374
4800,9070,578,352
4810,8970,633,397
4820,9023,572,405
4830,9054,551,395
4840,9032,580,388
4850,9081,548,371
4860,9101,574,325
4870,9079,609,312
4880,9157,458,385
4890,9102,535,363
4900,9084,539,377
4910,9114,509,377
4920,9026,591,383
4930,9052,614,334
4940,9040,597,363
4950,9112,586,302
4960,9059,586,355
4970,9201,496,303
4980,9023,523,454
4990,8998,556,446
5000,9037,512,451
5010,9042,544,414
5020,9031,525,444
5030,8983,537,480
5040,8923,571,506
5050,9059,492,449
5060,9137,533,330
5070,9091,467,442
5080,8879,624,497
5090,8978,604,418
5100,8960,558,482
5110,8921,566,513
5120,8880,633,487
5130,8901,594,505
5140,8907,624,469
5150,8907,593,500
5160,8887,647,466
5170,8938,555,507
5180,8913,577,510
5190,8896,595,509
5200,8929,608,463
5210,8891,605,504
5220,8914,591,495
5230,8919,575,506
5240,8864,618,518
5250,8890,619,491
5260,8941,596,463
5270,8821,638,541
5280,8906,597,497
5290,8931,619,450
5300,8915,586,499
5310,8934,590,476
5320,8976,572,452
5330,8933,596,471
5340,8900,611,489
5350,8960,589,451
5360,9021,540,439
5370,8991,555,454
5380,8996,545,459
5390,9002,537,461
5400,8979,571,450
5410,8938,583,479
5420,8912,613,475
5430,8918,581,501
5440,8961,544,495
5450,9008,554,438
5460,8977,547,476
5470,8955,562,483
5480,8976,514,510
5490,8946,554,500
5500,8958,557,485
5510,8904,584,512
5520,8942,595,463
5530,8902,608,490
5540,8950,630,420
5550,9011,542,447
5560,8966,581,453
5570,8994,619,387
5580,8961,596,443
5590,8994,583,423
5600,8934,640,426
5610,8969,596,435
5620,8947,600,453
5630,9129,511,360
5640,9078,517,405
5650,9050,554,396
5660,9057,570,373
5670,9091,539,370
5680,9116,515,369
5690,9107,527,366
5700,9099,535,366
5710,9253,453,294
5720,9190,471,339
5730,9199,487,314
5740,9220,500,280
5750,9315,416,269
5760,9275,436,289
5770,9281,418,301
5780,9269,420,311
5790,9244,424,332
5800,9222,432,346
5810,9235,433,332
5820,9237,433,330
5830,9322,375,303
5840,9232,442,326
5850,9193,426,381
5860,9220,445,335
5870,9279,400,321
5880,9200,428,372
5890,9252,403,345
5900,9225,431,344
5910,9300,395,305
5920,9301,336,363
5930,9278,347,375
5940,9303,328,369
5950,9327,343,330
5960,9384,300,316
5970,9357,316,327
5980,9332,342,326
5990,9280,377,343
6000,9264,387,349
6010,9254,417,329
6020,9375,289,336
6030,9300,311,389
6040,9325,321,354
6050,9328,351,321
6060,9333,354,313
6070,9356,336,308
6080,9288,355,357
6090,9339,311,350
6100,9337,337,326
6110,9323,318,359
6120,9287,327,386
6130,9335,328,337
6140,9282,343,375
6150,9355,319,326
6160,9285,348,367
6170,9367,312,321
6180,9345,334,321
6190,9336,316,348
6200,9379,302,319
6210,9381,319,300
6220,9337,341,322
6230,9358,353,289
6240,9363,347,290
6250,9362,328,310
6260,9387,324,289
6270,9389,315,296
6280,9409,317,274
6290,9364,341,295
