episode_number,agent_wins,random_wins,draws
10,5922,2849,1229
20,6165,2682,1153
30,5948,2808,1244
40,6080,2624,1296
50,6230,2668,1102
60,6307,2288,1405
70,6332,2340,1328
80,6353,2440,1207
90,6321,2536,1143
100,6238,2519,1243
110,6044,2580,1376
120,5902,2598,1500
130,5841,2591,1568
140,5865,2613,1522
150,5816,2640,1544
160,5767,2689,1544
170,5931,2419,1650
180,5177,2750,2073
190,5382,2591,2027
200,5524,2519,1957
210,5727,2446,1827
220,5691,2452,1857
230,5612,2646,1742
240,5766,2641,1593
250,5781,2643,1576
260,5871,2819,1310
270,5975,2839,1186
280,5908,2868,1224
290,6094,2791,1115
300,5873,2874,1253
310,5766,2987,1247
320,5503,2998,1499
330,5148,3085,1767
340,4857,3679,1464
350,4906,3528,1566
360,4943,3530,1527
370,4928,3585,1487
380,5098,3773,1129
390,5062,3766,1172
400,5034,3731,1235
410,5051,3676,1273
420,5104,3630,1266
430,5424,3402,1174
440,5375,3358,1267
450,5299,3374,1327
460,5452,3253,1295
470,5699,2835,1466
480,6851,1975,1174
490,6526,2238,1236
500,6408,2319,1273
510,6913,1930,1157
520,6028,2647,1325
530,6911,1854,1235
540,6063,2633,1304
550,7221,1708,1071
560,6418,2376,1206
570,6953,1805,1242
580,6136,2583,1281
590,7104,1800,1096
600,6082,2621,1297
610,5993,2725,1282
620,6281,2441,1278
630,6161,2604,1235
640,6152,2426,1422
650,6082,2693,1225
660,6161,2626,1213
670,6363,2324,1313
680,5225,3165,1610
690,6232,2744,1024
700,6103,2669,1228
710,5552,3014,1434
720,5520,3422,1058
730,6106,2631,1263
740,6437,2497,1066
750,5306,3398,1296
760,6137,2564,1299
770,6031,2716,1253
780,6251,2722,1027
790,6188,2532,1280
800,6448,2731,821
810,5967,2720,1313
820,5422,3213,1365
830,6328,2699,973
840,5956,2764,1280
850,5946,2694,1360
860,6047,2828,1125
870,5461,3452,1087
880,6839,2027,1134
890,5284,3246,1470
900,6299,2494,1207
910,6050,2475,1475
920,6140,2404,1456
930,6055,2630,1315
940,6101,2459,1440
950,6094,2625,1281
960,6296,2659,1045
970,4794,3659,1547
980,6067,2677,1256
990,6346,2877,777
1000,5231,3814,955
1010,5052,3086,1862
1020,5526,3192,1282
1030,5696,3383,921
1040,6352,2522,1126
1050,7276,1635,1089
1060,6935,1922,1143
1070,6082,2661,1257
1080,5167,3331,1502
1090,5300,3364,1336
1100,5622,3170,1208
1110,5426,3251,1323
1120,5331,3358,1311
1130,5381,3310,1309
1140,7221,1699,1080
1150,5496,3237,1267
1160,5236,3154,1610
1170,5499,3236,1265
1180,5799,2824,1377
1190,6235,2608,1157
1200,6325,2263,1412
1210,6131,2616,1253
1220,7000,1914,1086
1230,6749,2173,1078
1240,5301,3304,1395
1250,6091,2650,1259
1260,6127,2673,1200
1270,6612,2223,1165
1280,7303,1627,1070
1290,6211,2436,1353
1300,6333,2794,873
1310,6188,2886,926
1320,6483,2592,925
1330,5546,3208,1246
1340,5853,3033,1114
1350,6026,2439,1535
1360,6233,2585,1182
1370,6083,2795,1122
1380,6535,2394,1071
1390,6162,2433,1405
1400,6081,2637,1282
1410,5402,3305,1293
1420,7341,1771,888
1430,6063,2706,1231
1440,5223,3095,1682
1450,6220,2413,1367
1460,6312,2299,1389
1470,6690,2402,908
1480,5529,3168,1303
1490,7316,1957,727
1500,6957,2347,696
1510,5978,2714,1308
1520,6248,2708,1044
1530,6934,2275,791
1540,6339,2254,1407
1550,7164,2056,780
1560,5726,3061,1213
1570,5716,3088,1196
1580,7307,2021,672
1590,7370,1968,662
1600,7780,1615,605
1610,5997,2967,1036
1620,7456,1851,693
1630,6717,2210,1073
1640,7056,2234,710
1650,6563,2433,1004
1660,5370,3298,1332
1670,6817,2366,817
1680,6745,2083,1172
1690,6727,2140,1133
1700,6507,2307,1186
1710,6488,2616,896
1720,7412,1954,634
1730,5678,3087,1235
1740,5852,2761,1387
1750,6323,2260,1417
1760,6398,2205,1397
1770,7025,2232,743
1780,6540,2313,1147
1790,7577,1824,599
1800,7043,2072,885
1810,6500,2383,1117
1820,7075,2183,742
1830,6778,2422,800
1840,6606,2136,1258
1850,6585,2145,1270
1860,6439,2173,1388
1870,7257,2114,629
1880,7564,1841,595
1890,6649,2158,1193
1900,5911,2944,1145
1910,6449,2538,1013
1920,7427,1910,663
1930,7455,1921,624
1940,6768,2335,897
1950,7175,2012,813
1960,6753,2296,951
1970,7620,1756,624
1980,5716,3132,1152
1990,7051,1981,968
2000,6904,2111,985
2010,6641,2358,1001
2020,7297,2028,675
2030,7205,1906,889
2040,7334,2012,654
2050,6056,2791,1153
2060,7272,1904,824
2070,6879,2445,676
2080,7650,1758,592
2090,7646,1746,608
2100,6737,2280,983
2110,6665,2412,923
2120,7606,1743,651
2130,7559,1830,611
2140,7336,1900,764
2150,7578,1813,609
2160,7728,1649,623
2170,7559,1850,591
2180,7363,1915,722
