episode_number,agent_wins,random_wins,draws
10,6356,2906,738
20,6047,2960,993
30,5037,3171,1792
40,5170,3288,1542
50,5091,3469,1440
60,5133,3516,1351
70,5140,3705,1155
80,5034,4196,770
90,5024,4169,807
100,5106,4025,869
110,5274,3661,1065
120,7192,2020,788
130,7124,2023,853
140,6944,2092,964
150,6877,2088,1035
160,6787,2006,1207
170,6838,2034,1128
180,6631,2332,1037
190,7012,1973,1015
200,6983,1989,1028
210,6938,1922,1140
220,6888,1956,1156
230,6875,2014,1111
240,6898,2005,1097
250,7035,1911,1054
260,7044,1971,985
270,7195,1874,931
280,7233,1843,924
290,7125,1868,1007
300,7377,1523,1100
310,7213,1608,1179
320,7052,1699,1249
330,7378,1524,1098
340,7714,1302,984
350,7661,1453,886
360,4858,4049,1093
370,5024,3683,1293
380,5207,3536,1257
390,5319,3258,1423
400,6554,2742,704
410,6439,2823,738
420,6328,2791,881
430,6168,2806,1026
440,5864,3017,1119
450,6057,2458,1485
460,5979,2403,1618
470,5089,2755,2156
480,5282,3495,1223
490,5856,3295,849
500,6023,2982,995
510,5921,3116,963
520,5899,2676,1425
530,5421,3330,1249
540,6297,2823,880
550,6567,2699,734
560,6396,2793,811
570,6051,2744,1205
580,6486,2736,778
590,5153,2875,1972
600,6160,2595,1245
610,6190,2523,1287
620,5743,3217,1040
630,6049,2649,1302
640,6277,2252,1471
650,5982,3249,769
660,6013,2746,1241
670,5380,3650,970
680,6169,2552,1279
690,6100,2651,1249
700,5275,3195,1530
710,6202,2556,1242
720,5753,3215,1032
730,6447,2402,1151
740,5982,3119,899
750,6397,2337,1266
760,5867,3156,977
770,5787,3157,1056
780,5899,3210,891
790,6253,2900,847
800,6364,2684,952
810,6487,2549,964
820,5952,3053,995
830,6241,2686,1073
840,5308,3838,854
850,6029,2722,1249
860,7430,1731,839
870,7026,1822,1152
880,7179,1706,1115
890,7082,1834,1084
900,7282,1643,1075
910,5207,4093,700
920,5403,3353,1244
930,5264,2910,1826
940,7413,1508,1079
950,7394,1940,666
960,7065,1776,1159
970,6921,1894,1185
980,7804,1547,649
990,7083,1801,1116
1000,7977,1275,748
1010,6724,2026,1250
1020,7474,1653,873
1030,7562,1520,918
1040,7566,1631,803
1050,7294,2114,592
1060,6617,2316,1067
1070,7277,1587,1136
1080,7859,1418,723
1090,7746,1501,753
1100,7565,1640,795
1110,8153,1171,676
1120,8206,1032,762
1130,7913,1295,792
1140,8066,1258,676
1150,8314,967,719
1160,7904,1376,720
1170,8175,1132,693
1180,7653,1547,800
1190,7464,1601,935
1200,7176,1697,1127
1210,7068,1792,1140
1220,7828,1478,694
