episode_number,agent_wins,random_wins,draws
10,6208,2259,1533
20,5288,2987,1725
30,5151,3098,1751
40,5342,3022,1636
50,5336,3001,1663
60,5262,3157,1581
70,5202,3494,1304
80,5067,3596,1337
90,5891,3191,918
100,5969,3027,1004
110,5770,2531,1699
120,6070,2410,1520
130,6317,2342,1341
140,5993,2514,1493
150,6004,2568,1428
160,5972,2551,1477
170,6124,2489,1387
180,6218,2435,1347
190,6179,2440,1381
200,6026,2579,1395
210,6113,2557,1330
220,5787,2794,1419
230,5882,2752,1366
240,5821,2871,1308
250,5817,2760,1423
260,5756,2841,1403
270,5782,2866,1352
280,5445,3307,1248
290,5354,3305,1341
300,5157,3083,1760
310,4994,3332,1674
320,4927,3137,1936
330,4852,3190,1958
340,4996,3199,1805
350,4919,2989,2092
360,5005,2752,2243
370,4946,2788,2266
380,4992,2989,2019
390,5028,3019,1953
400,5144,3089,1767
410,5160,3079,1761
420,5390,3066,1544
430,5177,3868,955
440,5152,3847,1001
450,5117,3858,1025
460,5025,3893,1082
470,5182,3715,1103
480,5285,3501,1214
490,5220,3456,1324
500,5271,3366,1363
510,5298,3370,1332
520,5367,3547,1086
530,5370,3437,1193
540,5466,3348,1186
550,5413,3391,1196
560,5398,3417,1185
570,5446,3324,1230
580,5458,3305,1237
590,6254,2850,896
600,6426,2487,1087
610,6459,2422,1119
620,6821,2200,979
630,6949,2201,850
640,6852,2207,941
650,6515,2460,1025
660,6319,2717,964
670,6377,2607,1016
680,6254,2725,1021
690,6363,2607,1030
700,6341,2670,989
710,6234,2897,869
720,6302,2877,821
730,5927,3247,826
740,5826,3268,906
750,5928,3176,896
760,5936,3192,872
770,5913,3282,805
780,5962,3171,867
790,5880,3207,913
800,5908,3074,1018
810,5833,3006,1161
820,5900,2994,1106
830,6228,2480,1292
840,6236,2454,1310
850,7101,1960,939
860,7331,1770,899
870,7670,1440,890
880,7760,1372,868
890,6905,1947,1148
900,6816,1970,1214
910,6740,1982,1278
920,6316,2311,1373
930,5859,2703,1438
940,6037,2484,1479
950,6611,2167,1222
960,5977,2660,1363
970,6269,2304,1427
980,6127,2488,1385
990,6126,2604,1270
1000,6944,2015,1041
1010,6872,2011,1117
1020,5909,2721,1370
1030,6404,2272,1324
1040,6211,2390,1399
1050,5116,3297,1587
1060,5939,2703,1358
1070,7001,2031,968
1080,7138,1876,986
1090,6890,2186,924
1100,7037,1814,1149
1110,7029,1726,1245
1120,7430,1555,1015
1130,7266,1829,905
1140,7122,1809,1069
1150,5184,3869,947
1160,7564,1903,533
1170,7269,1729,1002
1180,6655,2405,940
1190,5647,3068,1285
1200,5006,4292,702
1210,5468,3277,1255
1220,6638,2175,1187
1230,7616,1523,861
1240,6057,2721,1222
1250,5490,3619,891
1260,6081,2722,1197
1270,6404,2648,948
1280,5113,3812,1075
1290,5854,2831,1315
1300,7081,1755,1164
1310,5891,2867,1242
1320,6982,2332,686
1330,6445,2519,1036
1340,5406,3318,1276
1350,5209,2987,1804
1360,6219,2486,1295
1370,6287,2379,1334
1380,6344,2396,1260
1390,6116,2590,1294
1400,6090,2707,1203
1410,7455,1562,983
1420,7108,1918,974
1430,6511,2506,983
1440,6906,1977,1117
1450,6354,2495,1151
1460,7364,1771,865
1470,7310,1933,757
1480,5241,3264,1495
1490,7060,1966,974
1500,6455,2379,1166
1510,5270,3828,902
1520,7022,1785,1193
1530,6999,2050,951
1540,6535,2217,1248
1550,5441,2773,1786
1560,6977,2031,992
1570,6305,2645,1050
1580,6099,2743,1158
1590,6363,2542,1095
1600,5542,2873,1585
1610,7123,1974,903
1620,5323,3403,1274
1630,7100,1959,941
1640,5583,3260,1157
1650,5587,3288,1125
1660,7673,1534,793
1670,7917,1465,618
1680,6678,2102,1220
1690,7087,1866,1047
1700,5193,3425,1382
1710,5518,3328,1154
1720,7718,1544,738
1730,5704,3017,1279
1740,7093,1831,1076
1750,5940,2987,1073
1760,7906,1510,584
1770,5026,4526,448
1780,6986,2065,949
1790,7720,1528,752
1800,6872,2136,992
1810,7391,1667,942
1820,6604,2487,909
1830,7261,1791,948
1840,7034,1947,1019
1850,6302,2488,1210
1860,5164,3996,840
1870,7248,2065,687
1880,7858,1546,596
1890,7536,1644,820
1900,7752,1654,594
1910,7627,1569,804
1920,6733,2248,1019
1930,6257,2831,912
1940,5642,2906,1452
1950,7898,1529,573
1960,7172,1919,909
1970,7466,1818,716
1980,7743,1681,576
1990,7257,1699,1044
2000,7774,1350,876
2010,6304,2568,1128
2020,7241,1796,963
2030,8185,942,873
2040,6053,2762,1185
2050,6686,2164,1150
2060,7425,1527,1048
2070,6490,2501,1009
2080,7417,1915,668
2090,7099,1977,924
2100,7644,1625,731
2110,7196,1894,910
2120,8157,1060,783
2130,7542,1598,860
2140,7972,1453,575
2150,7131,1962,907
2160,7176,1931,893
2170,8114,1367,519
2180,8200,993,807
2190,7926,1324,750
2200,7929,1478,593
2210,8190,1055,755
2220,7856,1508,636
2230,7590,1525,885
2240,8296,890,814
2250,8275,948,777
2260,7668,1553,779
2270,7658,1570,772
2280,7994,1393,613
2290,7448,2009,543
2300,7875,1537,588
2310,8258,974,768
2320,8059,1293,648
2330,8217,982,801
2340,8016,1326,658
2350,8315,902,783
2360,8001,1360,639
2370,8320,877,803
2380,7956,1470,574
2390,8421,939,640
2400,8199,911,890
2410,8318,956,726
2420,8030,1306,664
2430,8276,925,799
2440,8031,1339,630
2450,8080,1283,637
2460,8012,1295,693
2470,8284,990,726
2480,8242,927,831
2490,8026,1294,680
2500,8037,1265,698
2510,7960,1312,728
2520,8318,923,759
2530,8284,858,858
2540,8343,871,786
2550,8492,821,687
2560,8435,859,706
2570,8273,934,793
2580,8302,925,773
2590,8260,916,824
2600,8520,823,657
2610,8351,922,727
2620,8223,949,828
2630,8108,1206,686
2640,8306,953,741
2650,8458,898,644
2660,8483,858,659
2670,8508,875,617
2680,8441,865,694
2690,8481,848,671
2700,8508,819,673
2710,8446,865,689
2720,8613,877,510
2730,8547,804,649
2740,8349,867,784
2750,8400,889,711
2760,8278,951,771
2770,8330,897,773
2780,8489,835,676
2790,8545,826,629
2800,8422,854,724
2810,8467,882,651
2820,8325,942,733
2830,8499,809,692
2840,8418,752,830
2850,8507,837,656
2860,8424,909,667
2870,8309,939,752
2880,8222,913,865
2890,8375,857,768
2900,8490,879,631
2910,8377,901,722
2920,8343,911,746
2930,8607,779,614
2940,8419,867,714
2950,8395,879,726
2960,8497,847,656
2970,8372,898,730
2980,8492,843,665
2990,8413,923,664
3000,8470,880,650
3010,8340,864,796
3020,8335,948,717
3030,8469,842,689
3040,8586,788,626
3050,8490,824,686
3060,8455,919,626
3070,8367,897,736
3080,8302,907,791
3090,8366,920,714
3100,8614,840,546
3110,8397,880,723
3120,8336,912,752
3130,8345,973,682
3140,8391,1069,540
3150,8311,1027,662
3160,8285,1061,654
3170,8513,961,526
3180,8474,898,628
3190,8691,651,658
3200,8221,945,834
3210,8468,892,640
3220,8597,740,663
3230,8754,630,616
3240,8376,838,786
3250,8345,923,732
3260,8392,899,709
3270,8292,1003,705
3280,8267,1018,715
3290,8341,1024,635
3300,8436,987,577
3310,8386,867,747
3320,8452,895,653
3330,8635,677,688
3340,8640,941,419
3350,8570,905,525
3360,8524,937,539
3370,8511,1023,466
3380,8414,997,589
3390,8563,694,743
3400,8317,1060,623
3410,8688,860,452
3420,8477,813,710
3430,8528,850,622
3440,8359,882,759
3450,8189,987,824
3460,8266,943,791
3470,8335,917,748
3480,8581,776,643
3490,8444,912,644
3500,8661,710,629
3510,8652,562,786
3520,8459,829,712
3530,8482,796,722
3540,8560,846,594
3550,8645,769,586
3560,9222,343,435
3570,9272,345,383
3580,9291,464,245
3590,9188,430,382
3600,8772,691,537
3610,8961,563,476
3620,8611,774,615
3630,8852,747,401
3640,8728,842,430
3650,8516,1003,481
3660,8714,790,496
3670,8609,848,543
3680,8607,771,622
3690,8762,606,632
3700,8614,769,617
3710,8688,707,605
3720,8689,715,596
3730,8696,635,669
3740,8691,665,644
3750,8733,657,610
3760,9054,541,405
3770,8822,567,611
3780,9043,465,492
3790,9356,365,279
3800,9259,384,357
3810,8871,426,703
3820,9159,364,477
3830,8841,512,647
3840,8914,575,511
3850,8679,799,522
3860,9021,491,488
3870,8815,673,512
3880,8864,657,479
3890,8891,598,511
3900,8840,672,488
3910,8986,514,500
3920,8932,627,441
3930,8925,641,434
3940,8897,617,486
3950,8863,674,463
3960,8901,645,454
3970,8910,654,436
3980,8867,641,492
3990,9068,584,348
4000,9015,560,425
4010,9052,443,505
4020,9226,363,411
4030,9252,379,369
4040,9280,291,429
4050,9278,315,407
4060,9280,345,375
4070,9292,309,399
4080,9108,505,387
4090,9339,281,380
4100,9277,292,431
4110,9253,304,443
4120,9278,305,417
4130,9231,305,464
4140,9374,278,348
4150,9346,308,346
4160,9260,309,431
4170,9321,298,381
4180,9310,322,368
4190,9163,431,406
4200,8970,599,431
4210,8877,648,475
4220,8978,587,435
4230,8933,621,446
4240,9184,442,374
4250,9349,276,375
4260,9320,292,388
4270,9300,306,394
4280,9303,313,384
4290,9328,324,348
4300,9327,284,389
4310,9333,301,366
4320,9169,434,397
4330,8936,678,386
4340,9173,421,406
4350,9361,264,375
4360,9364,249,387
4370,9378,261,361
4380,9286,330,384
4390,9411,276,313
4400,9381,229,390
4410,9404,271,325
4420,9312,305,383
4430,9361,294,345
4440,9313,297,390
4450,9359,312,329
4460,9347,296,357
4470,9390,271,339
4480,9451,215,334
4490,9387,252,361
4500,9355,257,388
4510,9373,268,359
4520,9364,287,349
4530,9427,236,337
4540,9330,285,385
4550,9379,273,348
4560,9255,342,403
4570,9297,341,362
4580,9243,354,403
4590,9233,356,411
4600,9224,340,436
4610,9332,316,352
4620,9274,353,373
4630,9298,310,392
4640,9350,294,356
4650,9385,277,338
4660,9248,325,427
4670,9259,325,416
4680,9281,321,398
4690,9299,338,363
4700,9282,327,391
4710,9250,365,385
4720,9259,324,417
4730,9280,341,379
4740,9314,318,368
4750,9302,322,376
4760,9363,290,347
4770,9409,276,315
4780,9299,307,394
4790,9259,313,428
4800,9321,310,369
4810,9281,339,380
4820,9245,339,416
4830,9268,329,403
4840,9293,361,346
4850,9267,362,371
4860,9274,352,374
4870,9274,322,404
4880,9304,335,361
4890,9312,316,372
4900,9301,349,350
4910,9384,288,328
4920,9335,320,345
4930,9343,294,363
4940,9316,351,333
4950,9340,319,341
4960,9367,316,317
4970,9347,330,323
4980,9384,311,305
4990,9397,260,343
5000,9362,297,341
5010,9381,297,322
5020,9318,372,310
5030,9410,290,300
5040,9406,304,290
5050,9342,294,364
5060,9306,320,374
5070,9336,316,348
5080,9406,268,326
5090,9321,333,346
5100,9391,310,299
5110,9342,335,323
5120,9375,305,320
5130,9352,309,339
5140,9354,274,372
5150,9340,315,345
5160,9397,299,304
5170,9317,323,360
5180,9360,303,337
5190,9353,290,357
5200,9387,301,312
5210,9358,312,330
5220,9348,299,353
5230,9317,342,341
5240,9345,322,333
5250,9354,309,337
5260,9362,310,328
5270,9361,315,324
5280,9380,315,305
5290,9345,335,320
5300,9392,308,300
5310,9340,317,343
5320,9377,320,303
5330,9347,318,335
5340,9401,276,323
5350,9373,291,336
5360,9342,331,327
5370,9379,313,308
5380,9389,286,325
5390,9424,273,303
5400,9426,269,305
5410,9418,283,299
5420,9385,285,330
5430,9397,284,319
5440,9457,250,293
5450,9402,278,320
5460,9410,275,315
5470,9365,298,337
5480,9381,290,329
5490,9422,289,289
5500,9389,298,313
5510,9397,293,310
5520,9385,314,301
5530,9354,320,326
5540,9357,327,316
5550,9407,295,298
5560,9415,282,303
5570,9386,294,320
5580,9398,295,307
5590,9419,273,308
5600,9438,261,301
5610,9416,266,318
5620,9387,287,326
5630,9421,279,300
5640,9361,313,326
5650,9387,289,324
5660,9353,320,327
5670,9436,267,297
5680,9385,282,333
5690,9398,292,310
5700,9401,304,295
5710,9339,324,337
5720,9404,288,308
5730,9337,323,340
5740,9378,285,337
5750,9348,328,324
5760,9336,327,337
5770,9389,305,306
5780,9383,306,311
5790,9375,312,313
5800,9377,317,306
5810,9334,320,346
5820,9383,299,318
5830,9363,323,314
5840,9355,348,297
5850,9367,286,347
5860,9372,315,313
5870,9343,324,333
5880,9361,309,330
5890,9364,267,369
5900,9388,307,305
5910,9362,335,303
5920,9404,291,305
5930,9391,285,324
5940,9376,309,315
5950,9391,294,315
5960,9381,269,350
5970,9386,295,319
5980,9346,296,358
5990,9399,294,307
6000,9341,325,334
6010,9383,306,311
6020,9365,304,331
6030,9355,281,364
6040,9345,324,331
6050,9364,316,320
6060,9419,259,322
6070,9395,287,318
6080,9381,273,346
6090,9398,292,310
6100,9379,299,322
6110,9384,287,329
6120,9389,281,330
6130,9410,280,310
6140,9383,319,298
6150,9364,282,354
6160,9417,277,306
6170,9392,267,341
6180,9390,298,312
6190,9302,341,357
6200,9362,324,314
6210,9394,276,330
6220,9390,328,282
6230,9408,285,307
6240,9418,279,303
6250,9417,266,317
6260,9346,319,335
6270,9370,284,346
6280,9358,319,323
6290,9367,314,319
6300,9438,262,300
6310,9396,293,311
6320,9376,309,315
6330,9428,282,290
6340,9449,267,284
6350,9426,292,282
6360,9417,280,303
6370,9349,319,332
6380,9350,305,345
6390,9377,291,332
6400,9406,271,323
6410,9360,297,343
6420,9399,287,314
6430,9398,270,332
6440,9373,298,329
6450,9410,264,326
6460,9385,293,322
6470,9335,308,357
6480,9430,252,318
6490,9346,298,356
6500,9338,302,360
6510,9408,250,342
6520,9412,289,299
6530,9382,288,330
6540,9415,259,326
6550,9410,275,315
6560,9375,283,342
6570,9392,286,322
6580,9361,289,350
6590,9372,292,336
6600,9379,307,314
6610,9387,276,337
6620,9405,290,305
6630,9362,309,329
6640,9376,313,311
6650,9401,268,331
6660,9342,303,355
6670,9357,306,337
6680,9336,304,360
6690,9387,294,319
6700,9383,298,319
6710,9408,261,331
6720,9407,283,310
6730,9416,289,295
6740,9403,281,316
6750,9438,264,298
6760,9360,312,328
6770,9384,280,336
6780,9433,267,300
6790,9410,264,326
6800,9400,304,296
6810,9371,334,295
6820,9406,287,307
6830,9415,289,296
6840,9386,309,305
6850,9410,272,318
6860,9374,275,351
6870,9426,294,280
6880,9423,260,317
6890,9400,265,335
6900,9428,242,330
6910,9400,253,347
6920,9422,234,344
6930,9368,270,362
6940,9410,252,338
6950,9446,239,315
6960,9342,312,346
6970,9329,334,337
6980,9369,334,297
6990,9363,306,331
7000,9418,275,307
7010,9360,309,331
7020,9401,298,301
7030,9403,297,300
7040,9341,302,357
7050,9320,335,345
7060,9345,313,342
7070,9401,288,311
7080,9413,305,282
7090,9357,329,314
7100,9423,311,266
7110,9359,335,306
7120,9341,358,301
7130,9321,384,295
7140,9377,336,287
7150,9337,368,295
7160,9387,334,279
7170,9381,345,274
7180,9392,346,262
7190,9337,359,304
7200,9335,370,295
7210,9366,355,279
7220,9317,383,300
7230,9373,358,269
7240,9370,340,290
7250,9369,328,303
7260,9396,316,288
7270,9375,346,279
7280,9332,342,326
7290,9372,350,278
7300,9370,352,278
7310,9383,316,301
7320,9406,293,301
7330,9422,297,281
7340,9392,274,334
7350,9353,293,354
7360,9386,298,316
7370,9414,327,259
7380,9382,302,316
7390,9392,293,315
7400,9352,296,352
7410,9367,302,331
7420,9399,299,302
7430,9395,300,305
7440,9386,319,295
7450,9396,314,290
7460,9365,297,338
7470,9335,348,317
7480,9389,300,311
7490,9415,266,319
7500,9379,314,307
7510,9408,289,303
7520,9471,287,242
7530,9435,341,224
7540,9446,342,212
7550,9376,361,263
7560,9441,336,223
7570,9438,311,251
7580,9459,334,207
7590,9456,261,283
7600,9419,330,251
7610,9453,322,225
7620,9387,360,253
7630,9369,379,252
7640,9434,316,250
7650,9491,317,192
7660,9448,307,245
7670,9492,310,198
7680,9463,333,204
7690,9460,337,203
7700,9504,305,191
7710,9503,295,202
7720,9444,371,185
7730,9444,301,255
7740,9465,314,221
7750,9481,304,215
7760,9433,314,253
7770,9496,258,246
7780,9475,305,220
7790,9507,288,205
7800,9470,323,207
7810,9539,259,202
7820,9430,318,252
7830,9454,319,227
7840,9424,297,279
7850,9472,345,183
7860,9441,378,181
7870,9463,343,194
7880,9455,301,244
7890,9541,252,207
7900,9503,348,149
7910,9555,319,126
7920,9543,296,161
7930,9438,365,197
7940,9497,282,221
7950,9524,263,213
7960,9503,275,222
7970,9520,301,179
7980,9478,350,172
7990,9490,355,155
8000,9549,307,144
8010,9546,322,132
8020,9554,263,183
8030,9535,282,183
8040,9475,355,170
8050,9475,358,167
8060,9438,363,199
8070,9472,367,161
8080,9503,340,157
8090,9537,320,143
8100,9502,337,161
8110,9467,314,219
8120,9558,292,150
8130,9549,267,184
8140,9514,289,197
8150,9474,372,154
8160,9429,347,224
8170,9502,329,169
8180,9524,283,193
8190,9475,302,223
