episode_number,agent_wins,random_wins,draws
10,6656,1920,1424
20,5386,2827,1787
30,5304,2908,1788
40,6710,1820,1470
50,6703,1845,1452
60,6706,1811,1483
70,6704,1883,1413
80,6744,1808,1448
90,6791,1760,1449
100,6714,1876,1410
110,6787,1738,1475
120,6857,1785,1358
130,7002,1612,1386
140,7015,1641,1344
150,6910,1761,1329
160,6946,1827,1227
170,7216,1536,1248
180,7311,1513,1176
190,7359,1380,1261
200,7288,1569,1143
210,7504,1457,1039
220,7385,1477,1138
230,7624,1289,1087
240,7612,1314,1074
250,7645,1357,998
260,7824,1285,891
270,6560,2119,1321
280,6574,2169,1257
290,6690,2071,1239
300,6692,2015,1293
310,6795,1973,1232
320,6663,2070,1267
330,6575,2063,1362
340,6526,2041,1433
350,5079,3090,1831
360,5126,3108,1766
370,5039,3171,1790
380,5053,3189,1758
390,5106,3092,1802
400,5074,3192,1734
410,4917,3293,1790
420,5111,3382,1507
430,5146,3376,1478
440,5177,3296,1527
450,5078,3360,1562
460,4986,3532,1482
470,4927,3280,1793
480,4995,3185,1820
490,5092,3219,1689
500,4925,3364,1711
510,5135,3061,1804
520,5216,3095,1689
530,5077,3184,1739
540,5071,3163,1766
550,4941,3488,1571
560,4951,3544,1505
570,5087,3421,1492
580,5056,3631,1313
590,5048,3595,1357
600,5041,3605,1354
610,5117,3142,1741
620,5157,3086,1757
630,5016,3214,1770
640,5100,3137,1763
650,5330,2944,1726
660,5281,2994,1725
670,5325,2980,1695
680,5165,3045,1790
690,5347,3455,1198
700,5306,3492,1202
710,5270,3478,1252
720,5287,3402,1311
730,5246,3500,1254
740,5471,2848,1681
750,5467,2839,1694
760,5533,2826,1641
770,5542,2826,1632
780,5567,2805,1628
790,5485,2887,1628
800,5568,3169,1263
810,7330,1513,1157
820,7377,1453,1170
830,7321,1512,1167
840,7337,1549,1114
850,7414,1528,1058
860,6439,2231,1330
870,6444,2309,1247
880,6372,2357,1271
890,6368,2351,1281
900,6455,2288,1257
910,6443,2248,1309
920,6369,2414,1217
930,6287,2432,1281
940,6370,2408,1222
950,6357,2440,1203
960,6409,2450,1141
970,5564,3217,1219
980,6490,2666,844
990,6508,2581,911
1000,6440,2703,857
1010,6492,2638,870
1020,6480,2616,904
1030,6516,2558,926
1040,6466,2628,906
1050,6430,2493,1077
