episode_number,agent_wins,random_wins,draws
10,6706,2229,1065
20,6724,2184,1092
30,6724,2246,1030
40,6703,2252,1045
50,6761,2169,1070
60,6800,2147,1053
70,6705,2183,1112
80,6806,2169,1025
90,6714,2299,987
100,6739,2261,1000
110,6777,2210,1013
120,6683,2259,1058
130,6770,2211,1019
140,6732,2275,993
150,6657,2271,1072
160,6850,2185,965
170,6847,2177,976
180,6817,2249,934
190,6999,2146,855
200,6952,2188,860
210,7022,2231,747
220,6987,2145,868
230,7066,2137,797
240,7021,2145,834
250,6131,2955,914
260,6156,2998,846
270,6120,2947,933
280,6208,2871,921
290,6100,2949,951
300,6193,2877,930
310,6107,2965,928
320,6162,2905,933
330,6084,2902,1014
340,6096,2882,1022
350,6054,2975,971
360,6046,2949,1005
370,4944,3494,1562
380,4894,3459,1647
390,5033,3261,1706
400,4909,3335,1756
410,5089,3327,1584
420,5112,3323,1565
430,5050,3420,1530
440,5039,3347,1614
450,5179,3396,1425
460,5191,3483,1326
470,5443,3193,1364
480,5354,3213,1433
490,5491,3162,1347
500,5439,3147,1414
510,5486,3095,1419
520,5494,3078,1428
530,5498,3107,1395
540,5475,3082,1443
550,5397,3146,1457
560,5530,3083,1387
570,5489,3047,1464
580,5508,3111,1381
590,5563,3054,1383
600,5578,3053,1369
610,5622,2982,1396
620,5497,3003,1500
630,5519,3088,1393
640,5449,3149,1402
650,5457,3157,1386
660,6569,1841,1590
670,6431,1929,1640
680,6351,1876,1773
690,6410,1844,1746
700,6343,1885,1772
710,6392,1839,1769
720,6510,1820,1670
730,6353,1890,1757
740,6397,1855,1748
750,6448,1828,1724
760,6431,1811,1758
770,6514,1752,1734
780,6337,1841,1822
790,6368,1788,1844
800,6285,1910,1805
810,6391,1773,1836
820,6349,1864,1787
830,6335,1879,1786
840,6346,1834,1820
850,6273,1898,1829
860,6332,1854,1814
870,6315,1805,1880
880,6071,1894,2035
890,6148,1859,1993
900,6245,1818,1937
910,6188,1775,2037
920,6175,1835,1990
930,6101,1913,1986
940,6199,1793,2008
950,6220,1801,1979
960,6243,1819,1938
970,6297,1741,1962
980,6309,1741,1950
990,6302,1725,1973
1000,6177,1787,2036
1010,6271,1768,1961
1020,6224,1794,1982
1030,6265,1800,1935
1040,6124,1899,1977
1050,6222,1809,1969
1060,6145,1852,2003
1070,6148,1877,1975
1080,6087,1911,2002
1090,6153,1880,1967
1100,6105,1903,1992
1110,6156,1830,2014
1120,6184,1859,1957
1130,6085,1903,2012
1140,6222,1920,1858
1150,6041,1933,2026
1160,6091,2017,1892
1170,6083,1921,1996
1180,6244,1989,1767
1190,6207,1983,1810
1200,6228,1997,1775
1210,6163,2042,1795
1220,6245,2015,1740
1230,6182,2025,1793
1240,6389,1973,1638
1250,6343,1979,1678
1260,6271,2253,1476
1270,6363,2349,1288
1280,6301,2383,1316
1290,6388,2340,1272
1300,6403,2297,1300
1310,6453,2204,1343
1320,6551,2212,1237
1330,6507,2276,1217
1340,6434,2267,1299
1350,6550,2270,1180
1360,6522,2223,1255
1370,6578,2213,1209
1380,6625,2183,1192
1390,6556,2158,1286
1400,6633,2171,1196
1410,6622,2176,1202
1420,6574,2217,1209
1430,6599,2166,1235
1440,6636,2142,1222
1450,6607,2058,1335
1460,6499,2047,1454
1470,6515,1888,1597
1480,6411,1956,1633
1490,6468,1900,1632
1500,6446,1924,1630
1510,6582,1847,1571
1520,6571,1876,1553
1530,6595,1860,1545
1540,6481,1933,1586
1550,6513,1860,1627
1560,6445,2003,1552
1570,6556,1982,1462
1580,6447,1992,1561
1590,6439,1994,1567
1600,6531,1877,1592
1610,6457,2069,1474
1620,6517,1986,1497
1630,6555,1993,1452
1640,6474,2033,1493
1650,6474,2026,1500
1660,6443,2081,1476
1670,6447,2026,1527
1680,6348,2131,1521
1690,6486,2087,1427
1700,6370,2146,1484
1710,6404,2130,1466
1720,6438,2049,1513
1730,6383,2135,1482
1740,6524,2044,1432
1750,6508,2095,1397
1760,6349,2159,1492
1770,6534,2135,1331
1780,6470,2148,1382
1790,6431,2170,1399
1800,4786,3803,1411
1810,4784,3816,1400
1820,4810,3773,1417
1830,4814,3781,1405
1840,4909,3732,1359
1850,4856,3742,1402
1860,5035,3606,1359
1870,4996,3645,1359
1880,4944,3661,1395
1890,4944,3644,1412
1900,4947,3724,1329
1910,5004,3640,1356
1920,4941,3682,1377
1930,4977,3660,1363
1940,4975,3690,1335
1950,4925,3683,1392
1960,4887,3766,1347
1970,4945,3752,1303
1980,4871,3821,1308
1990,4868,3701,1431
2000,4929,3679,1392
2010,4838,3821,1341
2020,4990,3641,1369
2030,4899,3763,1338
2040,4932,3674,1394
2050,4829,3781,1390
2060,4916,3723,1361
2070,4990,3660,1350
2080,4930,3707,1363
2090,4858,3775,1367
2100,5007,3620,1373
2110,4917,3728,1355
2120,5043,3604,1353
2130,5278,3399,1323
2140,5326,3336,1338
2150,5304,3317,1379
2160,5270,3416,1314
2170,5325,3329,1346
2180,5281,3339,1380
2190,5288,3372,1340
2200,5311,3393,1296
2210,5287,3355,1358
2220,5260,3409,1331
2230,5272,3361,1367
2240,5309,3317,1374
2250,5409,3312,1279
2260,5367,3292,1341
2270,5356,3322,1322
2280,5319,3375,1306
2290,5402,3282,1316
2300,5376,3354,1270
2310,5529,3171,1300
2320,5427,3290,1283
2330,5442,3119,1439
2340,5377,3225,1398
2350,5425,3227,1348
2360,5413,3263,1324
2370,5360,3270,1370
2380,5440,3231,1329
2390,5348,3329,1323
2400,5454,3268,1278
2410,5481,3290,1229
2420,5429,3299,1272
2430,5388,3273,1339
2440,5455,3277,1268
2450,5476,3245,1279
2460,5456,3282,1262
2470,5380,3325,1295
2480,5408,3346,1246
2490,5397,3385,1218
2500,5397,3416,1187
2510,5309,3445,1246
2520,5365,3393,1242
2530,5328,3348,1324
2540,5343,3408,1249
2550,5390,3370,1240
2560,5726,3056,1218
2570,5749,2943,1308
2580,5714,2967,1319
2590,5600,3024,1376
2600,5579,3081,1340
2610,6633,2183,1184
2620,6629,2130,1241
2630,6597,2211,1192
2640,6611,2234,1155
2650,6657,2199,1144
2660,6573,2242,1185
2670,6682,2214,1104
2680,6660,2173,1167
2690,6405,2411,1184
2700,6510,2348,1142
2710,6412,2383,1205
2720,6475,2320,1205
2730,6522,2291,1187
2740,6516,2306,1178
2750,6389,2390,1221
2760,6379,2360,1261
2770,6415,2388,1197
2780,6458,2438,1104
2790,6467,2343,1190
2800,6523,2350,1127
2810,6481,2357,1162
2820,6490,2369,1141
2830,6474,2387,1139
2840,6391,2426,1183
2850,6591,2309,1100
2860,6573,2343,1084
2870,6496,2350,1154
2880,6575,2255,1170
2890,6681,2208,1111
2900,6673,2184,1143
2910,6767,2033,1200
2920,6635,2189,1176
2930,6787,2085,1128
2940,7366,1556,1078
2950,7465,1554,981
2960,7440,1550,1010
2970,7558,1483,959
2980,7544,1479,977
2990,7397,1674,929
3000,7439,1653,908
3010,7564,1500,936
3020,7444,1559,997
3030,7486,1620,894
3040,7599,1535,866
3050,7591,1529,880
3060,7608,1512,880
3070,7566,1552,882
3080,7589,1484,927
3090,7515,1524,961
3100,7594,1575,831
3110,7703,1479,818
3120,7756,1373,871
3130,7836,1388,776
3140,7759,1390,851
3150,6703,2156,1141
3160,6655,2219,1126
3170,6683,2152,1165
3180,6610,2205,1185
3190,6758,2136,1106
3200,6728,2145,1127
3210,6720,2141,1139
3220,6736,2119,1145
3230,6806,2130,1064
3240,6733,2147,1120
3250,6748,2138,1114
3260,6754,2141,1105
3270,6698,2141,1161
3280,6817,2093,1090
3290,6700,2187,1113
3300,6633,2216,1151
3310,8031,1148,821
3320,7957,1166,877
3330,8098,1130,772
3340,7901,1193,906
3350,7894,1218,888
3360,7927,1196,877
3370,7898,1227,875
3380,7969,1162,869
3390,7907,1258,835
3400,7812,1318,870
3410,7875,1219,906
3420,7802,1298,900
3430,7866,1219,915
3440,7926,1211,863
3450,7840,1269,891
3460,7769,1222,1009
3470,7854,1200,946
3480,7846,1194,960
3490,7814,1239,947
3500,7701,1350,949
3510,7556,1386,1058
3520,7759,1248,993
3530,7679,1302,1019
3540,7701,1335,964
3550,7526,1367,1107
3560,7579,1370,1051
3570,7462,1408,1130
3580,7484,1473,1043
3590,7715,1257,1028
3600,7397,1466,1137
3610,7364,1480,1156
3620,7383,1456,1161
3630,7372,1434,1194
3640,7274,1511,1215
3650,7331,1432,1237
3660,6959,1663,1378
3670,7185,1464,1351
3680,7213,1513,1274
3690,7104,1625,1271
3700,7077,1660,1263
3710,6875,1607,1518
3720,6830,1662,1508
3730,7099,1557,1344
3740,7415,1372,1213
3750,7378,1381,1241
3760,7421,1382,1197
3770,7341,1403,1256
3780,7390,1426,1184
3790,7372,1452,1176
3800,7345,1468,1187
3810,7366,1441,1193
3820,7290,1437,1273
3830,7202,1548,1250
3840,7274,1513,1213
3850,7509,1323,1168
3860,7147,1472,1381
3870,7050,1574,1376
3880,5600,2641,1759
3890,5283,2822,1895
3900,5221,2832,1947
3910,5322,2789,1889
3920,5314,2799,1887
3930,5510,2634,1856
3940,5465,2693,1842
3950,5533,2740,1727
3960,5596,2683,1721
3970,5647,2652,1701
3980,5699,2632,1669
3990,5687,2639,1674
4000,5704,2614,1682
4010,5679,2634,1687
4020,5517,2903,1580
4030,5394,3054,1552
4040,5467,3046,1487
4050,7655,1370,975
4060,7679,1289,1032
4070,7628,1337,1035
4080,7972,1145,883
4090,7763,1213,1024
4100,7904,1161,935
