episode_number,agent_wins,random_wins,draws
10,5850,3233,917
20,5893,3172,935
30,6901,2108,991
40,5927,2271,1802
50,5924,2349,1727
60,5857,2333,1810
70,5900,2347,1753
80,5976,2309,1715
90,5902,2319,1779
100,6848,2144,1008
110,4782,3875,1343
120,4687,3829,1484
130,4695,3807,1498
140,4683,3822,1495
150,4765,3828,1407
160,4674,3882,1444
170,4734,3842,1424
180,4716,3841,1443
190,4792,3757,1451
200,4740,3815,1445
210,4764,3776,1460
220,4767,3754,1479
230,4774,3748,1478
240,4810,3731,1459
250,4852,3578,1570
260,4828,3655,1517
270,4809,3621,1570
280,4887,3543,1570
290,4794,3512,1694
300,4927,3754,1319
310,4890,3799,1311
320,4936,3776,1288
330,5015,3626,1359
340,4940,3815,1245
350,5020,3709,1271
360,4966,3758,1276
370,5103,3630,1267
380,4920,3705,1375
390,4960,3653,1387
400,5049,3587,1364
410,5050,3517,1433
420,5164,3446,1390
430,5234,3436,1330
440,5174,3387,1439
450,5191,3446,1363
460,5143,3442,1415
470,5185,3476,1339
480,5219,3368,1413
490,5230,3429,1341
500,5233,3424,1343
510,5207,3459,1334
520,5222,3528,1250
530,5406,3406,1188
540,5356,3430,1214
550,5839,2976,1185
560,5771,3008,1221
570,5963,2930,1107
580,5940,2931,1129
590,5987,2862,1151
600,5981,2857,1162
610,5703,2951,1346
620,5778,2858,1364
630,5795,2872,1333
640,5788,2875,1337
650,5789,2836,1375
660,5835,2799,1366
670,5892,2711,1397
680,5884,2824,1292
690,5843,2839,1318
700,5874,2758,1368
710,5945,2671,1384
720,5924,2791,1285
730,5893,2855,1252
740,5931,2764,1305
750,5892,2788,1320
760,5990,2711,1299
770,5902,2794,1304
780,6029,2544,1427
790,6024,2496,1480
800,5930,2797,1273
810,6022,2720,1258
820,6123,2707,1170
830,5996,2749,1255
840,5874,2612,1514
850,5801,2560,1639
860,5843,2546,1611
870,5795,2558,1647
880,5855,2478,1667
890,5834,2509,1657
900,5801,2595,1604
910,5890,2544,1566
920,5857,2590,1553
930,5792,2606,1602
940,5697,2700,1603
950,5782,2596,1622
960,5727,2627,1646
970,5803,2612,1585
980,5765,2595,1640
990,5786,2554,1660
1000,5785,2638,1577
1010,5820,2554,1626
1020,5836,2571,1593
1030,5838,2600,1562
1040,5820,2616,1564
1050,5765,2598,1637
1060,5885,2564,1551
1070,5826,2615,1559
1080,5851,2599,1550
1090,5809,2588,1603
1100,5923,2535,1542
1110,5831,2589,1580
1120,5831,2557,1612
1130,5924,2526,1550
1140,5880,2596,1524
1150,5894,2576,1530
1160,5890,2574,1536
1170,5846,2649,1505
1180,5957,2542,1501
1190,5976,2488,1536
1200,5877,2531,1592
1210,5829,2577,1594
1220,5425,3626,949
1230,5433,3620,947
1240,5390,3656,954
1250,5337,3744,919
1260,5475,3604,921
1270,5472,3571,957
1280,5350,3645,1005
1290,5352,3651,997
1300,5450,3598,952
1310,5307,3753,940
1320,5399,3654,947
1330,5285,3730,985
1340,5417,3600,983
1350,5402,3712,886
1360,5371,3672,957
1370,5274,3736,990
1380,5394,3628,978
1390,5430,3653,917
1400,5322,3725,953
1410,5402,3639,959
1420,5385,3703,912
1430,5440,3629,931
1440,5431,3622,947
1450,5416,3637,947
1460,5422,3702,876
1470,5351,3731,918
1480,5317,3736,947
1490,5387,3673,940
1500,5413,3664,923
1510,5336,3735,929
1520,6136,2415,1449
1530,6113,2457,1430
1540,5993,2559,1448
1550,6055,2516,1429
1560,6008,2562,1430
1570,6036,2459,1505
1580,6050,2486,1464
1590,6072,2524,1404
1600,6077,2479,1444
1610,6157,2379,1464
1620,6027,2540,1433
1630,6062,2516,1422
1640,6142,2425,1433
1650,6066,2552,1382
1660,5929,2575,1496
1670,6009,2531,1460
1680,6077,2466,1457
1690,6147,2474,1379
1700,6125,2427,1448
1710,6070,2477,1453
1720,6123,2421,1456
1730,6069,2483,1448
1740,6008,2479,1513
1750,6072,2449,1479
1760,6137,2423,1440
1770,6072,2503,1425
1780,5929,2572,1499
1790,6126,2473,1401
1800,6211,2355,1434
1810,6048,2488,1464
1820,6135,2430,1435
1830,6136,2444,1420
1840,6052,2517,1431
1850,6041,2535,1424
1860,6039,2544,1417
1870,5501,3317,1182
1880,5493,3347,1160
1890,5528,3341,1131
1900,5497,3368,1135
1910,5401,3417,1182
1920,5503,3285,1212
1930,5480,3282,1238
1940,5440,3414,1146
1950,5485,3328,1187
1960,5529,3211,1260
1970,5502,3329,1169
1980,5394,3362,1244
1990,5502,3295,1203
2000,5504,3289,1207
2010,5553,3249,1198
2020,5509,3256,1235
2030,5464,3319,1217
2040,5447,3351,1202
2050,5509,3291,1200
2060,5604,3239,1157
2070,5840,2910,1250
2080,5893,2849,1258
2090,5841,2871,1288
2100,5905,2824,1271
2110,5811,2916,1273
2120,5893,2828,1279
2130,5938,2836,1226
2140,5938,2785,1277
2150,5714,2939,1347
2160,5820,2870,1310
2170,5897,2861,1242
2180,5888,2858,1254
2190,6009,2731,1260
2200,5891,2835,1274
2210,5902,2816,1282
2220,5772,2857,1371
2230,5781,2892,1327
2240,5961,2810,1229
2250,5802,2950,1248
2260,5841,2884,1275
2270,5888,2852,1260
2280,5845,2890,1265
2290,5834,2858,1308
2300,5802,2889,1309
2310,5826,2889,1285
2320,5883,2841,1276
2330,5871,2860,1269
2340,5825,2888,1287
2350,5802,2937,1261
2360,5860,2826,1314
2370,5835,2887,1278
2380,5928,2829,1243
2390,5874,2830,1296
2400,5909,2838,1253
2410,5724,3018,1258
2420,5822,2929,1249
2430,5826,2846,1328
2440,5837,2884,1279
2450,5787,2918,1295
2460,5805,2922,1273
2470,5760,2952,1288
2480,5750,2941,1309
2490,5709,2950,1341
2500,5761,2956,1283
2510,5674,3013,1313
2520,5754,2928,1318
2530,5707,2966,1327
2540,5782,2860,1358
2550,5933,2681,1386
2560,5900,2701,1399
2570,5939,2652,1409
2580,5931,2580,1489
2590,6008,2594,1398
2600,5928,2642,1430
2610,6006,2560,1434
2620,5725,2626,1649
2630,5742,2646,1612
2640,5727,2662,1611
2650,5718,2663,1619
2660,5813,2591,1596
2670,5713,2714,1573
2680,5796,2594,1610
2690,5663,2709,1628
2700,6398,2728,874
2710,6316,2783,901
2720,6417,2661,922
2730,6401,2719,880
2740,6455,2696,849
2750,6396,2627,977
2760,6038,2793,1169
2770,6096,2761,1143
2780,6183,2875,942
2790,6229,2795,976
2800,6197,2840,963
2810,6250,2704,1046
2820,6385,2598,1017
2830,6333,2643,1024
2840,6307,2672,1021
2850,6256,2619,1125
2860,6309,2673,1018
2870,6243,2671,1086
2880,6256,2703,1041
2890,6331,2628,1041
2900,6381,2664,955
2910,6366,2675,959
2920,6296,2672,1032
2930,6301,2676,1023
2940,6344,2688,968
2950,6287,2666,1047
2960,6327,2678,995
2970,6349,2668,983
2980,6361,2667,972
2990,6300,2728,972
3000,6443,2634,923
3010,6573,2471,956
3020,6571,2496,933
3030,6490,2580,930
3040,6533,2518,949
3050,6574,2493,933
3060,6447,2552,1001
3070,6537,2487,976
3080,6502,2538,960
3090,6698,2404,898
3100,6632,2435,933
