episode_number,agent_wins,random_wins,draws
10,4936,3869,1195
20,5005,3805,1190
30,4965,3765,1270
40,5008,3757,1235
50,4995,3713,1292
60,7437,1521,1042
70,7450,1486,1064
80,7419,1506,1075
90,7514,1516,970
100,7421,1546,1033
110,7465,1511,1024
120,7531,1459,1010
130,7441,1543,1016
140,7531,1502,967
150,7590,1507,903
160,7554,1512,934
170,7500,1512,988
180,7408,1647,945
190,7517,1543,940
200,7411,1675,914
210,7440,1664,896
220,7529,1574,897
230,7504,1565,931
240,7542,1581,877
250,7420,1603,977
260,7522,1575,903
270,7590,1568,842
280,7471,1599,930
290,7228,1786,986
300,4772,4004,1224
310,4671,4186,1143
320,4734,4126,1140
330,4669,4101,1230
340,4740,4037,1223
350,4501,4328,1171
360,4601,4305,1094
370,4437,4385,1178
380,4477,4316,1207
390,4518,4297,1185
400,4504,4282,1214
410,4461,4361,1178
420,4451,4289,1260
430,4683,4055,1262
440,4791,3943,1266
450,4659,4057,1284
460,4814,3737,1449
470,4829,3738,1433
480,4902,3654,1444
490,4847,3702,1451
500,5026,3448,1526
510,5036,3493,1471
520,4968,3557,1475
530,5072,3392,1536
540,5096,3416,1488
550,5047,3473,1480
560,5031,3383,1586
570,5175,3319,1506
580,5072,3398,1530
590,5060,3351,1589
600,5135,3337,1528
610,5097,3303,1600
620,5109,3329,1562
630,5380,3363,1257
640,5545,3230,1225
650,5597,3224,1179
660,5566,3358,1076
670,5537,3363,1100
680,5624,3175,1201
690,5732,3114,1154
700,5730,3157,1113
710,5789,3086,1125
720,5787,3149,1064
730,5681,3215,1104
740,5746,3121,1133
750,5729,3165,1106
760,5810,3126,1064
770,5750,3189,1061
780,5699,3152,1149
790,5802,3112,1086
800,5752,3143,1105
810,5762,3124,1114
820,5646,3215,1139
830,5692,3221,1087
840,5714,3203,1083
850,5747,3144,1109
860,5806,3090,1104
870,6037,2912,1051
880,6084,2905,1011
890,5990,3006,1004
900,6015,3046,939
910,5934,3084,982
920,6143,2873,984
930,6199,2884,917
940,6427,2859,714
950,6386,2861,753
960,6412,2824,764
970,6484,2828,688
980,6559,2718,723
990,6407,2709,884
1000,6832,2374,794
1010,6784,2414,802
1020,6764,2452,784
1030,6808,2407,785
1040,6842,2417,741
1050,6760,2434,806
1060,6917,2363,720
1070,6770,2462,768
1080,6849,2437,714
1090,6790,2449,761
1100,6910,2401,689
1110,6905,2384,711
1120,6835,2416,749
1130,6891,2445,664
1140,6855,2429,716
1150,6824,2472,704
1160,6813,2433,754
1170,6918,2392,690
1180,6863,2403,734
1190,6945,2362,693
1200,6882,2435,683
1210,6914,2338,748
1220,6854,2372,774
1230,6819,2441,740
1240,6876,2397,727
1250,6873,2384,743
1260,6982,2263,755
1270,6887,2364,749
1280,6914,2398,688
1290,6820,2425,755
1300,6808,2423,769
1310,6942,2329,729
1320,6795,2437,768
1330,6926,2358,716
1340,6831,2411,758
1350,6753,2483,764
1360,6891,2311,798
1370,6884,2350,766
1380,6885,2358,757
1390,6818,2490,692
1400,6887,2323,790
1410,6873,2372,755
1420,6824,2428,748
1430,6866,2380,754
1440,6880,2401,719
1450,6786,2458,756
1460,6796,2450,754
1470,6825,2399,776
1480,6892,2399,709
1490,6817,2441,742
1500,6818,2403,779
1510,6851,2361,788
1520,6819,2419,762
1530,6876,2376,748
1540,7741,1210,1049
1550,7777,1168,1055
1560,7821,1130,1049
1570,7815,1122,1063
1580,7807,1146,1047
1590,7822,1120,1058
1600,7855,1138,1007
1610,7864,1127,1009
1620,7853,1097,1050
1630,7796,1195,1009
1640,7738,1213,1049
1650,7746,1281,973
1660,7678,1404,918
1670,7666,1358,976
1680,7678,1330,992
1690,7648,1459,893
1700,7578,1490,932
1710,7709,1442,849
1720,7633,1408,959
1730,7601,1479,920
1740,7612,1454,934
1750,7636,1412,952
1760,7597,1447,956
1770,7665,1437,898
1780,7649,1458,893
1790,7631,1430,939
1800,7567,1494,939
1810,7633,1429,938
1820,7673,1433,894
1830,7660,1460,880
1840,7603,1424,973
1850,7567,1464,969
1860,7576,1504,920
1870,7664,1496,840
1880,7633,1446,921
1890,7718,1397,885
1900,7638,1501,861
1910,7583,1520,897
1920,7647,1488,865
1930,7587,1483,930
1940,7700,1412,888
1950,7681,1390,929
1960,7678,1412,910
1970,7626,1458,916
1980,7725,1407,868
1990,7664,1461,875
2000,7634,1465,901
2010,7634,1510,856
2020,7647,1463,890
2030,7634,1470,896
2040,7678,1497,825
2050,7653,1461,886
2060,7703,1437,860
2070,7734,1428,838
2080,7608,1478,914
2090,7596,1493,911
2100,7652,1452,896
2110,7708,1405,887
2120,7666,1412,922
2130,7790,1372,838
2140,7845,1306,849
2150,7829,1382,789
2160,7834,1339,827
2170,7754,1415,831
2180,7912,1374,714
2190,7856,1314,830
2200,7890,1340,770
2210,7887,1326,787
2220,7882,1365,753
2230,7840,1323,837
2240,7932,1300,768
2250,7936,1309,755
2260,7816,1375,809
2270,7895,1335,770
2280,7854,1384,762
2290,7871,1308,821
2300,7927,1299,774
2310,7810,1381,809
2320,7884,1339,777
2330,7930,1312,758
2340,7911,1292,797
2350,7947,1270,783
2360,7925,1304,771
2370,7932,1267,801
2380,7870,1292,838
2390,7880,1255,865
2400,7944,1264,792
2410,7903,1247,850
2420,7949,1288,763
2430,7804,1346,850
2440,7979,1224,797
2450,7955,1217,828
2460,7650,1418,932
2470,7652,1391,957
2480,7594,1416,990
2490,7645,1356,999
2500,7625,1408,967
2510,7640,1412,948
2520,7645,1379,976
2530,7731,1354,915
2540,7622,1382,996
2550,7682,1384,934
2560,7646,1348,1006
2570,7720,1331,949
2580,7643,1447,910
2590,7663,1380,957
2600,7552,1470,978
2610,7577,1427,996
2620,7651,1421,928
2630,7622,1429,949
