episode_number,agent_wins,random_wins,draws
10,5174,2793,2033
20,6056,3168,776
30,6063,3099,838
40,6064,3153,783
50,6148,3186,666
60,6024,3285,691
70,6156,3166,678
80,6044,3284,672
90,6029,3299,672
100,6083,3252,665
110,6031,3267,702
120,5977,3326,697
130,6080,3271,649
140,6003,3281,716
150,6080,3218,702
160,6080,3231,689
170,6044,3309,647
180,6055,3274,671
190,6013,3356,631
200,6143,3202,655
210,5810,3500,690
220,5889,3429,682
230,5951,3436,613
240,6090,3131,779
250,5869,3284,847
260,5984,3211,805
270,6031,3164,805
280,6005,3172,823
290,5612,3323,1065
300,5590,3412,998
310,5692,3307,1001
320,5737,3263,1000
330,5731,3233,1036
340,5731,3241,1028
350,5664,3278,1058
360,5805,3162,1033
370,5579,3398,1023
380,5660,3329,1011
390,5702,3280,1018
400,5647,3338,1015
410,5618,3302,1080
420,5714,3278,1008
430,5672,3333,995
440,5688,3287,1025
450,5686,3291,1023
460,5637,3230,1133
470,5711,3199,1090
480,5710,3210,1080
490,5524,3330,1146
500,5433,3389,1178
510,5539,3327,1134
520,5455,3349,1196
530,5381,3420,1199
540,5434,3429,1137
550,5359,3447,1194
560,5467,3368,1165
570,5416,3535,1049
580,5338,3555,1107
590,5374,3619,1007
600,5277,3599,1124
610,5253,3574,1173
620,5270,3654,1076
630,5446,3483,1071
640,5250,3618,1132
650,5370,3549,1081
660,5287,3621,1092
670,5232,3662,1106
680,5257,3601,1142
690,5251,3596,1153
700,5313,3570,1117
710,5360,3531,1109
720,5241,3571,1188
730,5457,3457,1086
740,5380,3476,1144
750,5307,3550,1143
760,5317,3536,1147
770,5320,3581,1099
780,5298,3570,1132
790,5258,3641,1101
800,5305,3578,1117
810,5336,3555,1109
820,5349,3579,1072
830,5333,3575,1092
840,5422,3585,993
850,5494,3503,1003
860,5345,3587,1068
870,5420,3515,1065
880,5369,3537,1094
890,5431,3603,966
900,5339,3623,1038
910,5355,3657,988
920,5344,3633,1023
930,5338,3645,1017
940,5370,3655,975
950,5471,3524,1005
960,5419,3546,1035
970,5403,3598,999
980,5269,3728,1003
990,5625,3385,990
1000,5586,3397,1017
1010,5576,3424,1000
