episode_number,agent_wins,random_wins,draws
10,6190,2971,839
20,6102,3054,844
30,6327,2888,785
40,6365,2912,723
50,6350,2897,753
60,6221,3003,776
70,6133,3098,769
80,6144,3026,830
90,6130,3042,828
100,6122,3156,722
110,6136,3100,764
120,6110,3126,764
130,6135,3150,715
140,6204,3029,767
150,6081,3191,728
160,6096,3107,797
170,6093,3103,804
180,6023,3212,765
190,6128,3110,762
200,6173,3117,710
210,6198,3111,691
220,6148,3081,771
230,6041,3181,778
240,6052,3149,799
250,6181,3097,722
260,6180,3011,809
270,6153,3097,750
280,6062,3074,864
290,6005,3122,873
300,6053,3124,823
310,6067,3097,836
320,6063,3121,816
330,6074,3055,871
340,6077,3105,818
350,5969,3211,820
360,6042,3139,819
370,5950,3203,847
380,5921,3180,899
390,5980,3279,741
400,6011,3290,699
410,5968,3322,710
420,5938,3321,741
430,5995,3285,720
440,5864,3436,700
450,5939,3375,686
460,5897,3421,682
470,5879,3453,668
480,5911,3428,661
490,5840,3539,621
500,5988,3373,639
510,5920,3393,687
520,5986,3338,676
530,6013,3354,633
540,6072,3251,677
550,6019,3309,672
560,5997,3356,647
570,6092,3240,668
580,6093,3234,673
590,6057,3282,661
600,6092,3271,637
610,6138,3213,649
620,6156,3154,690
630,6002,3337,661
640,5983,3323,694
650,6128,3193,679
660,6078,3291,631
670,6101,3302,597
680,6106,3243,651
690,6108,3232,660
700,6117,3271,612
710,6112,3306,582
720,6101,3300,599
730,6010,3369,621
740,6074,3284,642
750,6031,3358,611
760,6067,3293,640
770,6193,3261,546
780,6189,3228,583
790,6275,3151,574
800,6210,3211,579
810,6169,3211,620
820,6262,3098,640
830,6259,3136,605
840,6140,3257,603
850,6257,3068,675
860,6179,3144,677
870,6120,3210,670
880,6206,3169,625
890,6155,3176,669
900,6402,3012,586
910,6327,3090,583
920,6414,2898,688
930,6433,2889,678
940,6492,2862,646
950,6488,2829,683
960,6607,2711,682
970,6479,2799,722
980,6451,2846,703
990,6548,2735,717
1000,6494,2776,730
1010,6405,2886,709
1020,6461,2801,738
1030,6404,2871,725
1040,6423,2901,676
1050,6494,2840,666
1060,6461,2845,694
1070,6506,2837,657
1080,6447,2903,650
1090,6472,2866,662
1100,6486,2881,633
1110,6447,2851,702
1120,6475,2839,686
1130,6420,2950,630
1140,6484,2840,676
1150,6462,2836,702
1160,6394,2890,716
1170,6394,2866,740
1180,6398,2875,727
1190,6470,2838,692
1200,6446,2843,711
1210,6484,2793,723
1220,6416,2782,802
1230,6389,2785,826
1240,6410,2793,797
1250,6418,2813,769
1260,6371,2806,823
1270,6402,2760,838
1280,6427,2812,761
1290,6463,2791,746
1300,6350,2894,756
1310,6437,2766,797
1320,6390,2852,758
1330,6489,2739,772
1340,6400,2838,762
1350,6452,2791,757
1360,6509,2727,764
1370,6431,2764,805
1380,6439,2781,780
1390,6469,2764,767
1400,6455,2773,772
1410,6458,2714,828
1420,6413,2723,864
1430,6529,2726,745
1440,6393,2719,888
1450,6402,2799,799
1460,6512,2709,779
1470,6533,2675,792
1480,6455,2757,788
1490,6452,2761,787
1500,6404,2809,787
1510,6439,2772,789
1520,6457,2769,774
1530,6452,2728,820
1540,6432,2737,831
1550,6505,2717,778
1560,6461,2752,787
1570,6344,2795,861
1580,6359,2851,790
1590,6404,2788,808
1600,6301,2869,830
1610,6389,2821,790
1620,6347,2818,835
1630,6287,2907,806
1640,6403,2791,806
1650,6165,2994,841
1660,6168,2980,852
1670,6173,2938,889
1680,6134,3080,786
1690,6204,3003,793
1700,6274,2859,867
1710,6261,2936,803
1720,6247,2883,870
1730,6225,2942,833
1740,6199,2993,808
1750,6253,2916,831
1760,6221,2936,843
1770,6215,2948,837
1780,6368,2848,784
1790,6291,2898,811
1800,6196,2988,816
1810,6327,2873,800
1820,6306,2875,819
1830,6185,2942,873
1840,6252,2884,864
1850,6236,2859,905
1860,6291,2841,868
1870,6286,2836,878
1880,6252,2921,827
1890,6317,2849,834
1900,6295,2829,876
1910,6259,2782,959
1920,6317,2880,803
1930,6436,2783,781
1940,6424,2786,790
1950,6522,2717,761
1960,6531,2681,788
1970,6339,2892,769
1980,6405,2810,785
1990,6380,2872,748
2000,6350,2872,778
2010,6435,2846,719
2020,6341,2847,812
2030,6459,2804,737
2040,6304,2914,782
2050,6360,2866,774
2060,6479,2740,781
2070,6374,2837,789
2080,6416,2856,728
2090,6428,2761,811
2100,6433,2839,728
2110,6358,2877,765
2120,6376,2858,766
2130,6380,2872,748
2140,6337,2892,771
2150,6406,2853,741
2160,6427,2825,748
2170,6419,2821,760
2180,6415,2847,738
2190,6337,2861,802
2200,6443,2849,708
2210,6381,2825,794
2220,6404,2835,761
2230,6357,2866,777
2240,6416,2817,767
2250,6380,2848,772
2260,6407,2793,800
2270,6431,2798,771
2280,6392,2879,729
2290,6389,2855,756
2300,6421,2781,798
2310,6409,2828,763
2320,6385,2848,767
2330,6371,2930,699
2340,6409,2841,750
2350,6352,2904,744
2360,6372,2877,751
2370,6411,2852,737
2380,6223,3010,767
2390,6346,2911,743
2400,6311,2922,767
2410,6270,2994,736
2420,6382,2846,772
2430,6403,2872,725
2440,6384,2878,738
2450,6297,2927,776
2460,6282,2925,793
2470,6298,2931,771
2480,6289,2926,785
2490,6305,2899,796
2500,6296,2958,746
2510,6259,2886,855
2520,6314,2956,730
2530,6387,2881,732
2540,6263,2965,772
2550,6351,2902,747
2560,6407,2868,725
2570,6357,2930,713
2580,6455,2846,699
2590,6281,2992,727
2600,6382,2900,718
2610,6443,2868,689
2620,6419,2907,674
2630,6372,2903,725
2640,6305,2976,719
2650,6353,2919,728
2660,6471,2863,666
2670,6438,2896,666
2680,6426,2897,677
2690,6450,2879,671
2700,6313,2979,708
2710,6339,2940,721
2720,6424,2913,663
2730,6296,3040,664
2740,6356,2932,712
2750,6426,2878,696
2760,6333,2978,689
2770,6322,2936,742
2780,6447,2897,656
2790,6348,2930,722
2800,6408,2907,685
2810,6420,2884,696
2820,6416,2912,672
2830,6433,2902,665
2840,6434,2866,700
2850,6420,2924,656
2860,6385,2969,646
2870,6430,2920,650
2880,6425,2929,646
2890,6462,2849,689
2900,6478,2861,661
2910,6451,2921,628
2920,6391,2934,675
2930,6435,2879,686
2940,6421,2890,689
2950,6396,2931,673
2960,6449,2883,668
2970,6447,2899,654
2980,6412,2903,685
2990,6437,2908,655
3000,6460,2907,633
3010,6426,2910,664
3020,6446,2893,661
3030,6463,2863,674
3040,6437,2943,620
3050,6391,2920,689
3060,6402,2910,688
3070,6398,2955,647
3080,6329,2986,685
3090,6457,2887,656
3100,6426,2895,679
3110,6485,2903,612
3120,6480,2880,640
3130,6422,2941,637
3140,6451,2899,650
3150,6463,2882,655
3160,6518,2821,661
3170,6537,2849,614
3180,6629,2626,745
3190,6520,2734,746
3200,6541,2752,707
3210,6601,2717,682
3220,6552,2747,701
3230,6600,2709,691
3240,6463,2804,733
3250,6673,2639,688
3260,6523,2782,695
3270,6647,2679,674
3280,6602,2676,722
3290,6772,2611,617
3300,6504,2833,663
3310,6596,2690,714
3320,6647,2654,699
3330,6625,2689,686
3340,6557,2742,701
3350,6554,2714,732
3360,6623,2678,699
3370,7086,2391,523
3380,7001,2459,540
3390,7009,2464,527
3400,6939,2514,547
3410,6993,2472,535
3420,7061,2366,573
3430,6985,2516,499
3440,6983,2490,527
3450,6980,2450,570
3460,6980,2482,538
3470,7010,2432,558
3480,6993,2450,557
3490,6940,2491,569
3500,6943,2582,475
3510,7069,2387,544
3520,6973,2443,584
3530,6951,2481,568
3540,6926,2569,505
3550,7004,2390,606
3560,7039,2447,514
3570,7018,2419,563
3580,6999,2438,563
3590,7019,2451,530
3600,6881,2520,599
3610,6981,2489,530
3620,6937,2505,558
3630,6913,2497,590
3640,6998,2469,533
3650,7061,2382,557
3660,7045,2376,579
3670,7051,2430,519
3680,7044,2426,530
3690,7035,2384,581
3700,6953,2540,507
3710,7064,2430,506
3720,7064,2392,544
3730,7099,2389,512
3740,7037,2428,535
3750,7059,2409,532
3760,6990,2477,533
3770,6946,2531,523
3780,6932,2507,561
3790,6984,2513,503
3800,7006,2444,550
3810,7070,2362,568
3820,7030,2434,536
3830,7115,2391,494
3840,7086,2386,528
3850,7136,2367,497
3860,7162,2307,531
3870,7107,2351,542
3880,7113,2366,521
3890,7113,2377,510
3900,7178,2305,517
3910,7170,2337,493
3920,7125,2350,525
3930,7003,2471,526
3940,7048,2407,545
3950,7083,2362,555
3960,7090,2380,530
3970,7110,2365,525
3980,7157,2315,528
3990,7155,2358,487
4000,7224,2261,515
4010,7073,2426,501
4020,7103,2380,517
4030,7218,2242,540
4040,7223,2240,537
4050,7172,2267,561
4060,7370,2115,515
4070,7378,2119,503
4080,7327,2202,471
4090,7348,2197,455
4100,7330,2195,475
4110,7212,2286,502
4120,7307,2193,500
4130,7359,2150,491
4140,7313,2202,485
4150,7159,2352,489
4160,7180,2321,499
4170,7244,2290,466
4180,7287,2218,495
4190,7228,2291,481
4200,7298,2209,493
4210,7202,2287,511
4220,7169,2302,529
4230,7267,2219,514
4240,7191,2266,543
4250,7074,2402,524
4260,7193,2276,531
4270,7318,2149,533
4280,7084,2381,535
4290,7201,2247,552
4300,7194,2260,546
4310,7288,2238,474
4320,7111,2314,575
4330,7228,2230,542
4340,7227,2227,546
4350,7220,2142,638
4360,7288,2110,602
4370,7253,2150,597
4380,7239,2150,611
4390,7361,2013,626
4400,7149,2196,655
4410,7106,2215,679
4420,7181,2150,669
4430,7282,2085,633
4440,7279,2116,605
4450,7231,2148,621
4460,7292,2084,624
4470,7250,2102,648
4480,7342,2002,656
4490,7403,1962,635
4500,7226,2124,650
4510,7279,2054,667
4520,7312,2037,651
4530,7274,2057,669
4540,7183,2168,649
4550,7197,2150,653
4560,7351,2051,598
4570,7247,2120,633
4580,7238,2106,656
4590,7252,2115,633
4600,7241,2111,648
4610,7287,2097,616
4620,7284,2030,686
4630,7264,2093,643
4640,7212,2127,661
4650,7283,2090,627
4660,6873,2312,815
4670,6824,2303,873
4680,6755,2320,925
4690,6822,2309,869
4700,6866,2369,765
4710,6701,2321,978
4720,6692,2311,997
4730,6711,2308,981
4740,6707,2351,942
4750,6774,2271,955
4760,6656,2323,1021
4770,6697,2326,977
4780,6706,2306,988
4790,6643,2376,981
4800,6755,2257,988
4810,6687,2347,966
4820,6752,2291,957
4830,6843,2222,935
4840,6658,2305,1037
4850,6729,2304,967
4860,6597,2418,985
4870,6669,2327,1004
4880,6585,2372,1043
4890,6621,2375,1004
4900,6573,2368,1059
4910,6586,2349,1065
4920,6554,2375,1071
4930,6603,2359,1038
4940,6649,2362,989
4950,6636,2365,999
4960,6582,2367,1051
4970,6571,2405,1024
4980,6606,2354,1040
4990,6545,2420,1035
5000,6500,2486,1014
5010,6532,2440,1028
5020,6520,2420,1060
5030,6497,2450,1053
5040,6596,2400,1004
5050,6572,2415,1013
5060,6513,2453,1034
5070,6500,2507,993
5080,6433,2540,1027
5090,6379,2554,1067
5100,6400,2523,1077
5110,6440,2511,1049
5120,6421,2479,1100
5130,6485,2528,987
5140,6470,2491,1039
5150,6481,2474,1045
5160,6458,2509,1033
5170,6425,2473,1102
5180,6569,2386,1045
5190,6481,2471,1048
5200,6531,2406,1063
5210,6483,2430,1087
5220,6507,2411,1082
5230,6399,2442,1159
5240,6488,2442,1070
5250,6541,2325,1134
5260,6558,2287,1155
