episode_number,agent_wins,random_wins,draws
10,5468,3261,1271
20,5529,3232,1239
30,5635,3181,1184
40,5652,3186,1162
50,5591,3182,1227
60,5583,3216,1201
70,5499,3256,1245
80,5444,2735,1821
90,5417,2742,1841
100,5569,2677,1754
110,5457,2780,1763
120,5539,2633,1828
130,7391,1379,1230
140,7414,1309,1277
150,7401,1391,1208
160,7489,1258,1253
170,7471,1287,1242
180,7458,1296,1246
190,7494,1284,1222
200,7439,1311,1250
210,7481,1287,1232
220,7460,1288,1252
230,7315,1499,1186
240,7235,1572,1193
250,7312,1485,1203
260,7257,1499,1244
270,7259,1559,1182
280,7274,1538,1188
290,7141,1728,1131
300,7156,1718,1126
310,7241,1663,1096
320,7250,1652,1098
330,7254,1638,1108
340,7189,1641,1170
350,7243,1609,1148
360,7198,1678,1124
370,7248,1614,1138
380,7102,1698,1200
390,7105,1666,1229
400,7089,1673,1238
410,7060,1722,1218
420,7013,1793,1194
430,7060,1755,1185
440,7059,1755,1186
450,7063,1734,1203
460,6978,1799,1223
470,7114,1650,1236
480,7051,1638,1311
490,7069,1578,1353
500,7038,1588,1374
510,7101,1544,1355
520,7034,1522,1444
530,7002,1608,1390
540,7125,1545,1330
550,7020,1613,1367
560,7042,1595,1363
570,7086,1541,1373
580,7090,1537,1373
590,7037,1566,1397
600,7006,1585,1409
610,6987,1593,1420
620,6917,1657,1426
630,6985,1562,1453
640,6930,1561,1509
650,6971,1592,1437
660,6958,1635,1407
670,6885,1640,1475
680,6906,1627,1467
690,6890,1642,1468
700,6945,1617,1438
710,6834,1633,1533
720,6892,1690,1418
730,6858,1700,1442
740,6912,1608,1480
750,6884,1677,1439
760,6835,1664,1501
770,6821,1663,1516
780,6764,1708,1528
790,6779,1689,1532
800,6926,1644,1430
810,6875,1700,1425
820,6904,1677,1419
830,6842,1695,1463
840,6870,1690,1440
850,6847,1717,1436
860,6872,1661,1467
870,6897,1645,1458
880,6938,1639,1423
890,6912,1681,1407
900,6876,1715,1409
910,6792,1801,1407
920,6687,1829,1484
930,6780,1801,1419
940,6820,1802,1378
950,6840,1731,1429
960,6757,1824,1419
970,6831,1828,1341
980,6754,1826,1420
