episode_number,agent_wins,random_wins,draws
10,5696,3099,1205
20,6679,1935,1386
30,6853,1883,1264
40,6820,1844,1336
50,6808,1828,1364
60,6846,1863,1291
70,6796,1880,1324
80,6791,1899,1310
90,6722,1895,1383
100,6646,1923,1431
110,6725,1903,1372
120,6699,1883,1418
130,6760,1841,1399
140,6694,1937,1369
150,6723,1893,1384
160,6694,1898,1408
170,6743,1917,1340
180,6638,1969,1393
190,6677,1938,1385
200,6725,1981,1294
210,6697,1965,1338
220,6736,1960,1304
230,6701,1975,1324
240,6727,1934,1339
250,6682,1933,1385
260,6728,1926,1346
270,6653,2038,1309
280,6745,1974,1281
290,6607,2125,1268
300,6718,2002,1280
310,6758,1952,1290
320,6917,1980,1103
330,6931,1706,1363
340,6979,1714,1307
350,6899,1751,1350
360,6800,1769,1431
370,6847,1723,1430
380,6849,1763,1388
390,6810,1779,1411
400,6814,1774,1412
410,6896,1717,1387
420,6839,1765,1396
430,6709,1862,1429
440,6719,1969,1312
450,6794,1801,1405
460,6779,1842,1379
470,6687,1900,1413
480,6732,1874,1394
490,6715,1877,1408
500,6735,1886,1379
510,6686,1925,1389
520,6688,1858,1454
530,6711,1897,1392
540,6588,1917,1495
550,6692,1838,1470
560,6687,1830,1483
570,6731,1846,1423
580,6552,2123,1325
590,6617,2073,1310
600,6640,2023,1337
610,6639,2000,1361
620,6683,2012,1305
630,6574,2072,1354
640,6689,2005,1306
650,6699,1991,1310
660,6677,2006,1317
670,6709,1999,1292
680,6723,2039,1238
690,6546,2093,1361
700,6910,1867,1223
710,6770,1950,1280
720,6813,1916,1271
730,6759,1981,1260
740,6837,1997,1166
750,6907,1922,1171
760,6919,2033,1048
770,6929,1981,1090
780,6898,1970,1132
790,6909,1956,1135
800,6956,1953,1091
810,6990,1953,1057
820,6937,1985,1078
830,6940,1977,1083
840,6823,2080,1097
850,6924,1950,1126
860,6941,2001,1058
870,6937,1959,1104
880,6911,2022,1067
890,7041,1972,987
900,6961,2025,1014
910,6870,2070,1060
920,6949,2001,1050
930,6987,1952,1061
940,7021,1893,1086
950,7094,1910,996
960,7005,1989,1006
970,7073,1880,1047
980,7094,1899,1007
990,7085,1906,1009
1000,7034,1929,1037
1010,7035,1964,1001
1020,7145,1863,992
1030,7054,1887,1059
1040,6991,1963,1046
1050,7103,1838,1059
1060,7050,1814,1136
1070,7174,1829,997
1080,7033,1840,1127
1090,6981,1910,1109
1100,7099,1857,1044
1110,7021,1884,1095
1120,6934,1902,1164
1130,6995,1852,1153
1140,6948,1965,1087
1150,6986,1922,1092
1160,6870,1958,1172
1170,6935,1884,1181
1180,6957,1886,1157
1190,6999,1874,1127
1200,6979,1904,1117
1210,6867,1910,1223
1220,6776,1949,1275
1230,6815,1937,1248
1240,6805,1926,1269
1250,6776,1914,1310
1260,6788,1940,1272
1270,6798,1971,1231
1280,6756,2030,1214
1290,6683,2034,1283
1300,6690,2024,1286
1310,6683,1968,1349
1320,6810,1988,1202
1330,6760,1969,1271
1340,6760,1924,1316
1350,6801,1933,1266
1360,6778,1963,1259
1370,6664,2080,1256
1380,6690,2105,1205
1390,6643,2147,1210
1400,6641,2119,1240
1410,6727,2084,1189
1420,6683,2074,1243
1430,6732,2027,1241
1440,6595,2157,1248
1450,6635,2147,1218
1460,6609,2150,1241
1470,6667,2095,1238
1480,6715,2028,1257
1490,6722,2077,1201
1500,6642,2044,1314
1510,6597,2167,1236
1520,6632,2137,1231
1530,6639,2079,1282
1540,6693,2097,1210
1550,6647,2169,1184
1560,6573,2172,1255
1570,6520,2217,1263
1580,6688,2096,1216
1590,6687,2074,1239
1600,6620,2146,1234
1610,6553,2135,1312
1620,6686,2053,1261
1630,6631,2053,1316
1640,6671,2126,1203
1650,6630,2085,1285
1660,6565,2123,1312
1670,6651,2068,1281
1680,6653,2059,1288
1690,6656,2056,1288
1700,6615,2149,1236
1710,6623,2101,1276
1720,6682,2025,1293
1730,6661,2042,1297
1740,6634,2055,1311
1750,6668,2077,1255
1760,6597,2100,1303
1770,6679,2056,1265
1780,6585,2143,1272
1790,6582,2070,1348
1800,6555,2088,1357
1810,6635,2058,1307
1820,6684,2078,1238
1830,6630,2098,1272
1840,6582,2135,1283
1850,6743,1997,1260
1860,6682,2046,1272
1870,6738,1987,1275
1880,6709,2047,1244
1890,6750,1830,1420
1900,6733,1973,1294
1910,6719,1868,1413
1920,6734,1891,1375
1930,6627,2002,1371
1940,6691,1925,1384
1950,6706,1883,1411
1960,6756,1896,1348
1970,6678,1950,1372
1980,6695,1937,1368
1990,6754,1937,1309
2000,6762,1941,1297
2010,6683,1972,1345
2020,6937,1895,1168
2030,6899,1934,1167
2040,7027,1846,1127
2050,6979,1821,1200
2060,6922,1945,1133
2070,7024,1846,1130
2080,6918,1864,1218
2090,7008,1840,1152
2100,7016,1872,1112
2110,6924,1904,1172
2120,7022,1811,1167
2130,7051,1753,1196
