episode_number,agent_wins,random_wins,draws
10,4283,3711,2006
20,4291,3764,1945
30,4492,3715,1793
40,4446,3719,1835
50,4635,3547,1818
60,4663,3549,1788
70,4646,3442,1912
80,4728,3433,1839
90,4643,3461,1896
100,4801,3399,1800
110,4749,3380,1871
120,6635,1588,1777
130,6600,1614,1786
140,6600,1629,1771
150,4706,4339,955
160,4696,4439,865
170,4662,4416,922
180,4550,4478,972
190,4681,4399,920
200,4790,4285,925
210,4791,4297,912
220,4789,4336,875
230,4921,3973,1106
240,5003,3834,1163
250,5005,3876,1119
260,5057,3882,1061
270,4916,3925,1159
280,4984,3876,1140
290,4996,3862,1142
300,4927,3973,1100
310,4961,3968,1071
320,4972,3891,1137
330,4967,3921,1112
340,4967,3899,1134
350,4876,4013,1111
360,4967,3909,1124
370,4998,3901,1101
380,4956,3911,1133
390,4981,3878,1141
400,5011,3907,1082
410,4938,3916,1146
420,4975,3940,1085
430,4974,3970,1056
440,5061,3855,1084
450,4869,4023,1108
460,5018,3933,1049
470,4983,3946,1071
480,6336,2274,1390
490,6328,2189,1483
500,6251,2262,1487
510,6419,2197,1384
520,6431,2207,1362
530,6501,2097,1402
540,6431,2140,1429
550,6401,2238,1361
560,6433,2201,1366
570,6501,2097,1402
580,6397,2201,1402
590,6349,2297,1354
600,6396,2162,1442
610,6416,2216,1368
620,6428,2228,1344
630,6424,2187,1389
640,6463,2205,1332
650,6515,2179,1306
660,6424,2166,1410
670,6425,2213,1362
680,6539,2154,1307
690,6483,2181,1336
700,6665,2222,1113
710,6716,2199,1085
720,6579,2264,1157
730,6662,2209,1129
740,6701,2142,1157
750,6698,2155,1147
760,6768,2127,1105
770,6682,2148,1170
780,6686,2122,1192
790,6679,2149,1172
800,6765,2036,1199
810,6818,2089,1093
820,6602,2170,1228
830,6692,2121,1187
840,6703,2109,1188
850,6639,2181,1180
860,6695,2113,1192
870,6682,2059,1259
880,6801,2027,1172
890,6778,1980,1242
900,6672,2114,1214
910,6656,2119,1225
920,6672,2075,1253
930,6942,1951,1107
940,6937,1949,1114
950,6938,1983,1079
960,6952,1944,1104
970,6924,1916,1160
980,7011,1933,1056
990,6985,1860,1155
1000,7017,1941,1042
1010,6944,1949,1107
1020,6901,1966,1133
1030,7026,1872,1102
1040,6967,1965,1068
1050,6938,1893,1169
1060,6938,1927,1135
1070,6847,1934,1219
1080,6868,1932,1200
1090,6880,1950,1170
1100,6914,1934,1152
1110,6954,1880,1166
1120,6942,1997,1061
1130,7052,1886,1062
1140,6936,1948,1116
1150,7066,1850,1084
1160,6958,1925,1117
1170,6962,1912,1126
1180,6952,1924,1124
1190,6921,1910,1169
1200,7018,1896,1086
1210,6923,1959,1118
1220,6976,1910,1114
1230,6966,1926,1108
1240,6918,1944,1138
1250,6896,1931,1173
1260,6918,1960,1122
1270,6989,1893,1118
1280,6950,1926,1124
1290,6954,1953,1093
1300,6973,1891,1136
1310,6923,1947,1130
1320,6999,1862,1139
1330,6965,1974,1061
1340,6922,1919,1159
1350,6859,2024,1117
1360,6964,1900,1136
1370,6913,2012,1075
1380,6931,1932,1137
1390,7084,1915,1001
1400,7019,1931,1050
1410,6958,1974,1068
1420,6938,1924,1138
1430,7029,1891,1080
1440,7002,1977,1021
1450,6974,2012,1014
1460,7028,1924,1048
1470,7014,1908,1078
1480,7139,1874,987
1490,7173,1805,1022
1500,7005,1902,1093
1510,7139,1797,1064
1520,7100,1831,1069
1530,6991,1831,1178
1540,6955,1859,1186
1550,7083,1858,1059
1560,7131,1852,1017
1570,7041,1876,1083
1580,6928,1902,1170
1590,7014,1841,1145
1600,7043,1781,1176
1610,7081,1849,1070
1620,7190,1762,1048
1630,7029,1913,1058
1640,7041,1882,1077
1650,5917,3088,995
1660,5953,3012,1035
1670,5970,3070,960
1680,5898,3040,1062
1690,5979,2988,1033
1700,5856,3053,1091
1710,5839,3054,1107
1720,5903,3033,1064
1730,5797,3134,1069
1740,5943,3019,1038
1750,6051,2862,1087
1760,5895,3038,1067
1770,6057,2856,1087
1780,6146,3116,738
1790,5997,3205,798
1800,6115,3163,722
1810,6158,3112,730
1820,6098,3158,744
1830,6143,3094,763
1840,6229,3072,699
1850,6070,3236,694
1860,6031,3248,721
1870,5936,3300,764
1880,5964,3258,778
1890,5951,3283,766
1900,6049,3155,796
1910,5929,3317,754
1920,6024,3234,742
1930,6094,3202,704
1940,5925,3248,827
1950,5978,3288,734
1960,5783,3401,816
1970,5858,3316,826
1980,5772,3371,857
1990,5782,3400,818
