episode_number,agent_wins,random_wins,draws
10,6631,1948,1421
20,6549,2118,1333
30,6557,2055,1388
40,6550,2028,1422
50,5656,2635,1709
60,5717,2560,1723
70,5778,2571,1651
80,5667,2552,1781
90,5775,2490,1735
100,5690,2595,1715
110,5716,2548,1736
120,5683,2584,1733
130,5790,2526,1684
140,5724,2577,1699
150,5794,2516,1690
160,5794,2542,1664
170,5702,2583,1715
180,5804,2482,1714
190,5731,2472,1797
200,5723,2432,1845
210,5733,2570,1697
220,5646,2548,1806
230,5687,2457,1856
240,5670,2578,1752
250,5648,2505,1847
260,5825,2464,1711
270,5754,2450,1796
280,5702,2528,1770
290,5709,2488,1803
300,5681,2495,1824
310,5596,2588,1816
320,5707,2461,1832
330,5666,2554,1780
340,5608,2559,1833
350,5641,2538,1821
360,5760,2447,1793
370,5635,2541,1824
380,5775,2487,1738
390,5526,2587,1887
400,5644,2539,1817
410,5586,2585,1829
420,5747,2404,1849
430,5726,2437,1837
440,5726,2435,1839
450,5726,2432,1842
460,5806,2367,1827
470,5781,2384,1835
480,5786,2376,1838
490,5947,2278,1775
500,5918,2315,1767
510,5895,2256,1849
520,6029,2214,1757
530,5981,2153,1866
540,5916,2241,1843
550,6046,2182,1772
560,5947,2245,1808
570,5971,2125,1904
580,5952,2223,1825
590,6002,2171,1827
600,5933,2204,1863
610,5946,2203,1851
620,5925,2236,1839
630,5891,2230,1879
640,5952,2305,1743
650,5912,2239,1849
660,6081,2386,1533
670,5968,2328,1704
680,5972,2387,1641
690,5811,2479,1710
700,6027,2343,1630
710,5999,2411,1590
720,6011,2390,1599
730,5916,2419,1665
740,6061,2347,1592
750,6040,2398,1562
760,5998,2428,1574
770,5985,2407,1608
780,6081,2337,1582
790,6046,2363,1591
800,5960,2395,1645
810,6015,2430,1555
820,6417,2562,1021
830,6259,2725,1016
840,6254,2673,1073
850,6335,2620,1045
860,6200,2650,1150
870,6083,2751,1166
880,6124,2836,1040
890,6144,2762,1094
900,6171,2760,1069
910,6108,2802,1090
920,6059,2838,1103
930,6209,2712,1079
940,6187,2760,1053
950,6188,2717,1095
960,6360,2683,957
970,6322,2721,957
980,6413,2691,896
990,5803,2951,1246
1000,5791,2952,1257
1010,5841,2879,1280
1020,5761,2984,1255
1030,5823,2909,1268
1040,5789,2954,1257
1050,5903,2827,1270
1060,5733,3059,1208
1070,5745,3007,1248
1080,5747,3017,1236
1090,5689,3022,1289
1100,5718,3043,1239
1110,5771,3016,1213
1120,5767,2985,1248
1130,5740,3031,1229
1140,5719,3028,1253
1150,5729,3003,1268
1160,5781,3015,1204
1170,5803,2896,1301
1180,5737,3016,1247
1190,5811,2946,1243
1200,5704,3065,1231
1210,5774,2967,1259
1220,5783,2965,1252
1230,5812,2974,1214
1240,5792,3013,1195
1250,5819,2911,1270
1260,5729,2983,1288
1270,5775,2950,1275
1280,5772,3003,1225
1290,5772,2915,1313
1300,5771,2963,1266
1310,5696,3067,1237
1320,5761,3007,1232
1330,5676,3075,1249
1340,5694,3060,1246
1350,5672,3057,1271
1360,5741,3005,1254
1370,5700,3071,1229
1380,5766,2973,1261
1390,5679,3038,1283
1400,5706,3055,1239
1410,5723,2978,1299
1420,5646,3100,1254
1430,5875,2905,1220
1440,5785,2982,1233
1450,6135,2866,999
1460,6212,2826,962
