episode_number,agent_wins,random_wins,draws
10,5125,3412,1463
20,7711,1381,908
30,7612,1137,1251
40,7404,1336,1260
50,7346,1306,1348
60,6978,1873,1149
70,7084,1740,1176
80,7205,1616,1179
90,7181,1628,1191
100,7045,1762,1193
110,7129,1729,1142
120,7084,1671,1245
130,7228,1654,1118
140,7360,1496,1144
150,7113,2085,802
160,6616,2344,1040
170,6472,2572,956
180,6590,2465,945
190,6632,2554,814
200,6546,2505,949
210,5915,2711,1374
220,5926,2727,1347
230,5943,2719,1338
240,6127,2836,1037
250,6339,2795,866
260,6297,2545,1158
270,6184,2571,1245
280,5957,2661,1382
290,4893,3298,1809
300,4964,3328,1708
310,4661,3956,1383
320,4588,4023,1389
330,4660,4043,1297
340,4814,3517,1669
350,4992,3614,1394
360,4975,3731,1294
370,5773,2383,1844
380,4866,3864,1270
390,5824,3131,1045
400,5170,3693,1137
410,5061,3951,988
420,6055,3112,833
430,6181,3008,811
440,6292,2873,835
450,6334,2868,798
460,6196,2898,906
470,6517,2676,807
480,6428,2579,993
490,4614,3763,1623
500,6432,2733,835
510,6401,2728,871
520,6340,2790,870
530,6408,2707,885
540,6449,2561,990
550,6316,2685,999
560,6150,2685,1165
570,5738,2648,1614
580,6644,2436,920
590,6570,2522,908
600,4636,3734,1630
610,4748,3745,1507
620,4898,3707,1395
630,4911,3636,1453
640,5147,3411,1442
650,5011,3511,1478
660,4621,3938,1441
670,4811,3714,1475
680,4870,3623,1507
690,4937,3613,1450
700,5297,3007,1696
710,5453,2967,1580
720,4750,3626,1624
730,5219,3060,1721
740,5638,2931,1431
750,5451,3212,1337
760,5233,3171,1596
770,7111,2314,575
780,7241,2197,562
790,7672,1808,520
800,7225,2116,659
810,7219,2077,704
820,7000,2149,851
830,6748,2299,953
840,7185,2079,736
850,7033,2314,653
860,7633,2010,357
870,7066,2376,558
880,4684,3920,1396
890,6403,2900,697
900,4958,3701,1341
910,6619,2583,798
920,5101,3524,1375
930,5290,3116,1594
940,5535,2992,1473
950,6799,2567,634
960,6425,2648,927
970,6407,2692,901
980,7717,1475,808
990,6763,2088,1149
1000,6292,2417,1291
1010,6648,2427,925
1020,6822,2317,861
1030,6422,2484,1094
1040,6401,2532,1067
1050,4718,3634,1648
1060,5316,3267,1417
1070,6330,2424,1246
1080,6148,2499,1353
1090,5823,2765,1412
1100,6384,2295,1321
1110,6762,2326,912
1120,7019,2157,824
1130,6860,2221,919
1140,7241,2281,478
1150,6947,2186,867
1160,5530,3606,864
1170,5378,3336,1286
1180,5675,3557,768
1190,7438,1842,720
1200,7270,1913,817
1210,7663,1673,664
1220,7851,1558,591
1230,7397,1762,841
1240,7772,1592,636
1250,7842,1561,597
1260,7618,1730,652
1270,7495,1823,682
1280,7735,1636,629
1290,7710,1594,696
1300,6820,2378,802
1310,7785,1614,601
1320,7423,1812,765
1330,7583,1708,709
1340,6987,2098,915
1350,7029,1905,1066
1360,7216,1819,965
1370,6760,2210,1030
1380,7053,1985,962
1390,6447,2906,647
1400,6483,2752,765
1410,6544,2277,1179
1420,6233,2623,1144
1430,6470,2472,1058
1440,7269,1803,928
1450,6130,2680,1190
1460,6806,2194,1000
1470,6689,2139,1172
1480,6216,2639,1145
1490,6598,2251,1151
1500,6734,2216,1050
1510,7084,1968,948
1520,6608,2328,1064
1530,7686,1421,893
1540,7684,1511,805
1550,7280,1785,935
1560,8464,1065,471
1570,7350,1788,862
1580,6978,2018,1004
1590,6906,2178,916
1600,7929,1258,813
1610,8190,1230,580
1620,7728,1673,599
1630,7642,1659,699
1640,7625,1765,610
1650,7747,1619,634
1660,7997,1471,532
1670,7863,1378,759
1680,8688,939,373
1690,8391,1069,540
1700,8346,1068,586
1710,8154,1307,539
1720,7799,1671,530
1730,7588,1764,648
1740,7695,1772,533
1750,8384,1289,327
1760,8460,1126,414
1770,7884,1649,467
1780,8526,1138,336
1790,8153,1469,378
1800,8251,1329,420
1810,8569,1077,354
1820,7906,1577,517
1830,7984,1587,429
1840,7951,1551,498
1850,7867,1548,585
1860,7700,1784,516
1870,7869,1547,584
1880,8276,1318,406
1890,7502,1774,724
1900,7402,1960,638
1910,8105,1251,644
1920,7659,1731,610
1930,7404,1895,701
1940,8110,1416,474
1950,8169,1297,534
1960,8402,1216,382
1970,7680,1656,664
1980,8148,1384,468
1990,8084,1473,443
2000,7778,1558,664
2010,7695,1660,645
2020,7631,1759,610
2030,7246,2021,733
2040,6518,2452,1030
2050,7469,1701,830
2060,7094,2003,903
2070,6844,2244,912
2080,7416,1758,826
2090,8064,1388,548
2100,7424,1803,773
2110,6953,2173,874
2120,6830,2234,936
2130,7715,1685,600
2140,7560,1687,753
2150,7374,2028,598
2160,7771,1587,642
2170,7783,1509,708
2180,7828,1482,690
2190,7510,1852,638
2200,7401,1899,700
2210,7711,1833,456
2220,7806,1695,499
2230,8100,1476,424
2240,8064,1335,601
2250,7923,1429,648
2260,7796,1564,640
2270,7769,1613,618
2280,7797,1619,584
2290,7572,1748,680
2300,7729,1691,580
2310,7833,1632,535
2320,8158,1349,493
2330,8320,1221,459
2340,7902,1646,452
2350,8138,1415,447
2360,8023,1551,426
2370,8235,1399,366
2380,8338,1244,418
2390,8364,1225,411
2400,7935,1385,680
2410,7916,1515,569
2420,8250,1107,643
2430,7966,1407,627
2440,8040,1472,488
2450,8024,1533,443
2460,7828,1693,479
2470,7985,1441,574
2480,8163,1240,597
2490,7877,1493,630
2500,7606,1747,647
2510,8031,1418,551
2520,7487,1769,744
2530,7324,1958,718
2540,7890,1467,643
2550,7542,1762,696
2560,8209,1249,542
2570,8692,821,487
2580,8030,1401,569
2590,7972,1402,626
2600,8372,1148,480
2610,7966,1435,599
2620,7744,1525,731
2630,7406,1829,765
2640,7906,1453,641
2650,7905,1474,621
2660,8113,1318,569
2670,7827,1590,583
2680,8426,1051,523
2690,8336,1175,489
2700,8007,1351,642
2710,7495,1782,723
2720,7538,1723,739
2730,7834,1544,622
2740,8350,1157,493
2750,8082,1364,554
2760,7799,1597,604
2770,7555,1782,663
2780,8317,1227,456
2790,8274,1222,504
2800,8289,1169,542
2810,8244,1223,533
2820,8362,1178,460
2830,8287,1239,474
2840,8311,1213,476
2850,8161,1308,531
2860,7754,1647,599
2870,7684,1733,583
2880,7949,1535,516
2890,7704,1699,597
2900,7738,1638,624
2910,7887,1577,536
2920,7836,1640,524
2930,7889,1559,552
2940,7757,1638,605
2950,7876,1537,587
2960,8203,1301,496
2970,8338,1236,426
2980,7915,1663,422
2990,7954,1591,455
3000,8000,1533,467
3010,8012,1588,400
3020,8395,1239,366
3030,7853,1603,544
3040,7955,1554,491
3050,7922,1552,526
3060,8074,1372,554
3070,7842,1574,584
3080,7865,1608,527
3090,7818,1659,523
3100,7783,1708,509
3110,8189,1411,400
3120,8119,1482,399
3130,7432,1936,632
3140,7375,2006,619
3150,7653,1636,711
3160,7914,1497,589
3170,8046,1293,661
3180,8042,1398,560
3190,7588,1635,777
3200,7713,1653,634
3210,8130,1325,545
3220,7729,1633,638
3230,7661,1727,612
3240,8273,1217,510
3250,8245,1275,480
3260,8122,1311,567
3270,8241,1165,594
3280,7926,1581,493
3290,8044,1468,488
3300,8004,1496,500
3310,8143,1347,510
3320,7788,1669,543
3330,7819,1680,501
3340,7408,2023,569
3350,7441,1933,626
3360,8099,1414,487
3370,8349,1247,404
3380,8318,1271,411
3390,8103,1424,473
3400,7721,1762,517
3410,7608,1916,476
3420,7601,1789,610
3430,7511,1916,573
3440,7434,1988,578
3450,7777,1737,486
3460,7717,1756,527
3470,7733,1655,612
3480,7525,1878,597
3490,8097,1454,449
3500,8139,1386,475
3510,8105,1387,508
3520,7895,1554,551
3530,8156,1364,480
3540,8211,1339,450
3550,7841,1616,543
3560,8185,1387,428
3570,8220,1280,500
3580,7970,1544,486
3590,7963,1570,467
3600,8406,1170,424
3610,8386,1207,407
3620,8386,1195,419
3630,8372,1192,436
3640,8384,1186,430
3650,8439,1114,447
3660,8373,1163,464
3670,8362,1181,457
3680,8629,939,432
3690,8557,987,456
3700,8709,967,324
3710,8709,903,388
3720,8326,1267,407
3730,8477,1093,430
3740,8360,1161,479
3750,8329,1198,473
3760,8443,1128,429
3770,8634,985,381
3780,8769,926,305
3790,8515,1058,427
3800,8667,939,394
3810,8710,924,366
3820,8497,1078,425
3830,8486,1111,403
3840,8650,934,416
3850,8352,1192,456
3860,8564,981,455
3870,8432,1155,413
3880,8665,984,351
3890,8767,924,309
3900,8623,1006,371
3910,8963,729,308
3920,8666,951,383
3930,8668,989,343
3940,8683,997,320
3950,8590,1033,377
3960,8807,882,311
3970,8766,929,305
3980,8741,933,326
3990,8869,824,307
4000,8791,839,370
4010,8723,896,381
4020,8806,837,357
4030,8660,1005,335
4040,8689,1000,311
4050,8518,1098,384
4060,8249,1332,419
4070,8235,1327,438
4080,8587,1007,406
4090,8634,993,373
4100,8663,977,360
4110,8769,949,282
4120,8843,891,266
4130,8669,1022,309
4140,8651,1019,330
4150,8706,993,301
4160,8930,793,277
4170,8659,1028,313
4180,8992,736,272
4190,8828,791,381
4200,8858,781,361
4210,8685,989,326
4220,8725,922,353
4230,8707,957,336
4240,8679,975,346
4250,8654,1042,304
4260,8690,968,342
4270,8686,968,346
4280,8642,991,367
4290,8780,825,395
4300,8755,964,281
4310,8692,981,327
4320,8715,1008,277
4330,8647,979,374
4340,8669,1004,327
4350,8617,1039,344
4360,8656,969,375
4370,8610,1017,373
4380,8771,904,325
4390,8690,1036,274
4400,8681,1010,309
4410,8690,1012,298
4420,8728,978,294
4430,8740,961,299
4440,8754,962,284
4450,8656,996,348
4460,8812,877,311
4470,8769,915,316
4480,8872,833,295
4490,8718,989,293
4500,8785,910,305
4510,8769,919,312
4520,8688,1006,306
4530,8612,1075,313
4540,8835,886,279
4550,8818,919,263
4560,8668,1029,303
4570,8890,818,292
4580,8721,969,310
4590,8729,951,320
4600,8651,1042,307
4610,8721,975,304
4620,8713,987,300
4630,8678,1023,299
4640,8707,935,358
4650,8788,912,300
4660,8740,942,318
4670,8740,969,291
4680,8666,964,370
4690,8652,1003,345
4700,8713,964,323
4710,8763,870,367
4720,8850,801,349
4730,8869,829,302
4740,8768,935,297
4750,8722,958,320
4760,8677,1004,319
4770,8616,1035,349
4780,8709,977,314
4790,8630,1049,321
4800,8628,1052,320
4810,8622,1077,301
4820,8754,921,325
4830,8832,863,305
4840,8682,975,343
4850,8880,839,281
4860,8754,924,322
4870,8696,977,327
4880,8749,923,328
4890,8726,957,317
4900,8814,888,298
4910,8777,915,308
4920,8738,941,321
4930,8695,977,328
4940,8802,918,280
4950,8724,929,347
4960,8835,920,245
4970,8833,925,242
4980,8759,977,264
4990,8778,969,253
5000,8831,897,272
5010,8753,968,279
5020,8720,997,283
5030,8837,903,260
5040,8762,931,307
5050,8909,851,240
5060,8947,836,217
5070,8823,940,237
5080,8766,949,285
5090,8849,884,267
5100,8842,873,285
5110,8844,888,268
5120,8809,892,299
