episode_number,agent_wins,random_wins,draws
10,5566,2560,1874
20,6035,2969,996
30,6038,2960,1002
40,6291,2642,1067
50,6251,2470,1279
60,6093,2618,1289
70,6006,2465,1529
80,6239,2212,1549
90,6099,2395,1506
100,5796,2636,1568
110,5862,2424,1714
120,5756,2535,1709
130,5729,2596,1675
140,5688,2623,1689
150,5729,2556,1715
160,5502,3099,1399
170,5854,2931,1215
180,5598,3276,1126
190,5494,3527,979
200,6065,2740,1195
210,5929,2829,1242
220,5906,2927,1167
230,5571,2980,1449
240,5699,3475,826
250,5096,3709,1195
260,4981,3788,1231
270,5160,3724,1116
280,4938,3815,1247
290,5026,3721,1253
300,4785,3806,1409
310,4936,3805,1259
320,5452,3083,1465
330,5565,3150,1285
340,5448,3457,1095
350,5273,3345,1382
360,5816,3257,927
370,5876,3124,1000
380,5963,3071,966
390,5693,3339,968
400,5846,3207,947
410,5798,3177,1025
420,6094,2848,1058
430,6087,2940,973
440,6060,2928,1012
450,5930,3112,958
460,6075,2878,1047
470,5789,3213,998
480,5848,3176,976
490,5842,3178,980
500,5847,3109,1044
510,5840,3134,1026
520,5756,3120,1124
530,5805,3052,1143
540,5890,2997,1113
550,6164,2744,1092
560,6180,2884,936
570,6380,2663,957
580,6070,2979,951
590,6122,2911,967
600,6257,2851,892
610,6117,2825,1058
620,6632,2559,809
630,6470,2729,801
640,6427,2672,901
650,6426,2720,854
660,6569,2656,775
670,6549,2522,929
680,6237,2835,928
690,8152,1218,630
700,6512,2533,955
710,6702,2464,834
720,6723,2476,801
730,7341,1941,718
740,6004,3001,995
750,6666,2414,920
760,8096,1212,692
770,8119,1299,582
780,6394,2802,804
790,6681,2427,892
800,6734,2312,954
810,6116,2888,996
820,5638,3307,1055
830,7258,2006,736
840,7465,1952,583
850,7518,1720,762
860,6124,2920,956
870,6346,2708,946
880,6526,2709,765
890,6135,2927,938
900,6310,3011,679
910,6589,2413,998
920,7321,1814,865
930,7208,1909,883
940,6593,2491,916
950,7306,1874,820
960,6965,2092,943
970,6879,2216,905
980,6272,2705,1023
990,6639,2336,1025
1000,6597,2422,981
1010,6178,2819,1003
1020,6838,2261,901
1030,6750,2384,866
1040,6577,2508,915
1050,6497,2605,898
1060,6332,2875,793
1070,6530,2668,802
1080,6847,2293,860
1090,6635,2507,858
1100,6502,2671,827
1110,7462,1481,1057
1120,7663,1379,958
1130,7052,2263,685
1140,6999,2053,948
1150,6630,2509,861
1160,6861,2312,827
1170,6392,2457,1151
1180,7052,1921,1027
1190,6310,2486,1204
1200,6962,2169,869
1210,7036,1961,1003
1220,7150,2036,814
1230,7158,2025,817
1240,6687,2145,1168
1250,7042,2172,786
1260,7122,1894,984
1270,7147,2049,804
1280,7228,1977,795
1290,7172,2034,794
1300,7580,1553,867
1310,6997,2141,862
1320,6897,2058,1045
1330,7364,1594,1042
1340,7289,1869,842
1350,7599,1567,834
1360,7155,2016,829
1370,7007,1933,1060
1380,7334,1764,902
1390,7539,1664,797
1400,7346,1785,869
1410,7107,1834,1059
1420,7106,1851,1043
1430,7202,1758,1040
1440,7003,2221,776
1450,7051,1903,1046
1460,7022,1962,1016
1470,7228,1748,1024
1480,7026,1988,986
1490,6920,2070,1010
1500,7135,2047,818
1510,6894,2294,812
1520,7064,1974,962
1530,7053,2081,866
1540,6742,2253,1005
1550,6773,2220,1007
1560,6846,2016,1138
1570,6972,2011,1017
1580,6945,1946,1109
1590,6937,2014,1049
1600,7008,2027,965
1610,6661,2040,1299
1620,6873,2146,981
1630,6867,1913,1220
1640,6881,1951,1168
1650,6964,2628,408
1660,5827,3297,876
1670,6588,2250,1162
1680,6964,1879,1157
1690,7199,1693,1108
1700,7045,1917,1038
