episode_number,agent_wins,random_wins,draws
10,6294,2458,1248
20,6385,2466,1149
30,6288,2480,1232
40,6379,2384,1237
50,6172,2768,1060
60,6678,2411,911
70,6287,2757,956
80,5897,3096,1007
90,5722,3217,1061
100,5746,3188,1066
110,5399,2648,1953
120,5421,2773,1806
130,5455,2751,1794
140,5432,2738,1830
150,5581,2692,1727
160,5629,2721,1650
170,5829,2602,1569
180,6031,2651,1318
190,6070,2655,1275
200,6340,2293,1367
210,6636,2197,1167
220,5413,2992,1595
230,5160,3080,1760
240,4949,3378,1673
250,4936,3230,1834
260,4834,3407,1759
270,4816,3338,1846
280,4967,2978,2055
290,4980,3322,1698
300,4859,3402,1739
310,4924,3054,2022
320,5296,2969,1735
330,5270,2902,1828
340,5184,3015,1801
350,7101,1743,1156
360,7131,1729,1140
370,7162,1728,1110
380,6957,1800,1243
390,6930,1931,1139
400,6956,1902,1142
410,7073,1802,1125
420,6940,1995,1065
430,6867,2007,1126
440,6992,1822,1186
450,7138,1688,1174
460,7179,1696,1125
470,7159,1708,1133
480,7138,1729,1133
490,7224,1664,1112
500,7202,1670,1128
510,7096,1679,1225
520,7011,1981,1008
530,7156,1664,1180
540,6980,1810,1210
550,7213,1722,1065
560,7270,1602,1128
570,7243,1639,1118
580,7450,1485,1065
590,7135,1710,1155
600,7149,1736,1115
610,7219,1704,1077
620,7411,1657,932
630,7199,1745,1056
640,7123,1781,1096
650,7238,1681,1081
660,7087,1790,1123
670,6923,2144,933
680,6870,2121,1009
690,7206,1884,910
700,7060,2066,874
710,7069,1846,1085
720,6716,2008,1276
730,5937,2907,1156
740,7107,1776,1117
750,5688,3334,978
760,5307,3972,721
770,5025,4175,800
780,5542,3577,881
790,7048,1967,985
800,7357,1732,911
810,7594,1495,911
820,7730,1319,951
830,7591,1629,780
840,6919,2407,674
850,7591,1563,846
860,7168,1939,893
870,7588,1545,867
880,7408,1608,984
890,7277,1839,884
900,7135,1805,1060
910,7005,1952,1043
920,7349,1786,865
930,7243,2009,748
940,7240,1785,975
950,7239,1764,997
960,7369,1651,980
970,7588,1584,828
980,7213,2364,423
990,7584,1636,780
1000,7657,1484,859
1010,7725,1471,804
1020,7326,1702,972
1030,7161,1827,1012
1040,7228,1774,998
1050,5402,3899,699
1060,5808,3522,670
1070,5869,3280,851
1080,7443,1628,929
1090,5938,3019,1043
1100,5752,3433,815
1110,5548,3728,724
1120,6689,2520,791
1130,7560,1805,635
1140,5863,3469,668
1150,5733,3563,704
1160,6785,2617,598
1170,5776,3540,684
1180,6461,2719,820
1190,6284,3214,502
1200,6202,3205,593
1210,6593,2531,876
1220,4972,4313,715
1230,6536,2729,735
1240,7581,1570,849
1250,6669,2645,686
1260,5359,4081,560
1270,6070,3480,450
1280,5962,3479,559
1290,7645,1480,875
1300,8163,1187,650
1310,5761,3632,607
1320,5958,3439,603
1330,6654,2494,852
1340,6663,2484,853
1350,6660,2472,868
1360,6693,2562,745
1370,6693,2478,829
1380,6731,2421,848
1390,8242,1179,579
1400,8054,1362,584
1410,6453,2483,1064
1420,6232,2637,1131
1430,5378,4236,386
1440,5368,4151,481
1450,6810,2366,824
1460,5228,4132,640
1470,6607,2462,931
1480,6224,2669,1107
1490,6609,2544,847
1500,6592,2466,942
1510,6587,2509,904
1520,5895,3489,616
1530,6700,2424,876
1540,6680,2451,869
1550,6765,2230,1005
1560,8282,1104,614
1570,8137,1146,717
1580,5875,3490,635
1590,6191,3343,466
1600,6504,2990,506
