episode_number,agent_wins,random_wins,draws
10,4590,3823,1587
20,5567,3152,1281
30,6233,2875,892
40,7020,2189,791
50,7409,2184,407
60,7889,1763,348
70,8038,1610,352
80,8091,1214,695
90,8212,1417,371
100,8670,952,378
110,8867,816,317
120,8801,817,382
130,8581,1201,218
140,8463,1379,158
150,8667,1132,201
160,8323,1460,217
170,8400,1405,195
180,8527,1322,151
190,7177,1873,950
200,8755,1073,172
210,9084,777,139
220,9180,663,157
230,9052,768,180
240,8692,1165,143
250,9022,859,119
260,9186,660,154
270,8958,924,118
280,8039,1646,315
290,7865,1955,180
300,7832,1704,464
310,7330,2209,461
320,8976,839,185
330,8965,789,246
340,8948,804,248
350,8613,859,528
360,9152,618,230
370,7563,1783,654
380,7654,1716,630
390,7151,2035,814
400,7674,1664,662
410,8258,1294,448
420,7579,1700,721
430,7392,1528,1080
440,6297,2651,1052
450,7952,1335,713
460,8050,1591,359
470,7550,1834,616
480,8296,1432,272
490,6777,2355,868
500,6844,2307,849
510,6631,2536,833
520,8443,1345,212
530,6791,2475,734
540,8164,1351,485
550,5841,3390,769
560,6267,3070,663
570,6067,3269,664
580,8238,1565,197
590,8783,1021,196
600,8475,1316,209
610,8206,1447,347
620,9002,782,216
630,8880,933,187
640,8916,898,186
650,9345,526,129
660,9075,771,154
670,7882,1755,363
680,8586,981,433
690,8786,924,290
700,9231,589,180
710,7272,2274,454
720,9146,559,295
730,7329,2300,371
740,9115,575,310
750,9136,641,223
760,7447,1963,590
770,9150,505,345
780,9340,389,271
790,8175,1315,510
800,9171,588,241
810,9170,498,332
820,8192,1532,276
830,8045,1584,371
840,9255,565,180
850,7677,1936,387
860,7051,2753,196
870,8916,797,287
880,9432,398,170
890,8851,766,383
900,8951,631,418
910,7809,1845,346
920,8785,855,360
930,8644,951,405
940,9008,702,290
950,8754,790,456
960,8710,795,495
970,7439,2256,305
980,7798,2007,195
990,7712,2043,245
1000,8062,1670,268
1010,7656,2022,322
1020,8294,1405,301
1030,7892,1789,319
1040,8572,1006,422
1050,8689,1085,226
1060,8717,966,317
1070,8824,761,415
1080,7981,1306,713
1090,8778,900,322
1100,7979,1543,478
1110,7780,1443,777
1120,7742,1532,726
1130,9111,663,226
1140,9188,612,200
1150,7717,1811,472
1160,9100,624,276
1170,9148,620,232
1180,8426,1151,423
1190,9008,696,296
1200,9087,667,246
1210,8716,969,315
1220,9030,689,281
1230,9043,721,236
1240,7696,1706,598
1250,7319,1837,844
1260,9163,581,256
1270,8817,853,330
1280,8663,1059,278
1290,7378,2031,591
1300,8084,1175,741
1310,8823,958,219
1320,8504,1204,292
1330,9116,645,239
1340,9013,614,373
1350,7423,2294,283
1360,7524,2213,263
1370,7844,1909,247
1380,7608,2090,302
1390,7244,1622,1134
1400,7434,1656,910
1410,7136,2464,400
1420,7606,2101,293
1430,6878,2410,712
1440,6987,2287,726
1450,6859,2269,872
1460,7291,2009,700
1470,7124,2082,794
1480,7048,1892,1060
1490,6760,2850,390
1500,7261,2359,380
1510,7263,1936,801
1520,8045,992,963
1530,6547,2810,643
1540,7369,2097,534
1550,7191,1976,833
1560,7503,1689,808
1570,6973,2129,898
1580,7134,2272,594
1590,7322,2000,678
1600,7047,2293,660
1610,6821,2519,660
1620,6973,2311,716
1630,7280,2277,443
1640,7590,1982,428
1650,6952,2190,858
1660,7862,1763,375
1670,7101,2358,541
1680,7432,1756,812
1690,7213,1752,1035
1700,7701,1569,730
1710,7110,1868,1022
1720,7228,1989,783
1730,7339,1952,709
1740,7270,2039,691
1750,7543,1671,786
1760,7502,1561,937
1770,7565,1620,815
1780,7032,1663,1305
1790,7538,1643,819
1800,7444,1916,640
1810,7839,1261,900
1820,7176,2003,821
1830,7512,1652,836
1840,7766,1394,840
1850,6885,2516,599
1860,6997,2187,816
1870,7021,2300,679
1880,7316,1874,810
1890,7711,1548,741
1900,7718,1609,673
1910,7019,2367,614
1920,6850,2570,580
1930,6819,2480,701
1940,6693,2807,500
1950,7011,2434,555
1960,6933,2206,861
1970,6903,2261,836
1980,6810,2414,776
1990,7112,2125,763
2000,6982,2320,698
2010,6790,2466,744
2020,7084,1994,922
2030,7619,1559,822
2040,7014,2371,615
2050,7076,2199,725
2060,7900,1521,579
2070,6761,2459,780
2080,8014,1267,719
2090,7059,2173,768
2100,7252,2069,679
2110,7292,1843,865
2120,7726,1488,786
2130,6853,2275,872
2140,6759,2571,670
2150,7688,1637,675
2160,7281,1973,746
2170,7823,1345,832
2180,7426,1906,668
2190,7530,1643,827
2200,7401,1714,885
2210,7863,1479,658
2220,7743,1390,867
2230,7264,1852,884
2240,7028,1862,1110
2250,8002,1180,818
2260,7763,1519,718
2270,7608,1713,679
2280,6937,2130,933
2290,7206,1806,988
2300,7460,1745,795
2310,8109,1203,688
2320,7099,1860,1041
2330,6876,2115,1009
2340,6833,2220,947
2350,7681,1494,825
2360,7726,1489,785
2370,7733,1598,669
2380,7592,1556,852
2390,7734,1536,730
2400,7052,1880,1068
2410,7669,1498,833
2420,7507,1531,962
2430,7532,1415,1053
2440,7665,1562,773
2450,7927,1336,737
2460,7602,1512,886
2470,7587,1661,752
2480,7825,1348,827
2490,7168,1865,967
2500,7247,1950,803
2510,7408,1774,818
2520,7358,1771,871
2530,7506,1618,876
2540,7309,1786,905
2550,7356,1816,828
2560,7456,1658,886
2570,7075,2169,756
2580,7673,1561,766
2590,7329,1757,914
2600,7656,1465,879
2610,7341,1860,799
2620,7306,1832,862
2630,7365,1784,851
2640,7402,1667,931
2650,6527,3139,334
2660,7188,1780,1032
2670,7899,1418,683
2680,7696,1623,681
2690,7304,2458,238
2700,6907,2847,246
2710,7022,2304,674
2720,7590,1717,693
2730,7408,1827,765
2740,6668,2922,410
2750,7928,1500,572
2760,7844,1486,670
2770,8110,1359,531
2780,7239,1911,850
2790,7466,1754,780
2800,6964,2094,942
2810,7286,1896,818
2820,7262,1867,871
2830,7754,1660,586
2840,7444,1774,782
2850,6995,2149,856
2860,7596,1564,840
2870,7245,1967,788
2880,7399,2101,500
2890,7082,2168,750
2900,7260,2076,664
2910,7039,2067,894
2920,7461,1679,860
2930,7637,1642,721
2940,7443,2005,552
2950,6792,2210,998
2960,7163,2655,182
2970,7417,1916,667
2980,6830,2211,959
2990,6631,2226,1143
3000,7154,1963,883
3010,7651,1709,640
3020,7475,2224,301
3030,6808,2133,1059
3040,6508,2922,570
3050,7137,1978,885
3060,7278,1814,908
3070,7622,1612,766
3080,7055,2709,236
3090,6641,2882,477
3100,6679,2866,455
3110,6704,2748,548
3120,7078,2599,323
3130,7115,2598,287
3140,7872,1458,670
3150,6966,2617,417
3160,7176,2088,736
3170,7192,1907,901
3180,7855,1415,730
3190,6797,2905,298
3200,7243,2012,745
3210,7575,1667,758
3220,7339,2021,640
3230,7123,2628,249
3240,7167,2580,253
3250,7009,2818,173
3260,7167,2575,258
3270,6949,2823,228
3280,7181,1683,1136
3290,7209,2557,234
3300,7072,1673,1255
3310,7184,1765,1051
3320,7307,2452,241
3330,7551,1580,869
3340,6953,2847,200
3350,7356,1909,735
3360,7543,1501,956
3370,7212,2605,183
3380,7276,1866,858
3390,6850,1905,1245
3400,7201,2551,248
3410,6939,1796,1265
3420,7085,2648,267
3430,7524,1325,1151
3440,7399,1849,752
3450,7246,1454,1300
3460,7259,1287,1454
3470,7107,2729,164
3480,7404,1809,787
3490,7045,1793,1162
3500,7193,2580,227
3510,7554,1062,1384
3520,7568,1213,1219
3530,6998,1481,1521
3540,7875,938,1187
3550,7441,1124,1435
3560,7472,1680,848
3570,6896,1886,1218
3580,6833,1724,1443
3590,7303,1470,1227
3600,7193,1595,1212
3610,7034,1757,1209
3620,7128,1884,988
3630,7182,1701,1117
3640,7129,1731,1140
3650,7435,1645,920
3660,7315,1683,1002
3670,7059,1651,1290
3680,7245,1582,1173
3690,7498,1107,1395
3700,7299,1799,902
3710,7711,1141,1148
3720,7449,1509,1042
3730,7507,1224,1269
3740,7182,1677,1141
3750,7486,1260,1254
3760,7562,1204,1234
3770,7291,1254,1455
3780,7142,1553,1305
3790,6150,2680,1170
3800,7364,1159,1477
3810,7250,1190,1560
3820,7080,1369,1551
3830,7058,1413,1529
3840,7552,1171,1277
3850,7315,1248,1437
3860,6884,2022,1094
3870,7530,1043,1427
3880,7413,1175,1412
3890,7305,1074,1621
3900,7319,1209,1472
3910,7907,730,1363
3920,7467,1182,1351
3930,7365,1078,1557
3940,7645,1032,1323
3950,7079,1584,1337
3960,6744,2074,1182
3970,6846,2046,1108
3980,6721,2215,1064
3990,6792,2153,1055
4000,6766,2240,994
4010,6753,2197,1050
4020,6987,2025,988
4030,6832,2096,1072
4040,6863,1982,1155
4050,6576,2230,1194
4060,7558,1068,1374
4070,6816,2037,1147
4080,7596,1192,1212
4090,6505,2570,925
4100,7588,909,1503
4110,6715,2295,990
4120,7060,1897,1043
4130,6583,2229,1188
4140,7419,1216,1365
4150,7056,1733,1211
4160,7813,666,1521
4170,6694,2409,897
4180,7635,900,1465
4190,7186,1882,932
4200,7279,983,1738
4210,7459,903,1638
4220,7673,1071,1256
4230,7249,1800,951
4240,7922,948,1130
4250,7440,1153,1407
4260,7451,1485,1064
4270,7221,1709,1070
4280,7532,1220,1248
4290,7288,1527,1185
4300,7430,965,1605
4310,7222,1888,890
4320,7333,1632,1035
4330,7216,1918,866
4340,7372,1911,717
4350,7473,1750,777
4360,6797,2293,910
4370,7465,1665,870
4380,6390,2392,1218
4390,6502,2396,1102
4400,6823,2363,814
4410,6983,2263,754
4420,6297,2522,1181
4430,7389,1844,767
